term,cur,prev,diff,ma7,z_like,total,date
sk하이닉스,1,1,0,1.429,-0.195,69,2026-04-06
폴더블,2,2,0,3.286,-0.457,115,2026-04-06
갤럭시,3,4,-1,4.857,-0.58,104,2026-04-06
tcl,1,1,0,3.0,-0.732,54,2026-04-06
디스플레이,2,1,1,4.286,-0.744,202,2026-04-06
tv,4,2,2,7.286,-0.888,341,2026-04-06
lg디스플레이,1,1,0,4.0,-1.0,136,2026-04-06
스마트폰,1,1,0,4.286,-1.07,97,2026-04-06
구글,1,2,-1,4.571,-1.138,81,2026-04-06
애플,3,10,-7,8.857,-1.473,251,2026-04-06
oled,1,0,1,6.286,-1.507,286,2026-04-06
모니터,1,0,1,8.571,-1.928,187,2026-04-06
노트북,19,4,15,5.0,4.326,133,2026-04-07
레노버,16,1,15,3.571,4.301,78,2026-04-07
양산,9,0,9,1.714,3.155,71,2026-04-07
lg전자,8,3,5,3.0,1.83,225,2026-04-07
oled,13,1,12,7.286,1.545,299,2026-04-07
디스플레이,10,2,8,5.143,1.486,209,2026-04-07
고성능,4,0,4,1.286,1.272,22,2026-04-07
아이폰,5,0,5,2.571,0.933,118,2026-04-07
삼성전자,19,13,6,15.571,0.693,535,2026-04-07
bmw,1,0,1,0.143,0.622,15,2026-04-07
byd,1,0,1,0.143,0.622,6,2026-04-07
sony,1,0,1,0.143,0.622,1,2026-04-07
리벨리온,1,0,1,0.143,0.622,3,2026-04-07
수율,1,0,1,0.143,0.622,5,2026-04-07
아이패드,1,0,1,0.143,0.622,12,2026-04-07
태블릿,1,0,1,0.143,0.622,22,2026-04-07
공급망,1,0,1,0.286,0.465,35,2026-04-07
선익시스템,1,0,1,0.286,0.465,17,2026-04-07
알파벳,1,0,1,0.286,0.465,7,2026-04-07
boe,1,0,1,0.429,0.345,17,2026-04-07
샤오미,1,0,1,0.429,0.345,14,2026-04-07
모바일,2,2,0,1.286,0.335,60,2026-04-07
카카오,1,0,1,0.571,0.244,11,2026-04-07
vr,1,0,1,0.714,0.155,55,2026-04-07
tv,7,4,3,6.571,0.12,346,2026-04-07
메타,1,0,1,1.0,0.0,26,2026-04-07
폴더블,3,2,1,3.143,-0.052,118,2026-04-07
스마트폰,3,1,2,3.571,-0.198,96,2026-04-07
sk하이닉스,1,1,0,1.571,-0.254,69,2026-04-07
애플,7,3,4,8.429,-0.366,257,2026-04-07
tcl,2,1,1,3.143,-0.412,56,2026-04-07
ar,1,2,-1,2.0,-0.414,49,2026-04-07
lg화학,1,0,1,2.143,-0.464,40,2026-04-07
소니,1,0,1,2.714,-0.648,34,2026-04-07
기아,2,11,-9,4.0,-0.667,46,2026-04-07
xr,1,0,1,3.143,-0.773,110,2026-04-07
갤럭시,2,3,-1,4.714,-0.856,102,2026-04-07
구글,1,1,0,4.286,-1.07,81,2026-04-07
모니터,3,1,2,8.143,-1.335,189,2026-04-07
lg전자,39,8,31,8.143,8.007,243,2026-04-08
boe,10,1,9,1.714,3.588,27,2026-04-08
아이폰,13,5,8,3.714,3.172,129,2026-04-08
ar,9,1,8,3.286,2.032,56,2026-04-08
폴더블,9,3,6,3.714,1.806,127,2026-04-08
삼성전자,27,19,8,18.143,1.684,517,2026-04-08
스마트폰,8,3,5,3.286,1.676,99,2026-04-08
애플,15,7,8,9.0,1.5,268,2026-04-08
양산,5,9,-4,2.286,1.081,76,2026-04-08
인텔,3,0,3,1.0,1.0,44,2026-04-08
샤오미,2,1,1,0.714,0.697,16,2026-04-08
모바일,3,2,1,1.571,0.634,62,2026-04-08
apple,1,0,1,0.143,0.622,6,2026-04-08
백플레인,1,0,1,0.143,0.622,1,2026-04-08
kaist,1,0,1,0.286,0.465,15,2026-04-08
sharp,1,0,1,0.286,0.465,11,2026-04-08
sk하이닉스,3,1,2,2.0,0.414,72,2026-04-08
화웨이,1,0,1,0.429,0.345,13,2026-04-08
공급망,1,1,0,0.429,0.345,35,2026-04-08
hp,1,0,1,0.571,0.244,14,2026-04-08
lcd,1,0,1,0.714,0.155,36,2026-04-08
tv,7,7,0,6.857,0.039,317,2026-04-08
xr,3,1,2,3.143,-0.052,109,2026-04-08
엔비디아,2,0,2,2.143,-0.058,168,2026-04-08
노트북,5,19,-14,5.286,-0.087,135,2026-04-08
갤럭시,4,2,2,5.143,-0.35,104,2026-04-08
lg디스플레이,3,0,3,4.143,-0.377,137,2026-04-08
구글,2,1,1,3.857,-0.627,77,2026-04-08
레노버,2,16,-14,3.857,-0.627,80,2026-04-08
디스플레이,3,10,-7,5.286,-0.693,200,2026-04-08
oled,4,13,-9,7.286,-0.888,299,2026-04-08
모니터,5,3,2,8.571,-0.909,194,2026-04-08
기아,1,2,-1,4.143,-1.035,47,2026-04-08
sk하이닉스,24,3,21,5.0,5.871,93,2026-04-09
tv,32,7,25,10.0,5.286,317,2026-04-09
lg디스플레이,19,3,16,4.857,4.414,154,2026-04-09
xr,18,3,15,5.143,3.935,125,2026-04-09
폴더블,19,9,10,5.714,3.919,142,2026-04-09
아이폰,19,13,6,6.286,3.625,145,2026-04-09
디스플레이,16,3,13,7.143,2.412,209,2026-04-09
삼성전자,34,27,7,21.286,2.265,521,2026-04-09
애플,20,15,5,10.429,2.263,272,2026-04-09
공급망,4,1,3,1.0,1.5,37,2026-04-09
수율,3,0,3,0.571,1.383,8,2026-04-09
고성능,4,0,4,1.429,1.171,24,2026-04-09
폭스바겐,2,0,2,0.286,1.117,3,2026-04-09
스마트폰,7,8,-1,3.857,1.06,98,2026-04-09
태블릿,2,0,2,0.429,0.95,22,2026-04-09
lg전자,13,39,-26,9.714,0.798,247,2026-04-09
dell,1,0,1,0.143,0.622,3,2026-04-09
etri,1,0,1,0.143,0.622,9,2026-04-09
사이니지,1,0,1,0.143,0.622,2,2026-04-09
필립스,1,0,1,0.143,0.622,5,2026-04-09
갤럭시,7,4,3,5.143,0.568,106,2026-04-09
oled,7,4,3,5.429,0.472,292,2026-04-09
4k,1,0,1,0.286,0.465,5,2026-04-09
양산,4,5,-1,2.857,0.425,79,2026-04-09
인텔,2,3,-1,1.143,0.414,40,2026-04-09
삼성디스플레이,1,0,1,0.571,0.244,85,2026-04-09
메타,1,0,1,0.714,0.155,23,2026-04-09
카카오,1,0,1,0.714,0.155,11,2026-04-09
현대모비스,1,0,1,0.714,0.155,28,2026-04-09
노트북,6,5,1,5.571,0.128,131,2026-04-09
소니,1,0,1,1.143,-0.069,34,2026-04-09
엔비디아,1,2,-1,1.286,-0.134,169,2026-04-09
모바일,1,3,-2,1.571,-0.254,62,2026-04-09
boe,1,10,-9,1.857,-0.363,27,2026-04-09
ar,1,9,-8,2.143,-0.464,55,2026-04-09
레노버,1,2,-1,3.0,-0.732,81,2026-04-09
모니터,3,5,-2,7.286,-1.159,194,2026-04-09
