org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
가능하다.,11,8,7,5,6,7,7,8,9,1,9,5,5,0
가동,5,5,3,4,5,6,4,4,5,4,5,2,8,1
가동률,6,8,3,2,6,6,12,12,10,6,4,0,4,4
가드닝,3,3,4,4,5,6,6,4,6,2,4,5,3,1
가민,1,4,5,7,5,3,3,2,2,1,3,3,2,1
가민의,1,4,5,7,5,3,3,2,2,1,3,3,2,1
가속감이,1,2,3,3,3,4,2,3,5,0,1,2,2,0
가시화,5,5,4,2,2,5,2,3,3,4,2,2,1,2
가운데,13,12,20,10,13,10,7,11,11,8,14,4,6,4
가을,0,0,0,1,0,0,1,1,0,0,0,0,1,0
가장,10,9,9,11,14,11,12,11,14,7,12,5,18,4
가전,10,8,10,11,9,8,1,9,12,3,10,17,6,6
각각,4,5,7,7,8,10,8,7,11,2,5,7,5,1
감소,2,6,0,3,4,3,5,7,6,4,3,0,3,2
강경하게,3,2,1,0,2,2,0,3,2,1,1,1,0,3
강력한,3,4,7,7,8,6,9,7,8,2,5,2,6,2
강조했다.,6,4,6,4,6,5,5,8,7,1,5,2,4,3
강화,9,10,14,7,11,10,7,8,12,6,15,13,9,7
갖는,3,4,1,0,3,3,3,4,2,4,2,2,2,2
갖춘,9,5,7,8,4,6,9,9,9,2,5,1,5,1
갖춰,3,3,3,1,2,4,1,5,3,0,4,1,0,0
갖췄다.,6,2,2,3,2,2,4,4,4,1,4,0,2,0
같은,31,28,39,29,33,32,19,17,43,12,25,22,17,6
개발,7,7,13,9,12,8,2,7,13,3,13,8,6,3
개발에,5,5,6,1,7,6,1,2,6,1,6,6,3,0
개발을,5,5,6,1,7,6,1,2,6,1,6,6,3,0
개발한,0,0,5,2,3,1,0,1,2,0,3,2,0,1
개발한다.,2,2,6,2,4,3,0,0,7,0,4,5,1,0
개선을,4,4,3,3,6,5,14,12,10,18,4,1,2,72
개의,1,1,3,5,3,3,3,5,5,2,3,1,5,2
개인,6,4,6,4,6,5,5,8,7,1,5,2,4,3
개조,5,1,4,1,1,3,0,0,4,1,3,2,0,0
개최했다고,3,3,4,4,5,6,6,4,6,2,4,5,3,1
개편을,3,2,1,0,2,2,0,3,2,1,1,1,0,3
갤럭시,8,5,14,6,12,9,7,9,10,3,9,4,4,5
갤럭시Z,0,1,2,2,6,2,4,2,3,1,4,1,3,1
갤럭시워치,6,5,5,5,3,6,2,3,6,4,6,5,2,2
거먼은,2,4,4,4,0,0,1,0,4,2,2,3,2,1
건설,2,0,0,2,0,0,0,0,1,0,3,2,0,2
검사,2,6,6,3,7,6,2,4,10,2,8,3,3,1
검출,2,6,6,3,7,6,2,4,10,2,8,3,3,1
것으로,86,102,95,85,106,117,64,92,94,68,92,48,62,39
것은,2,1,4,1,0,1,2,0,2,1,1,0,1,0
것이,10,4,14,4,5,7,1,2,10,3,7,6,2,2
것이다.,9,8,18,5,10,9,4,5,11,5,9,11,6,6
것이라는,3,5,6,4,4,3,2,1,1,5,5,1,1,1
것이란,5,5,3,4,5,6,4,4,5,4,5,2,8,1
게이밍,9,5,7,8,4,6,9,9,9,2,5,1,5,1
게임,4,8,12,20,8,10,9,13,12,3,7,5,17,3
게임대상,0,1,1,3,1,1,0,0,1,0,2,2,2,0
게임으로,1,1,3,5,3,3,3,5,5,2,3,1,5,2
게임을,0,0,0,1,0,0,1,1,0,0,0,0,1,0
결과였다.,2,1,4,1,0,1,2,0,2,1,1,0,1,0
결국,2,2,2,3,5,4,7,4,8,4,3,1,1,2
결승전,1,1,0,1,0,0,0,0,1,0,0,1,1,0
결제,1,0,0,0,0,0,0,1,1,0,1,1,1,1
경기,4,3,4,6,3,3,0,4,4,1,3,3,1,1
경기도,0,0,1,0,1,0,0,0,2,0,1,0,0,0
경기도와,0,0,1,0,1,0,0,0,2,0,1,0,0,0
경기장,4,3,4,6,3,3,0,4,4,1,3,3,1,1
경기장의,4,3,4,6,3,3,0,4,4,1,3,3,1,1
경량화,3,3,5,3,6,4,1,2,4,2,5,7,0,1
경영,7,7,9,2,8,7,3,6,7,4,6,8,4,7
경영권,6,4,6,4,6,5,5,8,7,1,5,2,4,3
경영진은,2,4,4,4,0,0,1,0,4,2,2,3,2,1
경우,10,6,8,3,3,8,2,3,7,5,5,4,1,2
경쟁,1,2,3,3,3,4,2,3,5,0,1,2,2,0
경쟁사인,2,2,1,0,1,1,1,2,2,2,1,0,1,10
경쟁이,3,5,3,2,7,10,1,6,3,1,5,1,5,0
경쟁형,3,3,5,5,2,4,5,5,5,1,1,1,3,1
경제,0,0,1,0,1,0,0,0,2,0,1,0,0,0
경제형벌,6,4,6,4,6,5,5,8,7,1,5,2,4,3
경험을,4,3,4,6,3,3,0,4,4,1,3,3,1,1
계속,2,2,1,0,1,1,1,2,2,2,1,0,1,10
계약,7,10,8,5,14,18,5,9,7,2,9,3,7,1
계약은,4,5,5,3,7,8,4,3,4,1,4,2,2,1
계약을,7,7,5,7,8,9,5,6,6,4,5,2,3,3
계열사,2,2,1,0,1,1,1,2,2,2,1,0,1,10
계열사에,3,2,0,4,1,1,1,3,2,3,1,0,1,2
계획을,5,5,3,4,5,6,4,4,5,4,5,2,8,1
계획이다.,3,4,5,7,6,7,6,4,7,2,6,7,5,1
고감도,2,6,6,3,7,6,2,4,10,2,8,3,3,1
고강도,2,4,4,4,0,0,1,0,4,2,2,3,2,1
고객,4,2,1,0,0,0,1,0,1,0,0,1,2,0
고객사,4,8,8,4,8,8,3,5,12,5,9,4,4,1
고객사가,0,5,12,13,13,11,4,6,12,0,13,0,4,0
고객사로의,5,5,6,1,7,6,1,2,6,1,6,6,3,0
고객에게,4,2,1,0,0,0,1,0,1,0,0,1,2,0
고래잇,1,0,0,0,0,0,0,1,1,0,1,1,1,1
고명암비,4,3,4,6,3,3,0,4,4,1,3,3,1,1
고부가가치,7,6,14,3,13,10,3,3,9,3,10,8,3,2
고성능,5,5,6,1,7,6,1,2,6,1,6,6,3,0
고속,1,2,3,3,3,4,2,3,5,0,1,2,2,0
고출력,1,4,4,2,4,5,2,4,4,0,5,4,1,0
고해상도,2,6,6,3,7,6,2,4,10,2,8,3,3,1
고효율,4,3,4,6,3,3,0,4,4,1,3,3,1,1
고휘도,4,3,4,6,3,3,0,4,4,1,3,3,1,1
곡면,4,3,4,6,3,3,0,4,4,1,3,3,1,1
골든,3,3,4,4,5,6,6,4,6,2,4,5,3,1
공공기관의,3,3,3,1,2,4,1,5,3,0,4,1,0,0
공급,16,20,23,11,31,35,8,17,22,5,21,14,15,6
공급망,8,12,18,12,17,12,7,7,11,6,13,17,6,6
공급사들의,3,4,1,0,3,3,3,4,2,4,2,2,2,2
공급을,5,5,6,1,7,6,1,2,6,1,6,6,3,0
공급키로,3,5,3,2,7,10,1,6,3,1,5,1,5,0
공급하는,0,5,12,13,13,11,4,6,12,0,13,0,4,0
공급하며,4,3,4,6,3,3,0,4,4,1,3,3,1,1
공급한다.,6,8,7,3,9,14,2,9,5,0,8,2,5,0
공시했다.,6,5,5,5,3,6,2,3,6,4,6,5,2,2
공식,3,3,4,4,5,6,6,4,6,2,4,5,3,1
공장에,5,5,3,4,5,6,4,4,5,4,5,2,8,1
공정한,2,2,1,0,1,1,1,2,2,2,1,0,1,10
과도한,2,4,4,4,0,0,1,0,4,2,2,3,2,1
과정에서,2,6,6,3,7,6,2,4,10,2,8,3,3,1
관계자는,6,6,6,10,12,10,2,6,6,4,10,8,4,0
관련,24,22,31,18,19,26,14,22,27,31,27,18,13,15
관련기사,2,2,2,3,5,4,7,4,8,4,3,1,1,2
관리,9,4,8,7,4,6,0,4,8,2,6,5,1,1
관리하는,1,1,1,8,1,1,1,1,0,1,1,2,0,0
관심이,2,2,2,3,5,4,7,4,8,4,3,1,1,2
광고,4,3,4,6,3,3,0,4,4,1,3,3,1,1
광원,1,4,4,2,4,5,2,4,4,0,5,4,1,0
광저우무역관,5,5,6,5,5,5,4,5,7,3,10,6,5,3
광학,5,10,18,18,18,16,8,11,19,3,23,6,9,3
교섭,3,2,1,0,2,2,0,3,2,1,1,1,0,3
교수,1,0,3,1,0,0,0,0,1,0,0,0,0,2
교수는,5,1,4,1,1,3,0,0,4,1,3,2,0,0
교육,3,3,3,1,2,4,1,5,3,0,4,1,0,0
구간에,5,7,2,0,5,5,3,6,3,7,3,3,3,2
구글,9,7,21,13,8,8,4,4,12,6,10,11,5,4
구동,3,5,3,1,8,7,3,4,4,1,4,1,3,0
구동칩,4,4,9,4,7,5,1,3,4,1,5,3,3,2
구매,1,0,0,0,0,0,0,1,1,0,1,1,1,1
구매할,3,3,3,1,2,4,1,5,3,0,4,1,0,0
구원투수,2,2,2,3,5,4,7,4,8,4,3,1,1,2
구주,6,5,5,5,3,6,2,3,6,4,6,5,2,2
구창환,0,1,2,3,2,3,2,3,2,8,3,1,1,2
구축,5,5,3,4,5,6,4,4,5,4,5,2,8,1
구호를,0,0,0,0,0,0,5,5,0,10,0,0,0,50
국가,5,5,6,5,5,5,4,5,7,3,10,6,5,3
국내외,5,5,4,2,2,5,2,3,3,4,2,2,1,2
국민,12,9,11,9,9,11,7,11,13,5,11,7,6,5
국산화율을,3,3,2,2,4,3,0,3,6,1,4,7,3,3
국세청은,3,2,0,4,1,1,1,3,2,3,1,0,1,2
국정자원,6,4,6,4,6,5,5,8,7,1,5,2,4,3
국제무역위원회,1,2,2,1,2,3,2,3,4,2,4,2,1,1
국회,5,1,4,1,1,3,0,0,4,1,3,2,0,0
규모,5,5,7,6,5,5,1,6,6,3,4,4,1,5
규모는,13,15,13,11,17,21,9,14,16,7,19,10,18,4
규모로,7,11,7,16,9,8,7,6,6,4,4,1,6,2
규모의,10,16,11,6,21,30,3,17,12,3,15,4,15,0
규제,0,0,5,2,3,1,0,1,2,0,3,2,0,1
그는,13,9,20,5,10,10,3,5,12,6,12,10,5,4
그래미상,1,1,0,1,0,0,0,0,1,0,0,1,1,0
그러나,4,3,8,2,3,2,0,2,3,2,4,1,1,0
그러면서,6,4,6,4,6,5,5,8,7,1,5,2,4,3
그룹,8,7,6,5,8,7,2,5,8,4,7,6,4,2
근무를,2,1,4,1,0,1,2,0,2,1,1,0,1,0
글라스,4,4,9,4,7,5,1,3,4,1,5,3,3,2
글라스를,4,3,8,2,3,2,0,2,3,2,4,1,1,0
글래스,0,1,3,5,5,3,2,2,4,0,5,0,2,0
글래스를,0,1,3,5,5,3,2,2,4,0,5,0,2,0
금융,1,2,3,0,2,2,1,2,2,2,1,1,0,4
금지,3,6,7,5,7,7,7,8,9,3,6,0,3,2
금호석유화학,6,4,6,4,6,5,5,8,7,1,5,2,4,3
금호석유화학은,6,4,6,4,6,5,5,8,7,1,5,2,4,3
급격히,4,4,9,4,7,5,1,3,4,1,5,3,3,2
긍정적,4,5,5,3,7,8,4,3,4,1,4,2,2,1
기간,3,2,2,3,5,4,7,5,9,4,4,2,2,3
기간을,5,1,4,1,1,3,0,0,4,1,3,2,0,0
기기,15,12,23,13,15,12,5,10,15,6,22,12,9,7
기기가,4,3,8,2,3,2,0,2,3,2,4,1,1,0
기능,9,5,7,8,4,6,9,9,9,2,5,1,5,1
기능과,6,2,2,3,2,2,4,4,4,1,4,0,2,0
기능성,1,1,1,8,1,1,1,1,0,1,1,2,0,0
기능은,6,2,2,3,2,2,4,4,4,1,4,0,2,0
기능을,12,8,8,5,6,10,6,13,8,1,12,1,2,0
기대된다,3,5,0,2,2,5,2,3,2,1,2,1,4,1
기대된다.,9,13,9,6,10,9,14,13,11,11,9,1,5,5
기대치를,6,8,3,2,6,6,12,12,10,6,4,0,4,4
기록했다.,6,5,10,5,8,6,7,6,11,6,7,2,2,2
기반,3,5,6,4,4,3,2,1,1,5,5,1,1,1
기반으로,1,4,4,2,4,5,2,4,4,0,5,4,1,0
기반을,2,1,8,2,6,4,2,1,3,2,4,2,0,2
기사제휴,2,0,1,7,1,1,1,0,0,1,1,1,0,0
기술로,4,4,9,4,7,5,1,3,4,1,5,3,3,2
기술을,4,8,12,9,15,12,6,11,22,5,16,5,6,3
기술이,4,3,8,2,3,2,0,2,3,2,4,1,1,0
기술적,1,4,5,7,5,3,3,2,2,1,3,3,2,1
기업공개,6,5,5,5,3,6,2,3,6,4,6,5,2,2
기업과,3,3,2,2,4,3,0,3,6,1,4,7,3,3
기업들이,5,7,11,4,12,9,8,5,11,3,9,10,6,2
기업에,2,1,3,1,3,3,2,5,8,3,3,2,1,2
기업은,4,5,8,2,6,5,3,3,5,3,5,7,4,4
기업을,5,3,10,3,4,4,1,2,6,2,4,4,2,2
기업의,5,3,10,3,4,4,1,2,6,2,4,4,2,2
기업이,4,5,8,2,6,5,3,3,5,3,5,7,4,4
기자,19,18,19,17,20,22,17,28,23,24,19,9,12,90
기자회견에서,0,0,0,0,0,0,6,6,0,12,0,0,0,60
기자회견을,6,8,1,0,4,4,4,8,5,8,4,0,4,40
기조를,3,4,1,0,3,3,3,4,2,4,2,2,2,2
기존,22,34,23,20,32,33,19,24,23,22,26,14,21,5
기준,3,3,2,2,4,3,0,3,6,1,4,7,3,3
기지국,5,1,4,1,1,3,0,0,4,1,3,2,0,0
길이,1,2,3,3,3,4,2,3,5,0,1,2,2,0
김보라,1,1,1,8,1,1,1,1,0,1,1,2,0,0
김인철,0,0,0,0,0,0,6,6,0,12,0,0,0,60
김현용,2,2,2,1,1,2,1,1,2,3,1,1,1,0
김호현,6,5,5,5,3,6,2,3,6,4,6,5,2,2
김희찬,0,0,2,1,0,0,0,0,1,0,2,2,0,0
꾸준히,4,2,1,0,0,0,1,0,1,0,0,1,2,0
나라장터,6,6,6,2,4,8,2,9,4,0,8,1,0,0
나섰다.,3,2,0,4,1,1,1,3,2,3,1,0,1,2
나온다.,9,8,11,6,8,8,4,6,8,6,9,3,9,1
남편상,1,0,2,0,0,0,0,0,1,0,0,0,0,1
납품,4,9,8,3,7,8,7,13,9,7,7,3,2,8
납품대금을,1,2,3,0,2,2,1,2,2,2,1,1,0,4
낮은,1,4,5,7,5,3,3,2,2,1,3,3,2,1
내년,31,39,18,26,34,38,24,36,33,25,29,19,27,13
내년도,6,6,6,10,12,10,2,6,6,4,10,8,4,0
내달,5,3,10,3,4,4,1,2,6,2,4,4,2,2
내부,9,6,12,6,1,4,3,0,10,4,6,5,3,1
내비게이션,1,2,3,3,3,4,2,3,5,0,1,2,2,0
내실,2,4,6,1,6,5,7,3,7,1,4,3,6,1
내연기관,1,2,3,3,3,4,2,3,5,0,1,2,2,0
내장,0,1,2,2,6,2,4,2,3,1,4,1,3,1
너비,1,2,3,3,3,4,2,3,5,0,1,2,2,0
네이버,10,16,14,12,16,19,7,12,13,3,12,5,9,2
넥슨은,0,1,1,3,1,1,0,0,1,0,2,2,2,0
넷마블,1,1,3,5,3,3,3,5,5,2,3,1,5,2
넷마블은,1,1,3,5,3,3,3,5,5,2,3,1,5,2
노고를,2,4,4,4,0,0,1,0,4,2,2,3,2,1
노동조합,3,2,1,0,2,2,0,3,2,1,1,1,0,3
노란,3,2,1,0,2,2,0,3,2,1,1,1,0,3
노바,2,1,2,3,1,2,2,1,2,5,5,0,1,1
노사,3,2,1,0,2,2,0,3,2,1,1,1,0,3
노조,9,11,2,0,7,7,4,13,7,11,6,1,4,45
노조가,3,2,1,0,2,2,0,3,2,1,1,1,0,3
노조는,4,6,1,0,3,3,3,6,4,6,3,0,3,30
노트북,18,12,14,9,12,15,11,21,15,2,17,3,6,3
노트북을,6,2,2,3,2,2,4,4,4,1,4,0,2,0
논란이,3,2,0,4,1,1,1,3,2,3,1,0,1,2
높은,8,11,10,13,14,12,15,11,14,14,13,6,6,6
높이는,2,1,2,3,1,2,2,1,2,5,5,0,1,1
높인다는,3,3,2,2,4,3,0,3,6,1,4,7,3,3
누적,3,3,4,4,5,6,6,4,6,2,4,5,3,1
눈에,5,5,11,5,6,6,2,5,8,2,5,3,3,0
뉴시스,4,8,10,5,9,9,8,10,11,5,7,1,3,6
뉴프렉스,2,1,8,2,6,4,2,1,3,2,4,2,0,2
느껴지지,1,2,3,3,3,4,2,3,5,0,1,2,2,0
능력을,2,6,6,3,7,6,2,4,10,2,8,3,3,1
다른,5,5,7,6,5,5,2,3,9,2,7,9,6,3
다소,1,2,3,3,3,4,2,3,5,0,1,2,2,0
다시,3,2,1,0,2,2,0,3,2,1,1,1,0,3
다양한,31,29,39,28,29,33,27,32,38,13,36,30,20,11
다올투증,2,2,2,1,1,2,1,1,2,3,1,1,1,0
다지기에,2,4,6,1,6,5,7,3,7,1,4,3,6,1
단가를,1,5,1,3,4,4,6,9,7,3,5,1,2,2
단독,10,16,11,6,21,30,3,17,12,3,15,4,15,0
단위,1,4,4,2,4,5,2,4,4,0,5,4,1,0
단일,4,6,6,6,7,8,4,3,4,1,4,2,4,1
단자가,6,2,2,3,2,2,4,4,4,1,4,0,2,0
단자는,6,2,2,3,2,2,4,4,4,1,4,0,2,0
단체,3,2,1,0,2,2,0,3,2,1,1,1,0,3
달러,6,5,5,5,3,6,2,3,6,4,6,5,2,2
달리,0,1,1,3,1,1,0,0,1,0,2,2,2,0
당사,6,5,5,5,3,6,2,3,6,4,6,5,2,2
당시,3,3,2,2,4,3,0,3,6,1,4,7,3,3
당초,1,1,0,1,0,0,0,0,1,0,0,1,1,0
대거,1,1,3,5,3,3,3,5,5,2,3,1,5,2
대규모,5,9,13,9,11,8,6,5,7,4,8,10,6,5
대규모의,4,3,8,2,3,2,0,2,3,2,4,1,1,0
대금,3,4,7,0,3,4,1,4,2,4,2,2,0,6
대금을,3,4,7,0,3,4,1,4,2,4,2,2,0,6
대기,0,1,1,3,0,0,0,0,0,0,0,0,2,0
대기업,1,2,3,0,2,2,1,2,2,2,1,1,0,4
대기업이,1,2,3,0,2,2,1,2,2,2,1,1,0,4
대덕전자,0,2,4,5,3,5,3,5,3,15,5,2,1,4
대로,2,2,2,3,5,4,7,4,8,4,3,1,1,2
대만,2,4,6,1,6,5,7,3,7,1,4,3,6,1
대비,19,28,22,23,28,26,15,24,31,18,25,18,14,6
대상,1,2,3,0,2,2,1,2,2,2,1,1,0,4
대상으로,0,4,9,8,8,8,2,4,8,0,8,0,2,0
대신증권은,6,8,3,2,6,6,12,12,10,6,4,0,4,4
대죄,1,1,3,5,3,3,3,5,5,2,3,1,5,2
대통령은,6,4,6,4,6,5,5,8,7,1,5,2,4,3
대표,5,3,10,3,4,4,1,2,6,2,4,4,2,2
대표는,7,5,16,5,8,7,1,2,13,2,8,9,3,2
대표이사,6,5,5,5,3,6,2,3,6,4,6,5,2,2
대표하는,1,1,0,1,0,0,0,0,1,0,0,1,1,0
대한,14,20,13,21,16,19,16,25,24,28,20,9,15,13
대해,1,2,2,1,2,3,2,3,4,2,4,2,1,1
대형,1,6,7,7,9,7,7,13,10,3,9,3,5,3
댓글,1,0,2,0,0,0,0,0,1,0,0,0,0,1
더밀크,5,3,10,3,4,4,1,2,6,2,4,4,2,2
더욱,4,5,6,4,5,8,3,8,8,0,5,3,2,0
덕분에,3,3,5,5,2,4,5,5,5,1,1,1,3,1
덕산네오룩스,0,1,2,3,2,3,2,3,2,7,3,1,1,2
던전,0,1,1,3,1,1,0,0,1,0,2,2,2,0
덧붙였다.,9,9,10,6,13,15,6,13,11,1,9,4,9,3
덱스,0,1,2,2,6,2,4,2,3,1,4,1,3,1
덱스를,0,1,2,2,6,2,4,2,3,1,4,1,3,1
도원암귀,1,1,3,5,3,3,3,5,5,2,3,1,5,2
도쿄게임쇼,1,1,3,5,3,3,3,5,5,2,3,1,5,2
도쿄게임쇼는,1,1,3,5,3,3,3,5,5,2,3,1,5,2
독자,2,6,6,3,7,6,2,4,10,2,8,3,3,1
동력,2,4,4,4,0,0,1,0,4,2,2,3,2,1
동박,5,5,6,1,7,6,1,2,6,1,6,6,3,0
동시에,11,10,19,9,12,16,9,15,12,3,13,4,3,3
동안,4,3,8,2,3,2,0,2,3,2,4,1,1,0
됐다.,6,4,8,7,3,4,2,4,6,2,4,3,2,1
되면서,0,2,4,5,3,5,3,5,3,15,5,2,1,4
된다.,3,5,4,2,7,10,1,5,4,0,4,2,5,0
두산밥캣,3,3,4,4,5,6,6,4,6,2,4,5,3,1
들어갈,6,6,6,10,12,10,2,6,6,4,10,8,4,0
등을,15,14,19,9,20,19,13,16,21,6,16,14,10,8
등이,3,5,6,4,4,3,2,1,1,5,5,1,1,1
디바이스,4,1,1,14,1,2,2,1,0,2,2,2,0,1
디스플레이를,2,2,6,6,3,2,1,2,3,3,3,5,0,2
디스플레이와,2,6,6,3,7,6,2,4,10,2,8,3,3,1
디올,3,2,4,1,5,3,3,0,4,0,3,1,2,1
디일렉,6,11,10,8,20,20,6,11,12,1,13,3,10,0
디자인,2,2,6,6,3,2,1,2,3,3,3,5,0,2
디자인하우스,3,2,4,3,2,2,1,2,2,1,3,7,2,2
딜사이트경제TV,3,2,0,4,1,1,1,3,2,3,1,0,1,2
따라,12,13,16,11,18,17,9,10,15,6,19,15,7,5
따르면,19,31,28,28,34,29,18,25,33,13,30,22,25,10
따른,2,6,0,3,4,3,5,7,6,4,3,0,3,2
때문에,3,2,4,3,2,2,1,2,2,1,3,7,2,2
때의,0,2,2,5,0,0,0,0,0,0,0,1,4,0
또한,13,11,15,4,9,12,2,14,9,3,13,3,1,3
뛰어난,3,3,5,5,2,4,5,5,5,1,1,1,3,1
라온텍,0,2,5,4,4,4,1,2,4,0,4,0,1,0
라온텍은,0,5,12,13,13,11,4,6,12,0,13,0,4,0
라온텍의,0,1,3,5,5,3,2,2,4,0,5,0,2,0
라온텍이,0,5,12,13,13,11,4,6,12,0,13,0,4,0
라이다,2,2,6,2,4,3,0,0,7,0,4,5,1,0
라이트,0,1,3,5,5,3,2,2,4,0,5,0,2,0
라인,19,31,19,15,37,50,14,35,28,10,29,9,30,3
라인업,5,5,5,6,7,7,2,4,5,5,6,5,3,0
라인업과,4,3,4,6,3,3,0,4,4,1,3,3,1,1
라인업을,6,6,6,10,12,10,2,6,6,4,10,8,4,0
라인은,1,5,1,3,4,4,6,9,7,3,5,1,2,2
라틴,1,1,0,1,0,0,0,0,1,0,0,1,1,0
레이네오,3,5,6,4,4,3,2,1,1,5,5,1,1,1
레이더,2,2,6,2,4,3,0,0,7,0,4,5,1,0
레이드,0,1,1,3,1,1,0,0,1,0,2,2,2,0
레이밴,7,8,14,6,7,5,2,3,4,7,9,2,2,1
레이저,14,25,19,10,32,45,6,26,20,3,24,10,21,0
렌즈에,4,3,8,2,3,2,0,2,3,2,4,1,1,0
로봇,2,2,6,2,4,3,0,0,7,0,4,5,1,0
로봇용,2,2,6,2,4,3,0,0,7,0,4,5,1,0
로서,6,5,5,5,3,6,2,3,6,4,6,5,2,2
리더십,2,1,4,1,0,1,2,0,2,1,1,0,1,0
리밋,1,1,3,5,3,3,3,5,5,2,3,1,5,2
리벨리온,1,2,2,1,0,0,0,2,1,2,0,0,1,2
리본보드,4,3,4,6,3,3,0,4,4,1,3,3,1,1
리얼리티랩스,4,3,8,2,3,2,0,2,3,2,4,1,1,0
리페어,2,6,6,3,7,6,2,4,10,2,8,3,3,1
리포트를,2,2,2,1,1,2,1,1,2,3,1,1,1,0
리프트,3,5,4,2,7,10,1,5,4,0,4,2,5,0
리프팅,7,4,6,35,4,4,5,3,2,5,5,6,0,1
마련,6,5,5,5,3,6,2,3,6,4,6,5,2,2
마련할,6,5,5,5,3,6,2,3,6,4,6,5,2,2
마비노기,0,1,1,3,1,1,0,0,1,0,2,2,2,0
마이크로,8,13,17,19,16,12,7,8,9,4,10,7,8,4
마이크로디스플레이,0,5,12,13,13,11,4,6,12,0,13,0,4,0
막대한,4,3,8,2,3,2,0,2,3,2,4,1,1,0
만약,5,1,4,1,1,3,0,0,4,1,3,2,0,0
만에,14,13,10,4,7,9,16,13,15,10,6,2,8,4
만큼,12,12,17,10,14,13,12,19,20,6,14,7,8,7
만화,1,1,3,5,3,3,3,5,5,2,3,1,5,2
많다고,5,3,10,3,4,4,1,2,6,2,4,4,2,2
많이,4,2,1,0,0,0,1,0,1,0,0,1,2,0
말했다.,20,15,25,16,22,21,16,21,31,7,22,22,20,11
망에,5,1,4,1,1,3,0,0,4,1,3,2,0,0
맞춤형,3,3,4,4,5,6,6,4,6,2,4,5,3,1
맞춰,2,2,1,0,1,1,1,2,2,2,1,0,1,10
맡은,4,5,8,2,6,5,3,3,5,3,5,7,4,4
매각을,6,5,5,5,3,6,2,3,6,4,6,5,2,2
매그넷10,5,3,10,3,4,4,1,2,6,2,4,4,2,2
매력을,1,1,3,5,3,3,3,5,5,2,3,1,5,2
매수,6,4,3,1,1,2,2,1,3,3,1,2,3,0
매장,2,2,6,6,3,2,1,2,3,3,3,5,0,2
매출,25,34,24,18,33,34,29,33,34,24,27,15,17,13
매출원가율,2,2,2,3,5,4,7,4,8,4,3,1,1,2
매출원가율은,2,2,2,3,5,4,7,4,8,4,3,1,1,2
매출은,3,4,1,0,3,3,3,4,2,4,2,2,2,2
맥북,11,7,5,7,7,8,8,8,9,5,9,2,10,1
맺어,3,5,3,2,7,10,1,6,3,1,5,1,5,0
먼저,5,5,3,4,5,6,4,4,5,4,5,2,8,1
멀티-다이,1,4,4,2,4,5,2,4,4,0,5,4,1,0
멀티플랫폼,1,1,3,5,3,3,3,5,5,2,3,1,5,2
메모리,13,13,16,3,18,15,8,10,12,11,13,11,6,6
메쉬,4,3,4,6,3,3,0,4,4,1,3,3,1,1
메신저,2,1,4,1,0,1,2,0,2,1,1,0,1,0
메이트,2,1,2,3,1,2,2,1,2,5,5,0,1,1
메인,2,3,8,2,8,5,2,3,3,2,5,2,0,2
메타,16,19,42,21,26,22,6,12,22,10,26,9,9,5
메타가,4,3,8,2,3,2,0,2,3,2,4,1,1,0
메타는,7,8,14,6,7,5,2,3,4,7,9,2,2,1
메타의,4,3,8,2,3,2,0,2,3,2,4,1,1,0
명절,1,2,3,0,2,2,1,2,2,2,1,1,0,4
모니터,16,18,18,14,16,21,18,31,23,5,19,5,9,6
모니터가,3,3,5,5,2,4,5,5,5,1,1,1,3,1
모니터다.,6,2,2,3,2,2,4,4,4,1,4,0,2,0
모니터에,6,2,2,3,2,2,4,4,4,1,4,0,2,0
모델인,6,6,6,10,12,10,2,6,6,4,10,8,4,0
모두,3,3,3,1,2,4,1,5,3,0,4,1,0,0
모듈,7,7,17,12,16,12,8,8,14,5,19,8,7,5
모듈과,0,1,3,5,5,3,2,2,4,0,5,0,2,0
모듈은,2,3,9,7,9,6,2,2,11,0,9,5,3,0
모바일,12,12,13,17,15,15,8,14,19,8,17,19,20,8
모습을,5,4,12,5,10,6,5,4,9,3,8,5,5,3
모으기,4,2,1,0,0,0,1,0,1,0,0,1,2,0
모으기는,4,2,1,0,0,0,1,0,1,0,0,1,2,0
목표가,2,2,2,1,1,2,1,1,2,3,1,1,1,0
목표가를,3,4,1,0,3,3,3,4,2,4,2,2,2,2
목표주가,2,2,2,1,1,2,1,1,2,3,1,1,1,0
몬길,1,1,3,5,3,3,3,5,5,2,3,1,5,2
무대,1,1,0,1,0,0,0,0,1,0,0,1,1,0
무풍지대,5,3,10,3,4,4,1,2,6,2,4,4,2,2
무효심판을,1,2,2,1,2,3,2,3,4,2,4,2,1,1
문의,2,0,1,7,1,1,1,0,0,1,1,1,0,0
문제는,2,1,4,1,0,1,2,0,2,1,1,0,1,0
문제도,3,2,4,1,5,3,3,0,4,0,3,1,2,1
물량을,1,5,1,3,4,4,6,9,7,3,5,1,2,2
물론,8,6,8,4,8,7,11,7,11,2,8,3,8,1
미국,20,21,33,25,26,28,18,19,37,13,28,28,14,8
미디어,8,10,15,14,14,14,10,10,15,18,20,11,10,8
