term,cur,prev,diff,ma7,z_like,total,date
차세대,1,1,0,1.571,-0.254,41,2025-10-21
삼성,25,43,-18,12.571,2.734,415,2025-10-22
lg,16,25,-9,7.286,2.356,294,2025-10-22
lg전자,14,24,-10,6.714,2.029,81,2025-10-22
ar,5,1,4,1.0,2.0,34,2025-10-22
백플레인,4,0,4,0.571,1.953,4,2025-10-22
패널,5,2,3,1.143,1.864,16,2025-10-22
차세대,6,1,5,1.714,1.856,47,2025-10-22
lg디스플레이,5,0,5,1.286,1.741,80,2025-10-22
oled,12,15,-3,6.0,1.739,161,2025-10-22
아이폰,5,4,1,1.571,1.521,32,2025-10-22
폴더블,4,1,3,1.286,1.272,33,2025-10-22
ces,2,0,2,0.286,1.117,2,2025-10-22
hp,2,0,2,0.286,1.117,2,2025-10-22
소니,2,0,2,0.286,1.117,2,2025-10-22
게이밍,3,2,1,1.0,1.0,15,2025-10-22
갤럭시,3,3,0,1.0,1.0,28,2025-10-22
boe,2,0,2,0.429,0.95,16,2025-10-22
선익시스템,2,0,2,0.429,0.95,6,2025-10-22
인텔,2,0,2,0.429,0.95,8,2025-10-22
삼성전자,15,34,-19,11.143,0.889,183,2025-10-22
애플,6,13,-7,3.571,0.84,100,2025-10-22
csot,1,0,1,0.143,0.622,1,2025-10-22
잉크젯,1,0,1,0.143,0.622,1,2025-10-22
증착기,1,0,1,0.143,0.622,1,2025-10-22
한화시스템,1,0,1,0.143,0.622,1,2025-10-22
byd,1,0,1,0.286,0.465,5,2025-10-22
기아,1,1,0,0.429,0.345,5,2025-10-22
공급망,1,4,-3,0.714,0.155,13,2025-10-22
현대차,1,5,-4,1.0,0.0,29,2025-10-22
갤럭시,15,6,9,3.429,4.058,46,2025-10-23
삼성전자,34,28,6,15.571,3.726,224,2025-10-23
게이밍,8,3,5,1.857,2.6,21,2025-10-23
폴더블,8,6,2,2.429,2.178,43,2025-10-23
아이패드,5,0,5,1.0,2.0,13,2025-10-23
메타,4,0,4,0.714,1.781,13,2025-10-23
lg,17,29,-12,10.714,1.471,323,2025-10-23
아마존,3,1,2,0.571,1.383,6,2025-10-23
sk하이닉스,3,0,3,0.714,1.239,29,2025-10-23
삼성,24,46,-22,17.714,1.207,457,2025-10-23
애플,9,11,-2,5.286,1.126,115,2025-10-23
samsung,2,0,2,0.286,1.117,5,2025-10-23
구글,2,0,2,0.286,1.117,18,2025-10-23
boe,3,4,-1,1.0,1.0,20,2025-10-23
가상현실,1,0,1,0.143,0.622,2,2025-10-23
비전프로,1,0,1,0.143,0.622,4,2025-10-23
샤오미,1,0,1,0.143,0.622,6,2025-10-23
원익ips,1,0,1,0.143,0.622,4,2025-10-23
카카오,1,0,1,0.143,0.622,10,2025-10-23
필립스,1,0,1,0.143,0.622,1,2025-10-23
한미반도체,1,0,1,0.143,0.622,3,2025-10-23
아이폰,4,7,-3,2.429,0.614,38,2025-10-23
수율,1,0,1,0.286,0.465,4,2025-10-23
양산,1,0,1,0.286,0.465,22,2025-10-23
엔비디아,1,0,1,0.286,0.465,10,2025-10-23
csot,1,1,0,0.286,0.465,2,2025-10-23
현대차,2,1,1,1.143,0.414,29,2025-10-23
byd,1,2,-1,0.429,0.345,7,2025-10-23
선익시스템,1,2,-1,0.429,0.345,7,2025-10-23
증착기,1,2,-1,0.429,0.345,3,2025-10-23
기아,1,1,0,0.571,0.244,6,2025-10-23
oled,7,14,-7,6.429,0.162,165,2025-10-23
lg디스플레이,1,5,-4,0.857,0.074,80,2025-10-23
패널,1,6,-5,1.429,-0.195,16,2025-10-23
lg전자,8,29,-21,9.429,-0.351,107,2025-10-23
차세대,1,10,-9,1.857,-0.363,47,2025-10-23
