term,cur,prev,diff,ma7,z_like,total,date
byd,2,0,2,0.286,1.117,7,2026-06-02
qned,2,0,2,0.286,1.117,3,2026-06-02
고해상도,2,0,2,0.286,1.117,4,2026-06-02
tv,10,7,3,7.0,0.823,285,2026-06-02
카카오,2,0,2,0.714,0.697,21,2026-06-02
amd,4,1,3,2.286,0.682,35,2026-06-02
fmm,1,0,1,0.143,0.622,1,2026-06-02
intel,1,0,1,0.143,0.622,1,2026-06-02
도우인시스,1,0,1,0.143,0.622,1,2026-06-02
두산로보틱스,1,0,1,0.143,0.622,2,2026-06-02
시스코,1,0,1,0.143,0.622,2,2026-06-02
해상도,1,0,1,0.143,0.622,6,2026-06-02
메타,2,0,2,0.857,0.593,25,2026-06-02
올레드,2,0,2,0.857,0.593,44,2026-06-02
노트북,6,4,2,4.429,0.506,131,2026-06-02
asus,1,0,1,0.286,0.465,8,2026-06-02
서피스,1,0,1,0.286,0.465,7,2026-06-02
노키아,1,1,0,0.286,0.465,4,2026-06-02
삼성디스플레이,6,1,5,4.714,0.405,65,2026-06-02
xr,3,0,3,2.143,0.348,95,2026-06-02
기아,1,0,1,0.429,0.345,29,2026-06-02
수율,1,0,1,0.429,0.345,11,2026-06-02
태블릿,1,0,1,0.429,0.345,17,2026-06-02
현대모비스,1,0,1,0.429,0.345,10,2026-06-02
화웨이,1,0,1,0.429,0.345,13,2026-06-02
bmw,1,0,1,0.571,0.244,11,2026-06-02
맥북,1,0,1,0.571,0.244,15,2026-06-02
벤츠,1,0,1,0.571,0.244,10,2026-06-02
boe,1,0,1,0.714,0.155,20,2026-06-02
갤럭시,2,1,1,1.714,0.124,61,2026-06-02
lg전자,11,3,8,10.714,0.067,262,2026-06-02
sk하이닉스,2,0,2,1.857,0.06,43,2026-06-02
폴더블,2,0,2,2.143,-0.058,60,2026-06-02
퀄컴,3,1,2,3.286,-0.102,40,2026-06-02
hp,1,0,1,1.286,-0.134,53,2026-06-02
아이폰,1,0,1,1.286,-0.134,33,2026-06-02
tcl,1,4,-3,1.571,-0.254,29,2026-06-02
구글,1,1,0,1.857,-0.363,118,2026-06-02
디스플레이,5,3,2,7.714,-0.719,187,2026-06-02
스마트폰,1,2,-1,3.143,-0.773,97,2026-06-02
4k,1,0,1,3.286,-0.813,40,2026-06-02
lg디스플레이,1,0,1,3.571,-0.89,76,2026-06-02
모니터,1,2,-1,6.714,-1.591,171,2026-06-02
엔비디아,35,50,-15,15.857,3.842,199,2026-06-03
lg전자,25,11,14,13.286,2.522,280,2026-06-03
잉크젯,3,0,3,0.429,1.554,4,2026-06-03
디스플레이,14,5,9,8.429,1.427,200,2026-06-03
삼성디스플레이,8,6,2,3.857,1.398,73,2026-06-03
고성능,3,0,3,0.571,1.383,23,2026-06-03
딥엑스,3,0,3,0.571,1.383,8,2026-06-03
lg디스플레이,9,1,8,4.714,1.351,85,2026-06-03
asus,3,1,2,0.714,1.239,11,2026-06-03
vr,2,0,2,0.286,1.117,23,2026-06-03
마이크로소프트,2,0,2,0.286,1.117,5,2026-06-03
비보,2,0,2,0.286,1.117,2,2026-06-03
아이폰,4,1,3,1.571,1.078,37,2026-06-03
boe,3,1,2,1.0,1.0,23,2026-06-03
sk하이닉스,4,2,2,1.714,0.99,46,2026-06-03
hp,3,1,2,1.143,0.898,55,2026-06-03
oled,21,37,-16,16.857,0.811,354,2026-06-03
xr,4,3,1,2.143,0.754,98,2026-06-03
맥북,2,1,1,0.714,0.697,17,2026-06-03
화웨이,2,1,1,0.714,0.697,14,2026-06-03
pad,1,0,1,0.143,0.622,1,2026-06-03
미디어텍,1,0,1,0.143,0.622,4,2026-06-03
뷰소닉,1,0,1,0.143,0.622,4,2026-06-03
생산능력,1,0,1,0.143,0.622,1,2026-06-03
증착,1,0,1,0.143,0.622,2,2026-06-03
카카오,2,2,0,0.857,0.593,23,2026-06-03
ar,2,0,2,1.0,0.5,31,2026-06-03
모바일,2,0,2,1.0,0.5,34,2026-06-03
애플,5,8,-3,3.571,0.494,166,2026-06-03
인텔,5,12,-7,3.571,0.494,65,2026-06-03
nvidia,2,5,-3,1.143,0.414,19,2026-06-03
sharp,1,0,1,0.429,0.345,9,2026-06-03
소니,1,0,1,0.429,0.345,19,2026-06-03
벤츠,1,1,0,0.571,0.244,11,2026-06-03
태블릿,1,1,0,0.571,0.244,18,2026-06-03
올레드,1,2,-1,0.714,0.155,44,2026-06-03
폴더블,2,2,0,1.714,0.124,62,2026-06-03
메타,1,2,-1,0.857,0.074,25,2026-06-03
노트북,4,6,-2,4.143,-0.047,127,2026-06-03
갤럭시,1,2,-1,1.286,-0.134,58,2026-06-03
퀄컴,3,3,0,3.571,-0.198,43,2026-06-03
tcl,1,1,0,1.571,-0.254,30,2026-06-03
양산,3,13,-10,4.0,-0.333,44,2026-06-03
공급망,1,6,-5,1.857,-0.363,55,2026-06-03
4k,2,1,1,3.286,-0.457,42,2026-06-03
tv,5,10,-5,6.714,-0.477,288,2026-06-03
amd,1,4,-3,2.429,-0.558,35,2026-06-03
삼성전자,9,23,-14,12.429,-0.758,599,2026-06-03
모니터,3,1,2,6.571,-1.002,173,2026-06-03
kaist,9,0,9,1.286,3.615,26,2026-06-04
xr,12,4,8,3.571,2.917,102,2026-06-04
boe,3,3,0,1.143,0.898,26,2026-06-04
ul,1,0,1,0.143,0.622,1,2026-06-04
lg전자,15,25,-10,12.714,0.501,286,2026-06-04
sk하이닉스,3,4,-1,1.857,0.484,49,2026-06-04
도우인시스,1,0,1,0.286,0.465,2,2026-06-04
인텔,5,5,0,4.143,0.282,69,2026-06-04
갤럭시,2,1,1,1.429,0.26,57,2026-06-04
sharp,1,1,0,0.571,0.244,10,2026-06-04
맥북,1,2,-1,0.571,0.244,18,2026-06-04
bmw,1,0,1,0.714,0.155,11,2026-06-04
dell,1,0,1,0.714,0.155,11,2026-06-04
화웨이,1,2,-1,0.714,0.155,15,2026-06-04
asus,1,3,-2,0.714,0.155,11,2026-06-04
고성능,1,3,-2,0.714,0.155,24,2026-06-04
아이폰,2,4,-2,1.714,0.124,39,2026-06-04
폴더블,2,2,0,1.857,0.06,63,2026-06-04
애플,4,5,-1,3.857,0.048,166,2026-06-04
메타,1,1,0,1.0,0.0,24,2026-06-04
ar,1,2,-1,1.0,0.0,31,2026-06-04
nvidia,1,2,-1,1.286,-0.134,20,2026-06-04
퀄컴,3,3,0,4.0,-0.333,46,2026-06-04
노트북,3,4,-1,4.0,-0.333,115,2026-06-04
삼성전자,10,9,1,11.714,-0.388,573,2026-06-04
삼성디스플레이,2,8,-6,3.714,-0.586,75,2026-06-04
양산,2,3,-1,4.143,-0.706,45,2026-06-04
4k,1,2,-1,3.429,-0.852,42,2026-06-04
엔비디아,11,35,-24,17.143,-1.195,209,2026-06-04
tv,2,5,-3,6.286,-1.222,258,2026-06-04
디스플레이,2,14,-12,7.571,-1.485,195,2026-06-04
모니터,1,3,-2,6.714,-1.591,170,2026-06-04
oled,8,21,-13,17.429,-1.822,360,2026-06-04
