term,cur,prev,diff,ma7,z_like,total,date
공급망,1,0,1,0.571,0.244,14,2026-02-12
tsmc,1,1,0,0.571,0.244,25,2026-02-12
모바일,1,1,0,0.857,0.074,28,2026-02-12
스마트폰,2,1,1,2.0,0.0,85,2026-02-12
byd,1,1,0,1.429,-0.195,16,2026-02-12
tv,5,7,-2,5.714,-0.211,377,2026-02-12
구글,1,4,-3,1.857,-0.363,54,2026-02-12
ar,1,6,-5,2.0,-0.414,44,2026-02-12
한미반도체,1,0,1,2.571,-0.604,20,2026-02-12
lg디스플레이,3,5,-2,5.429,-0.729,126,2026-02-12
lcd,3,12,-9,6.143,-0.904,60,2026-02-12
애플,1,7,-6,5.0,-1.236,164,2026-02-12
삼성전자,6,7,-1,13.286,-1.569,392,2026-02-12
