term,cur,prev,diff,ma7,z_like,total,date
디스플레이,14,4,10,5.714,2.444,174,2026-04-18
구글,8,5,3,2.571,2.085,87,2026-04-18
xr,10,3,7,3.857,2.073,110,2026-04-18
인텔,4,0,4,0.714,1.781,29,2026-04-18
lg디스플레이,5,2,3,2.143,1.16,134,2026-04-18
삼성전자,27,42,-15,21.286,1.018,506,2026-04-18
ar,2,0,2,0.571,0.814,46,2026-04-18
asus,1,0,1,0.143,0.622,22,2026-04-18
픽셀,1,0,1,0.143,0.622,6,2026-04-18
모니터,5,1,4,3.286,0.609,186,2026-04-18
메타,3,1,2,1.714,0.557,33,2026-04-18
vr,1,0,1,0.286,0.465,40,2026-04-18
고해상도,1,0,1,0.286,0.465,4,2026-04-18
퀄컴,1,0,1,0.286,0.465,45,2026-04-18
샤오미,1,0,1,0.429,0.345,17,2026-04-18
서피스,1,0,1,0.429,0.345,3,2026-04-18
byd,1,2,-1,0.571,0.244,8,2026-04-18
모바일,2,6,-4,1.571,0.19,70,2026-04-18
갤럭시,2,1,1,2.0,0.0,94,2026-04-18
lcd,1,0,1,1.143,-0.069,35,2026-04-18
공급망,1,1,0,1.286,-0.134,28,2026-04-18
sk하이닉스,1,3,-2,1.714,-0.309,83,2026-04-18
hp,1,0,1,1.857,-0.363,22,2026-04-18
양산,1,4,-3,1.857,-0.363,91,2026-04-18
tsmc,1,6,-5,1.857,-0.363,17,2026-04-18
아이폰,2,2,0,3.429,-0.501,136,2026-04-18
삼성디스플레이,2,19,-17,3.429,-0.501,109,2026-04-18
애플,4,7,-3,7.0,-0.823,265,2026-04-18
노트북,2,2,0,4.714,-0.856,149,2026-04-18
폴더블,2,6,-4,5.571,-1.063,151,2026-04-18
lg전자,1,1,0,6.143,-1.478,276,2026-04-18
엔비디아,1,10,-9,6.714,-1.591,101,2026-04-18
oled,3,17,-14,9.571,-1.605,319,2026-04-18
tv,8,48,-40,22.571,-2.534,431,2026-04-18
공급망,3,1,2,1.429,0.716,30,2026-04-19
인텔,2,4,-2,1.0,0.5,30,2026-04-19
고효율,1,0,1,0.429,0.345,5,2026-04-19
벤츠,1,0,1,0.429,0.345,25,2026-04-19
맥북,1,0,1,0.571,0.244,19,2026-04-19
갤럭시,2,2,0,1.571,0.19,95,2026-04-19
boe,1,0,1,0.714,0.155,24,2026-04-19
sk하이닉스,2,1,1,1.714,0.124,85,2026-04-19
kaist,1,0,1,1.0,0.0,19,2026-04-19
올레드,1,0,1,1.571,-0.254,81,2026-04-19
xr,3,10,-7,4.143,-0.377,109,2026-04-19
tsmc,1,1,0,2.0,-0.414,18,2026-04-19
애플,5,4,1,7.286,-0.618,266,2026-04-19
구글,1,8,-7,2.714,-0.648,88,2026-04-19
노트북,2,2,0,4.0,-0.667,144,2026-04-19
모니터,1,5,-4,3.143,-0.773,183,2026-04-19
스마트폰,2,0,2,4.429,-0.782,119,2026-04-19
lg전자,2,1,1,5.714,-1.096,275,2026-04-19
디스플레이,1,14,-13,5.429,-1.33,157,2026-04-19
폴더블,1,2,-1,5.571,-1.36,147,2026-04-19
삼성전자,6,27,-21,20.857,-2.669,482,2026-04-19
tv,3,8,-5,22.571,-3.403,422,2026-04-19
디스플레이,23,1,22,8.429,3.733,173,2026-04-20
삼성디스플레이,6,0,6,4.0,0.667,101,2026-04-20
삼성전자,28,6,22,24.286,0.627,504,2026-04-20
etri,1,0,1,0.143,0.622,10,2026-04-20
필립스,1,0,1,0.143,0.622,7,2026-04-20
nvidia,1,0,1,0.286,0.465,5,2026-04-20
vr,1,0,1,0.286,0.465,29,2026-04-20
갤럭시,3,2,1,2.0,0.414,96,2026-04-20
노트북,4,2,2,3.286,0.254,145,2026-04-20
byd,1,0,1,0.571,0.244,9,2026-04-20
공급망,2,3,-1,1.571,0.19,30,2026-04-20
xr,5,3,2,4.429,0.184,110,2026-04-20
소니,1,0,1,0.714,0.155,38,2026-04-20
인텔,1,2,-1,1.143,-0.069,31,2026-04-20
기아,1,0,1,1.429,-0.195,53,2026-04-20
올레드,1,1,0,1.429,-0.195,81,2026-04-20
레노버,1,0,1,2.571,-0.604,67,2026-04-20
엔비디아,3,0,3,6.857,-1.066,89,2026-04-20
lg전자,2,2,0,5.714,-1.096,275,2026-04-20
폴더블,1,1,0,5.286,-1.299,144,2026-04-20
애플,2,5,-3,7.429,-1.457,252,2026-04-20
oled,3,0,3,9.429,-1.579,288,2026-04-20
tv,14,3,11,24.0,-1.695,430,2026-04-20
벤츠,27,0,27,4.286,7.398,52,2026-04-21
폴더블,20,1,19,7.143,3.501,162,2026-04-21
kaist,7,0,7,1.143,2.831,25,2026-04-21
sk하이닉스,6,0,6,1.857,1.753,90,2026-04-21
공급망,6,2,4,2.143,1.565,36,2026-04-21
hp,6,0,6,2.286,1.479,27,2026-04-21
노트북,7,4,3,3.0,1.464,152,2026-04-21
4k,3,0,3,0.714,1.239,13,2026-04-21
bmw,2,0,2,0.429,0.95,13,2026-04-21
애플,10,2,8,6.857,0.869,256,2026-04-21
ar,2,0,2,0.714,0.697,46,2026-04-21
디스플레이,13,23,-10,10.143,0.683,184,2026-04-21
fmm,1,0,1,0.143,0.622,1,2026-04-21
sharp,1,0,1,0.143,0.622,5,2026-04-21
프로아트,1,0,1,0.143,0.622,1,2026-04-21
lcd,2,0,2,0.857,0.593,35,2026-04-21
lg화학,2,0,2,0.857,0.593,46,2026-04-21
스마트폰,6,0,6,4.286,0.558,115,2026-04-21
양산,3,0,3,1.714,0.557,92,2026-04-21
소니,2,1,1,1.0,0.5,40,2026-04-21
lg디스플레이,3,0,3,1.857,0.484,115,2026-04-21
asus,1,0,1,0.286,0.465,23,2026-04-21
고성능,1,0,1,0.286,0.465,23,2026-04-21
증착기,1,0,1,0.286,0.465,2,2026-04-21
lg전자,4,2,2,3.0,0.366,278,2026-04-21
화웨이,2,0,2,1.286,0.335,24,2026-04-21
맥북,1,0,1,0.571,0.244,18,2026-04-21
모니터,3,0,3,2.429,0.223,176,2026-04-21
xr,5,5,0,4.429,0.184,114,2026-04-21
아이패드,1,0,1,0.714,0.155,8,2026-04-21
메타,1,0,1,1.143,-0.069,29,2026-04-21
아이폰,2,0,2,2.286,-0.114,123,2026-04-21
인텔,1,1,0,1.286,-0.134,31,2026-04-21
oled,3,3,0,6.857,-1.066,291,2026-04-21
엔비디아,1,3,-2,6.429,-1.535,89,2026-04-21
tv,7,14,-7,23.714,-2.848,437,2026-04-21
삼성전자,5,28,-23,22.571,-3.055,504,2026-04-21
화웨이,11,2,9,2.143,3.595,34,2026-04-22
애플,22,10,12,8.286,3.536,273,2026-04-22
lg전자,14,4,10,4.0,3.333,286,2026-04-22
벤츠,16,27,-11,6.286,2.77,68,2026-04-22
oled,15,3,12,7.429,2.032,302,2026-04-22
선익시스템,4,0,4,0.714,1.781,21,2026-04-22
폴더블,12,20,-8,6.714,1.472,170,2026-04-22
퀄컴,3,0,3,0.571,1.383,31,2026-04-22
기아,3,0,3,0.857,1.113,56,2026-04-22
태블릿,2,0,2,0.429,0.95,12,2026-04-22
ar,3,2,1,1.143,0.898,47,2026-04-22
asus,2,1,1,0.571,0.814,25,2026-04-22
아이폰,3,2,1,1.429,0.716,119,2026-04-22
인텔,3,1,2,1.571,0.634,34,2026-04-22
apple,1,0,1,0.143,0.622,4,2026-04-22
hud,1,0,1,0.143,0.622,1,2026-04-22
발광층,1,0,1,0.143,0.622,1,2026-04-22
스마트워치,1,0,1,0.143,0.622,1,2026-04-22
마이크로소프트,1,0,1,0.286,0.465,3,2026-04-22
서피스,1,0,1,0.286,0.465,4,2026-04-22
증착,1,0,1,0.286,0.465,2,2026-04-22
올레드,1,0,1,0.429,0.345,81,2026-04-22
공급망,2,6,-4,2.143,-0.058,37,2026-04-22
메타,1,1,0,1.143,-0.069,30,2026-04-22
모니터,2,3,-1,2.571,-0.219,177,2026-04-22
갤럭시,1,0,1,1.714,-0.309,91,2026-04-22
hp,1,6,-5,1.714,-0.309,28,2026-04-22
스마트폰,3,6,-3,4.0,-0.333,115,2026-04-22
lg디스플레이,1,3,-2,1.857,-0.363,93,2026-04-22
sk하이닉스,1,6,-5,1.857,-0.363,83,2026-04-22
xr,2,5,-3,4.286,-0.744,115,2026-04-22
삼성전자,20,5,15,24.714,-0.789,517,2026-04-22
삼성디스플레이,1,0,1,4.143,-1.035,101,2026-04-22
디스플레이,5,13,-8,9.571,-1.117,182,2026-04-22
tv,16,7,9,24.429,-1.418,451,2026-04-22
oled,63,15,48,14.857,9.917,355,2026-04-23
시야각,16,0,16,2.286,5.46,16,2026-04-23
삼성디스플레이,23,1,22,7.286,4.248,122,2026-04-23
lg전자,21,14,7,6.429,4.122,298,2026-04-23
ul,9,0,9,1.286,3.615,10,2026-04-23
lg디스플레이,14,1,13,3.571,3.609,95,2026-04-23
tcl,5,0,5,0.857,2.151,60,2026-04-23
디스플레이,19,5,14,11.286,1.77,198,2026-04-23
삼성전자,33,20,13,23.0,1.725,544,2026-04-23
모바일,6,0,6,2.0,1.657,61,2026-04-23
sk하이닉스,7,1,6,2.857,1.54,87,2026-04-23
스마트폰,8,3,5,3.857,1.398,123,2026-04-23
갤럭시,5,1,4,2.0,1.243,94,2026-04-23
애플,12,22,-10,8.857,0.79,266,2026-04-23
올레드,2,1,1,0.714,0.697,83,2026-04-23
amd,1,0,1,0.143,0.622,12,2026-04-23
harman,1,0,1,0.143,0.622,5,2026-04-23
ltpo,1,0,1,0.143,0.622,1,2026-04-23
비보,1,0,1,0.143,0.622,1,2026-04-23
아마존,1,0,1,0.143,0.622,19,2026-04-23
알파벳,1,0,1,0.143,0.622,3,2026-04-23
엘지전자,1,0,1,0.143,0.622,1,2026-04-23
카카오,1,0,1,0.143,0.622,10,2026-04-23
레노버,1,0,1,0.286,0.465,66,2026-04-23
hud,1,1,0,0.286,0.465,2,2026-04-23
lcd,1,0,1,0.571,0.244,29,2026-04-23
태블릿,1,2,-1,0.571,0.244,13,2026-04-23
아이폰,2,3,-1,1.571,0.19,117,2026-04-23
byd,1,0,1,0.714,0.155,9,2026-04-23
asus,1,2,-1,0.714,0.155,24,2026-04-23
퀄컴,1,3,-2,0.714,0.155,32,2026-04-23
모니터,2,2,0,2.0,0.0,171,2026-04-23
tsmc,1,0,1,1.286,-0.134,18,2026-04-23
양산,1,0,1,1.286,-0.134,47,2026-04-23
엔비디아,2,0,2,2.429,-0.168,86,2026-04-23
xr,4,2,2,4.571,-0.182,117,2026-04-23
노트북,2,0,2,2.714,-0.27,131,2026-04-23
구글,1,0,1,2.143,-0.464,83,2026-04-23
공급망,1,2,-1,2.286,-0.512,38,2026-04-23
폴더블,3,12,-9,6.429,-0.97,161,2026-04-23
tv,10,16,-6,15.143,-1.051,459,2026-04-23
벤츠,1,16,-15,6.429,-1.535,68,2026-04-23
