org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
엘코스,2,0,2,1,0,2,1,2
여러,1,0,1,0,3,9,1,2
여력이,9,1,7,1,4,6,1,3
여부는,0,1,1,1,2,4,1,3
여전히,0,0,0,0,2,0,7,1
여행,0,0,0,2,1,1,0,5
여행용,0,1,0,3,0,1,0,3
여행을,0,0,0,2,1,1,0,5
여행의,0,0,0,2,1,1,0,5
역량을,2,14,6,1,9,9,2,7
역시,18,5,13,8,10,15,9,11
역임하며,2,2,4,1,2,2,1,2
역할,0,0,3,0,1,6,1,1
역할을,2,20,4,2,8,4,3,4
연간,13,7,11,3,6,3,4,9
연결,0,0,0,1,1,0,0,0
연구개발,3,10,2,0,4,2,1,1
연구원은,18,2,13,2,4,4,3,8
연속,7,2,4,7,12,3,23,4
연휴기간,1,0,1,2,0,0,1,1
열린,5,30,6,2,12,9,12,7
영국,0,0,0,0,1,0,0,1
영국에서,0,0,0,0,1,0,0,1
영문,2,2,1,1,3,3,2,5
영상을,2,0,2,1,0,2,1,2
영상취재,0,1,1,1,2,4,1,3
영상편집,1,1,0,0,5,1,12,2
영업이익,19,1,13,2,6,12,4,5
영업이익은,45,3,30,5,12,16,8,16
영업이익이,7,3,2,1,5,4,2,4
영우디에스피,5,1,5,1,3,2,0,2
영우디에스피는,5,1,5,1,3,2,0,2
영우디에스피의,5,1,5,1,3,2,0,2
영향력,0,1,1,1,2,4,1,3
영향을,5,1,5,1,3,2,0,2
예방,1,0,2,0,3,2,0,2
예상,10,0,6,1,2,6,3,2
예상된다.,11,10,8,3,6,10,5,4
예전이나,2,1,1,1,3,5,1,2
예정이다.,11,4,10,13,9,14,8,7
예측했다.,5,1,1,0,3,8,1,5
오는,0,0,0,0,1,2,0,0
오라이온,0,0,0,2,2,3,2,6
오리진,3,1,4,13,1,3,3,6
오멘,2,1,3,10,1,0,1,2
오세아니아,0,0,3,0,1,6,1,1
오지환의,0,0,0,0,2,0,7,1
오토,1,10,2,0,3,3,1,4
오포,3,2,7,4,5,8,0,8
오프,3,2,9,1,4,3,0,1
오픈소스,0,0,0,1,1,1,2,0
오픈을,0,0,0,0,1,2,0,0
오후,0,0,0,0,2,0,7,1
옥포조선소,0,0,0,0,3,2,1,1
올랐다.,2,2,3,0,4,1,2,1
올해,46,8,46,25,30,31,21,31
올해는,6,1,4,7,5,3,4,3
옮기는,1,3,2,0,5,3,0,2
옵트론텍은,4,1,1,0,1,7,2,1
옵트론텍이,4,1,1,0,1,7,2,1
와일드카드,0,0,0,0,2,0,7,1
완성도를,3,2,7,4,5,8,0,8
완성차,3,20,4,1,7,2,1,5
완성차와,4,20,4,2,8,6,3,3
왔다.,1,4,4,1,6,6,1,3
왕야롱,1,1,3,0,3,5,2,1
외교,0,1,1,1,2,4,1,3
외국인,7,3,9,10,8,7,16,6
외국인과,2,2,3,0,4,1,2,1
외국인은,3,1,2,0,4,1,5,2
외부,3,10,2,0,4,2,1,1
외산,2,10,1,1,4,2,1,2
외에,3,0,3,3,0,2,0,5
용납,0,0,0,0,1,0,8,0
용량이,1,0,3,2,1,1,0,4
우려가,0,2,2,1,6,4,1,4
우리,0,0,0,0,2,0,8,1
우리나라를,3,1,10,1,4,4,0,1
우수한,5,2,4,3,6,4,2,7
우승,0,0,0,0,3,0,15,1
우승을,0,0,0,0,2,0,7,1
우연주,0,1,0,0,2,2,1,6
우익수,0,1,1,3,3,2,6,1
우전,0,1,1,3,3,2,6,1
우천,0,0,0,0,2,0,7,1
운용,0,0,0,0,1,0,8,0
울트라,2,1,2,4,6,7,5,15
울트라9,0,0,0,0,1,2,1,6
워치,2,1,2,0,2,4,1,8
원-달러,2,2,3,0,4,1,2,1
원가,10,2,7,1,2,3,2,3
원에서,10,0,6,1,2,6,3,2
원으로,18,0,12,2,4,7,4,7
원작,1,0,1,5,0,0,1,2
웨어러블,5,1,6,1,8,9,3,16
웨어러블의,6,1,8,2,11,8,3,15
웨이브가이드,5,1,1,0,3,8,1,5
웨이퍼,1,3,2,0,5,3,0,2
위기,0,0,0,0,2,0,7,0
위상을,5,1,1,0,3,8,1,5
위안,6,2,20,2,9,9,0,3
위지트,5,1,5,1,3,2,0,2
위탁생산,1,2,3,0,5,8,2,5
위한,19,5,9,9,16,23,10,12
위해,15,30,22,21,31,30,12,23
윈도,0,0,0,0,1,2,1,6
유격수,0,1,1,3,5,3,14,2
유럽,2,11,5,1,8,12,3,17
유럽연합,0,0,0,0,1,0,0,1
유럽연합의,0,0,0,0,1,0,0,1
유력,0,0,0,0,2,2,1,7
유료,0,0,0,0,1,0,0,1
유명,3,1,4,13,1,3,3,6
유비리서치,5,2,6,1,7,7,2,15
유비리서치에,2,1,2,0,2,4,1,8
유선,0,0,0,1,1,0,0,0
유저는,2,1,3,6,0,2,2,4
유지하고,10,0,6,1,2,6,3,2
유치를,4,2,7,10,3,6,3,4
유커,4,2,7,10,3,6,3,4
유튜브,6,1,4,7,5,3,4,3
으로,12,3,14,5,9,14,1,11
응답속도,1,1,4,4,3,2,1,7
의미다.,0,2,2,1,6,4,1,4
이규석,10,67,12,4,25,16,8,15
이날,22,8,20,12,18,18,26,12
이는,23,8,30,14,23,25,8,20
이달,2,0,1,0,2,1,0,2
이드하리,1,0,0,2,1,1,1,1
이를,6,32,7,2,17,11,4,11
이름을,3,1,2,0,4,1,5,2
이며,0,0,0,0,1,0,0,1
이번,31,28,36,24,40,48,31,24
이벤트,4,1,4,12,2,4,4,6
이벤트로,2,0,1,7,1,1,2,3
이사회,7,6,5,2,4,2,2,6
이상,5,13,9,12,12,15,7,14
이상으로,12,12,9,2,5,5,2,6
이숭용,0,0,0,0,1,0,7,0
이슈,2,3,4,3,7,3,8,2
이어,8,14,12,6,15,6,10,8
이어졌다.,2,2,1,0,6,2,2,2
이어지며,0,1,0,0,2,1,7,1
이에,6,2,3,1,5,7,4,2
이원지,8,0,4,1,2,0,1,3
이유다.,6,0,7,3,3,1,3,3
이전,1,3,2,2,7,6,2,8
이제는,6,2,3,1,5,7,4,2
이창훈,1,10,2,0,3,3,1,4
이처럼,3,10,2,0,4,2,1,1
이청,7,6,5,2,4,2,2,6
이틀은,2,1,3,6,0,2,2,4
이하,1,0,1,5,0,0,1,2
이하였던,2,10,2,1,3,2,0,3
이후,0,1,0,0,6,1,22,1
익스트림,1,1,2,4,6,8,6,17
익스트림은,1,1,2,2,3,3,3,5
인근에,1,0,3,1,3,0,2,2
인기,5,2,7,19,1,5,5,10
인도,0,0,3,0,1,6,1,1
인사들이,0,1,1,1,2,4,1,3
인정받아,0,2,0,0,4,4,2,12
인증,1,0,1,2,0,0,1,1
인증을,0,1,0,3,0,1,0,3
인터뷰,0,1,1,3,3,2,6,1
인터뷰에서,1,3,2,0,5,3,0,2
인텔,4,1,5,5,9,13,8,22
인텔리전스,2,1,1,1,3,5,1,2
인프라,9,1,7,1,4,6,1,3
인플루언서,2,1,3,8,1,3,2,4
인피니티시티,1,0,3,1,3,0,2,2
인한,10,0,6,1,2,6,3,2
인해,5,1,1,0,3,8,1,5
일곱,4,1,7,14,1,5,3,7
일단,0,0,0,0,2,0,7,1
일반,4,0,6,2,4,7,3,2
일본,9,3,14,35,2,6,6,12
일본에서,1,0,1,5,0,0,1,2
일부,3,1,2,0,4,1,5,2
일정,0,2,2,1,6,4,1,4
읽기,2,1,3,6,0,2,2,4
임계,1,0,0,2,1,1,1,1
임금,2,0,1,0,2,1,0,2
임찬규를,0,1,0,0,2,1,7,1
입국,4,2,7,10,3,6,3,4
입증했다.,0,0,0,0,2,2,1,7
입지를,5,1,1,0,3,8,1,5
있게,4,1,1,0,2,9,2,1
있고,1,10,2,0,3,3,1,4
있는,53,54,63,55,63,74,33,68
있는데,0,0,0,0,2,0,7,0
있는데요.,0,1,1,1,2,4,1,3
있다,30,43,27,16,32,25,23,27
있다.,104,88,120,75,128,151,79,130
있다고,5,13,5,3,16,20,4,10
있다는,4,4,10,5,14,21,2,14
있도록,2,1,2,0,1,5,0,5
있습니다.,2,7,8,2,13,18,4,11
있었다,0,0,0,0,2,1,8,1
있으며,12,16,13,6,14,16,4,11
있을,5,32,8,1,17,9,4,11
자동,0,0,0,0,2,2,1,7
자동차,2,2,1,1,3,3,2,5
자동화,1,1,3,0,3,5,2,1
자체,2,1,3,8,1,3,2,4
작업을,2,0,2,1,0,2,1,2
작용할,9,1,7,1,4,6,1,3
작은,3,0,3,3,0,2,0,5
잔여,0,0,0,0,2,0,7,1
잔치,0,0,0,0,1,0,8,0
장막,1,0,0,2,1,1,1,1
장비,18,10,47,6,28,25,3,12
장비다.,3,2,9,1,4,3,0,1
장비를,6,3,18,2,10,8,2,4
장비수주전에는,3,1,10,1,4,4,0,1
장비제조사가,3,1,10,1,4,4,0,1
장원수,10,0,6,1,2,6,3,2
장지민,0,0,0,0,1,0,0,1
재무에,1,3,2,0,5,3,0,2
재배포,7,4,2,1,7,5,9,5
재판매,1,10,2,0,3,3,1,4
저작권,7,3,2,1,5,4,2,4
저작권자,0,1,0,0,2,1,7,1
저커버그,2,1,1,1,3,5,1,2
저하,2,1,2,0,2,4,1,8
적시타로,0,0,0,0,2,0,7,1
적시타를,0,0,0,0,5,1,22,2
적용,1,10,2,3,5,5,4,2
적용이,2,10,2,1,4,3,2,2
적자를,1,0,1,0,3,9,1,2
적지,0,2,2,1,6,4,1,4
적층판,1,4,4,1,6,6,1,3
전기,6,1,4,7,5,3,4,3
전기차,7,1,6,7,8,5,4,5
전날,0,0,0,0,2,0,7,1
전년,22,2,19,12,7,13,7,11
전년동기비,5,1,1,0,3,8,1,5
전략을,6,2,3,1,5,7,4,2
전력,15,2,17,4,13,15,4,19
전력관리반도체,1,2,3,0,5,8,2,5
전력관리칩,1,2,3,0,5,8,2,5
전망,17,1,13,2,6,7,2,8
전망된다.,9,1,7,1,4,6,1,3
전망이다.,3,0,4,1,6,5,2,8
전망입니다.,0,1,1,1,2,4,1,3
전문사,3,10,2,0,4,2,1,1
전분기,10,2,7,1,2,3,2,3
전삼노,2,0,1,0,2,1,0,2
전삼노는,2,0,1,0,2,1,0,2
전세계,2,0,2,1,0,2,1,2
전시장,2,2,1,1,3,3,2,5
전시장을,2,2,1,1,3,3,2,5
전용,1,1,4,4,3,2,1,7
전용면적,2,2,1,0,6,2,2,2
전원반도체,1,10,2,2,4,4,2,2
전자소재,1,4,4,1,6,6,1,3
전자제품,0,2,2,1,6,4,1,4
전자칠판,4,0,6,2,4,7,3,2
전장,4,1,1,0,1,7,2,1
전재,7,3,2,1,5,4,2,4
전제로,0,1,1,1,2,4,1,3
전체,4,0,8,1,5,2,0,2
전해졌다.,3,1,10,1,4,4,0,1
전했다.,2,3,3,2,9,9,2,6
전화,0,1,0,0,2,1,7,1
전환이,7,6,5,2,4,2,2,6
절반,1,3,2,0,5,3,0,2
젊은,1,1,2,0,1,2,0,1
점수는,0,0,0,0,1,2,1,6
점수를,0,2,0,0,4,4,2,12
점유율,34,4,21,3,11,23,7,13
점유율을,6,0,7,3,3,1,3,3
점을,1,3,2,0,6,3,7,2
접는,1,0,3,2,1,1,0,4
접착,1,4,4,1,6,6,1,3
정규,0,1,0,0,2,0,7,0
정규리그,0,1,0,0,3,1,15,1
정규시즌,0,0,0,0,4,0,14,2
정규시즌을,0,0,0,0,2,1,8,1
정부,1,1,3,0,3,5,2,1
정부가,1,5,4,1,11,7,1,6
정상들과,0,1,1,1,2,4,1,3
정성욱,0,1,1,1,2,4,1,3
정성욱입니다.,0,1,1,1,2,4,1,3
정우주가,0,1,0,0,4,0,14,1
정우주는,0,1,0,0,6,0,21,1
정우주에게,0,0,0,0,2,0,7,0
정지훈,7,3,2,1,5,4,2,4
정철동,7,6,5,2,4,2,2,6
제1회,7,47,8,3,18,14,7,10
제공,0,7,0,0,3,2,1,1
제공하고,2,0,2,2,0,4,1,2
제공하고자,0,0,1,1,0,2,2,2
제공하며,0,0,0,1,1,0,0,0
제공한다.,4,0,6,2,4,7,3,2
제도,2,0,1,0,2,1,0,2
제도를,2,0,1,0,2,1,0,2
제로,4,1,5,16,2,6,6,9
제보가,0,1,0,0,2,1,7,1
제시했다.,2,10,2,1,3,2,0,3
제조,0,0,0,0,3,3,1,2
제트,0,2,0,0,6,6,3,19
제품,7,1,5,2,4,20,6,7
제품은,2,0,3,1,2,4,2,1
제품을,6,3,4,0,8,16,3,10
제휴,0,0,0,0,3,3,1,2
젠레스,1,0,0,2,1,1,1,1
젠슨,0,1,1,1,2,4,1,3
젠지,0,1,1,3,3,2,6,1
조기,1,1,3,0,3,5,2,1
조달,2,0,3,1,2,4,2,1
조립,2,1,1,1,3,5,1,2
조명,1,1,4,4,3,2,1,7
조선,0,0,0,0,3,2,1,1
조합원,2,0,1,0,2,1,0,2
조회수,6,1,4,7,5,3,4,3
존과,1,0,1,5,0,0,1,2
존재감을,0,0,0,0,2,1,8,1
종당,1,10,2,0,4,0,1,2
종료됐다.,0,0,0,0,2,0,7,1
종목에서는,3,1,2,0,4,1,5,2
종합,0,1,1,3,3,2,6,1
좋다.,0,1,0,3,0,1,0,3
좋은,0,1,0,0,4,0,14,0
좌익수,0,1,1,3,3,2,6,1
주가,9,1,7,1,4,6,1,3
주력,7,3,2,1,5,4,2,4
주류,5,1,1,0,3,8,1,5
주름,4,2,7,4,5,9,0,12
주사율,1,1,4,4,3,2,1,7
주요,30,10,53,8,37,39,10,29
주주환원,7,3,2,1,5,4,2,4
주택형별,1,0,3,1,3,0,2,2
줄어든,10,0,6,1,2,6,3,2
줄이기,1,2,3,0,5,8,2,5
중간,1,0,0,0,3,0,5,1
중견수,0,1,1,3,3,2,6,1
중국,47,17,91,25,54,61,18,41
중국에,1,2,3,0,5,8,2,5
중국은,10,2,7,1,2,3,2,3
중국의,10,2,7,1,2,3,2,3
중국인,4,2,7,10,3,6,3,4
중심으로,1,4,4,1,9,9,2,5
중에서,0,0,0,1,1,0,0,0
중요한,0,0,0,0,2,0,7,0
중이다.,16,9,20,4,26,31,10,21
중인,3,20,4,1,8,3,3,4
중장기적으로,4,1,1,0,1,7,2,1
즐길,2,1,4,11,1,2,3,4
증가시키며,1,0,0,2,1,1,1,1
증강현실,1,2,3,0,5,8,2,5
지금이나,2,1,1,1,3,5,1,2
지난,45,11,37,29,38,48,20,30
지난달,6,2,3,1,5,7,4,2
지낼,0,0,0,0,1,2,0,0
지상,1,1,2,0,1,2,0,1
지속,18,4,10,3,10,16,9,9
지속적으로,10,2,7,1,2,3,2,3
지수는,2,2,3,0,4,1,2,1
지역사회,6,1,4,7,5,3,4,3
지원,4,0,6,5,4,2,2,7
지원하지,1,0,3,1,3,0,2,2
지원한다.,4,0,4,2,1,7,2,8
지원해,0,1,0,3,0,1,0,3
지인,1,1,2,0,1,2,0,1
지인스테이,1,1,2,0,1,2,0,1
지인은,1,1,2,0,1,2,0,1
지자체,0,0,0,0,3,3,1,2
지훈이의,0,0,0,0,1,0,7,0
직원들에게,2,0,1,0,2,1,0,2
직전거래일,2,2,3,0,4,1,2,1
직접,3,11,5,6,4,2,3,6
진출,5,1,5,1,3,2,0,2
진출에,1,0,0,0,3,0,5,1
진행하고,2,10,2,1,4,3,2,2
진행한,2,0,1,0,2,1,0,2
진행했다.,2,1,3,6,0,2,2,4
차단,4,2,6,2,8,11,5,14
차량용,34,87,27,8,43,38,16,28
차로,0,1,0,0,2,1,7,1
차별화된,4,1,1,0,1,7,2,1
차세대,6,15,7,5,13,20,7,12
차익실현,3,1,2,0,4,1,5,2
차지했다.,0,1,0,0,2,2,1,6
참석,2,2,4,7,2,6,3,7
참석을,0,1,1,1,2,4,1,3
참석하느냐에,0,1,1,1,2,4,1,3
참여하게,6,1,4,7,5,3,4,3
참여한,1,0,1,5,0,0,1,2
참여한다.,1,1,3,0,3,5,2,1
참여해,3,1,10,1,4,4,0,1
찾고,1,2,3,0,5,8,2,5
채널,0,1,0,0,2,1,7,1
채당,1,0,3,1,3,0,2,2
채용,6,1,4,7,5,3,4,3
책상,0,1,0,3,0,1,0,3
첨단,1,4,4,1,6,6,1,3
청년,1,1,2,0,1,2,0,1
청소,0,2,0,0,6,6,3,19
청소기,0,2,0,0,6,6,3,19
청약,2,2,1,0,6,2,2,2
청약을,2,2,1,0,6,2,2,2
청주,1,0,1,2,0,0,1,1
체험할,2,1,3,6,0,1,1,1
초격차,3,2,7,4,5,8,0,8
촬영기자,1,0,0,0,3,0,5,1
최고,0,0,0,0,4,2,8,7
최고의,8,2,8,13,7,7,6,12
최근에는,1,4,4,1,6,6,1,3
최대한,0,0,0,0,2,1,8,1
최소,0,0,0,0,1,0,7,0
최신,7,0,9,5,4,9,3,7
최우식,4,0,6,2,4,7,3,2
최지훈이,0,0,0,0,1,0,7,0
최초,1,1,2,8,3,2,7,3
최초로,4,1,1,0,1,7,2,1
최태원,6,2,3,1,5,7,4,2
추가,8,5,9,6,13,7,16,6
추석,3,2,2,2,6,2,3,3
추정,0,2,2,1,6,4,1,4
추정된다.,4,0,8,1,5,2,0,2
출루했지만,0,1,1,3,3,2,6,1
출시,6,3,11,10,8,19,3,14
출품했다.,2,1,3,8,1,3,2,4
출하,10,0,6,1,2,6,3,2
출하량,5,1,1,0,3,8,1,5
출하량이,5,1,1,0,3,8,1,5
충남,3,2,4,1,9,2,4,4
충전,0,1,0,3,0,1,0,3
충전용,1,2,3,0,5,8,2,5
충전을,0,1,0,3,0,1,0,3
충전이,0,1,0,3,0,1,0,3
충칭,4,0,8,1,5,2,0,2
측정하기,1,1,2,2,3,3,3,5
치솟았다.,2,2,3,0,4,1,2,1
치어리더,0,1,1,3,3,2,6,1
치열한,3,1,10,1,4,4,0,1
칠대죄,1,0,1,5,0,0,1,2
침체에,1,0,0,0,3,0,5,1
침해,7,6,5,2,4,2,2,6
칩과,1,3,2,0,5,3,0,2
칩생산,1,3,2,0,5,3,0,2
칩을,1,4,4,1,6,6,1,3
칭찬했다.,0,1,0,0,2,0,7,0
카메라,5,1,4,4,3,9,2,10
카운터포인트는,5,1,1,0,3,8,1,5
카제나,1,0,1,5,0,0,1,2
카즈닷컴,6,1,4,7,5,3,4,3
카카오,7,3,9,10,7,7,8,6
카카오는,4,2,7,10,3,6,3,4
카카오톡,6,3,9,12,5,11,11,7
카펫,0,2,0,0,6,6,3,19
칼로리,0,0,1,1,0,2,2,2
캐릭터,2,1,3,6,0,1,1,1
캔슬링,0,0,0,2,1,1,0,5
커머스,4,2,7,10,3,6,3,4
커버,3,0,3,3,0,2,0,5
커스텀,0,0,0,1,1,0,0,0
컨센서스,10,0,6,1,2,6,3,2
컨슈머,3,20,3,1,8,2,2,4
컨슈머리포트,0,1,0,0,2,2,1,6
컨트롤러를,0,0,0,1,1,0,0,0
컨트리뷰션,0,0,0,1,1,1,2,0
컬래버레이션,1,0,0,2,1,1,1,1
컴투스,1,0,1,5,0,0,1,2
컴퓨터,1,1,2,2,3,3,3,5
케이블을,0,1,0,3,0,1,0,3
코디,0,0,0,0,2,0,7,1
코리아,1,10,2,0,3,3,1,4
코마노,1,0,0,2,1,1,1,1
코스프레,1,0,1,5,0,0,1,2
코스피,2,2,3,0,4,1,2,1
코어,1,0,0,2,4,6,3,16
코어를,0,0,0,0,1,2,1,6
콘솔,2,1,3,8,1,3,2,4
콘텐츠,8,1,6,9,5,7,5,5
콘텐츠를,2,0,2,2,0,4,1,2
퀄컴,3,1,5,6,8,10,6,25
퀄컴은,2,1,2,4,7,9,6,21
퀄컴이,0,0,0,2,2,3,2,6
크게,4,1,1,2,3,10,4,7
크림슨,1,0,1,5,0,0,1,2
클레녹스,4,0,0,0,0,6,0,15
클레녹스는,1,0,0,0,0,3,0,4
키보드는,0,0,0,1,1,0,0,0
키캡은,0,0,0,1,1,0,0,0
타건감을,0,0,0,1,1,0,0,0
타격감을,0,0,0,0,2,1,8,1
타선을,0,1,0,0,4,0,14,1
타선의,1,0,0,0,3,0,5,1
타자,0,0,0,0,2,0,7,1
탄탄한,0,0,0,1,1,0,0,0
탈삼진,0,0,0,0,1,0,7,0
탐색,1,0,0,2,1,1,1,1
탑재됐다.,1,1,4,4,3,2,1,7
탑재된,0,2,2,1,6,4,1,4
탕정푸르지오,1,0,3,1,3,0,2,2
태블릿,4,0,6,2,4,7,3,2
태어난,0,0,0,0,1,2,0,0
터뜨리며,0,0,0,0,1,0,7,0
턴키,2,0,2,1,0,2,1,2
테스트,1,2,0,2,7,8,4,22
테스트에서,1,1,2,2,3,3,3,5
테이프,1,0,0,2,1,1,1,1
텐키리스,0,0,0,1,1,0,0,0
토요타,2,2,1,1,3,3,2,5
톡비즈,4,2,7,10,3,6,3,4
통산,0,0,0,0,2,1,8,1
통신사,0,0,0,0,3,3,1,2
통합,2,0,2,1,0,2,1,2
통합반도체,1,10,2,2,4,4,2,2
통해,38,52,49,59,45,52,25,63
투수,0,1,1,3,4,2,14,1
투수진,0,0,0,0,1,0,8,0
투자,33,18,43,10,34,31,12,28
투자를,4,4,11,1,11,8,2,5
투자에,9,3,29,3,15,14,2,6
투자의견,10,0,6,1,2,6,3,2
투자자들의,2,2,1,0,6,2,2,2
투자하고,1,0,1,0,3,9,1,2
트럼프,1,4,3,1,10,9,2,6
트렌드와,0,0,1,1,0,2,2,2
트리폴드폰,1,0,3,2,1,1,0,4
특강을,0,0,0,1,1,1,2,0
특별,1,0,0,2,1,1,1,1
특별공급,1,0,3,1,3,0,2,2
특별수행,1,0,0,2,1,1,1,1
특수,1,4,4,1,6,6,1,3
특유의,3,2,7,4,5,8,0,8
특허,2,0,0,0,0,5,0,7
특히,27,12,33,19,43,47,18,49
파운드리,10,52,12,4,25,19,9,14
파이터,2,1,3,6,0,2,2,4
파크레인,3,2,4,1,9,2,4,4
파크레인은,2,2,1,0,6,2,2,2
파트너십을,2,0,2,2,0,4,1,2
판교,5,37,6,2,14,11,5,8
판다,0,0,0,0,1,2,0,0
판다월드,0,0,0,0,1,2,0,0
판매,10,0,6,1,2,6,3,2
패널,45,6,49,9,23,18,7,19
패널은,14,0,13,4,5,2,4,8
패널을,6,0,7,3,3,1,3,3
패널의,6,0,7,3,3,1,3,3
패키징,6,24,7,2,14,10,3,6
패키징용,1,4,4,1,6,6,1,3
팬들의,1,0,1,5,0,0,1,2
팹리스,7,40,7,3,16,8,5,7
펄어비스,1,0,1,5,0,0,1,2
편성된다.,0,0,0,0,2,0,7,1
평가,7,8,5,2,10,8,5,25
평가했다.,1,0,1,0,5,11,2,9
평균,1,0,3,1,3,0,2,2
평균자책,0,0,0,0,2,0,7,1
평균자책점,0,1,0,0,2,0,7,0
포럼,10,67,12,4,25,16,8,15
포럼에는,3,10,2,0,4,2,1,1
포스트시즌,0,0,0,0,2,0,7,1
포유디지탈,2,0,3,1,2,4,2,1
포유디지탈은,4,0,6,2,4,7,3,2
포함한,3,1,10,1,4,4,0,1
폭발,0,1,1,3,3,2,6,1
폭스바겐,2,10,2,1,3,2,0,3
폰세,0,0,0,0,2,0,7,1
폰세는,0,0,0,0,1,0,8,0
폴더블,8,2,13,12,5,11,0,15
폴더블폰,4,2,10,6,6,9,0,12
프로,4,1,8,4,5,3,0,5
프로그램을,0,0,0,1,1,1,2,0
프로는,0,1,0,3,0,1,0,3
프로세서,1,0,0,0,1,1,0,4
프로시온,1,1,2,2,3,3,3,5
프로야구,1,1,0,0,6,1,20,2
프로의,0,1,0,3,0,1,0,3
프로젝트에,6,2,20,2,9,9,0,3
프리미엄,14,1,15,5,16,12,7,33
플랫폼,2,1,3,8,1,3,2,4
플리커,1,1,4,4,3,2,1,7
플립7은,3,0,3,3,0,2,0,5
피넛,0,1,1,3,3,2,6,1
피닉스,2,1,2,0,2,4,1,8
피부,5,0,0,0,0,8,0,19
피칭을,0,1,0,0,2,0,7,0
필름,1,4,4,1,6,6,1,3
필수적이다.,7,3,2,1,5,4,2,4
필요한,1,3,2,0,5,3,0,2
하고,0,0,0,0,2,0,7,0
하는,1,3,2,0,5,3,0,2
하드웨어,3,1,2,1,6,14,2,4
하드웨어를,2,1,1,1,3,5,1,2
하반기,11,6,11,4,8,9,5,8
하우징과,0,0,0,1,1,0,0,0
하워드,1,3,2,0,5,3,0,2
하지만,11,10,10,3,19,23,6,14
한경닷컴,0,0,0,0,1,0,0,1
한국,15,5,18,15,14,18,10,17
한국디스플레이의,10,2,7,1,2,3,2,3
한국시리즈에서,0,0,0,0,2,0,7,0
한국은,10,2,7,1,2,3,2,3
한다.,2,1,2,0,2,4,1,8
한왕호,0,1,1,3,3,2,6,1
한태양은,0,0,0,0,1,0,7,0
한화,3,2,9,1,14,6,40,5
한화가,0,2,0,0,6,1,21,2
한화는,0,1,0,0,6,2,22,3
한화생명,0,1,1,3,3,2,6,1
한화생명볼파크에서,0,0,0,0,1,0,8,0
한화오션,0,0,0,0,3,2,1,1
한화오션이,0,0,0,0,3,2,1,1
한화이글스,0,0,0,0,1,0,8,0
할인,4,0,6,2,4,7,3,2
할인된,4,0,6,2,4,7,3,2
함께,19,16,27,24,27,47,21,35
합리적인,4,0,6,2,4,7,3,2
합작법인,1,1,3,0,3,5,2,1
합작법인은,1,1,3,0,3,5,2,1
핫스왑,0,0,0,1,1,0,0,0
핫식스,0,0,1,1,0,2,2,2
항공주,2,2,3,0,4,1,2,1
해당,0,2,2,3,10,7,10,11
해상도,5,1,10,6,7,9,4,9
해양,0,0,3,0,1,6,1,1
해외,5,3,7,2,9,6,1,6
핵심,8,7,15,3,21,38,9,21
했다.,30,15,25,7,17,14,18,14
행사에는,6,1,4,7,5,3,4,3
행사장에서,10,2,7,1,2,3,2,3
향상,3,0,3,3,0,2,0,5
향상됐다.,1,1,2,2,3,3,3,5
향이,0,0,1,1,0,2,2,2
향한,0,1,0,0,2,0,7,0
향후,7,3,6,1,9,4,2,4
허선귀,1,0,0,0,3,0,5,1
허재원,0,1,0,0,2,1,7,1
허페이,12,5,38,4,19,17,2,7
현대모비스,10,67,12,4,25,16,8,15
현대모비스가,2,10,2,1,4,3,2,2
현대모비스는,9,50,9,4,19,10,5,10
현대자동차,5,20,5,2,11,7,3,6
현대차,12,41,12,11,20,12,9,12
현대차그룹,2,10,2,1,4,3,2,2
현상을,1,1,4,4,3,2,1,7
현장,5,2,7,19,3,5,12,11
현재,19,32,19,5,18,14,8,12
현지,8,4,11,13,9,7,3,9
현지시각,0,0,0,0,1,0,0,1
현지시간,2,4,4,2,8,6,3,7
협력,14,31,15,3,16,20,6,12
협력을,0,0,3,0,1,6,1,1
협업,2,20,4,2,8,4,3,4
협업을,6,0,7,3,3,1,3,3
협업해,1,10,2,0,3,3,1,4
협업해서,2,10,2,1,4,3,2,2
혜택을,4,2,7,10,3,6,3,4
호실적,7,6,5,2,4,2,2,6
호요랜드,1,0,0,2,1,1,1,1
호요버스는,1,0,0,2,1,1,1,1
호텔에서,5,37,6,2,14,11,5,8
호평을,1,1,1,5,2,2,2,8
혼자,0,0,0,2,1,1,0,5
혼행,0,0,0,2,1,1,0,5
홀로라이브,2,1,3,8,1,3,2,4
홈케어,2,0,0,0,0,3,0,8
화면,1,1,4,4,3,2,1,7
화보,0,1,1,3,3,2,6,1
화소,1,0,3,2,1,1,0,4
화웨이,1,0,3,2,1,1,0,4
화재,7,1,15,2,15,12,4,13
화질과,1,1,4,4,3,2,1,7
화학,0,0,0,0,3,3,1,2
확대,26,7,18,4,10,14,6,11
확대가,9,1,7,1,4,6,1,3
확대될,6,1,8,2,11,8,3,15
확대에,10,2,7,1,2,3,2,3
확대와,10,2,7,1,2,3,2,3
확대하고,1,4,4,1,6,6,1,3
확산을,0,0,0,1,1,1,2,0
확정까지,0,1,0,0,2,1,7,1
확정을,0,1,0,0,2,1,7,1
환경,6,2,3,1,5,7,4,2
환경에서,2,0,3,1,2,4,2,1
