org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
올라도,4,4,1,5,1,3,4,1,1,6,3,1,5,5
올인원,2,2,0,3,2,1,3,1,0,1,1,1,0,0
올해,24,52,43,38,20,80,57,30,27,45,27,28,75,83
올해는,1,6,6,6,2,6,3,1,3,2,1,5,3,6
올해부터,2,5,0,0,0,5,1,10,2,2,2,2,2,4
옵션도,1,9,2,1,2,1,3,1,2,3,5,1,1,3
완도수목원,1,2,2,1,1,1,2,0,2,1,1,3,1,1
완료,0,2,1,0,1,4,3,0,2,3,1,0,4,3
완료된,0,2,1,0,1,4,3,0,2,3,1,0,4,3
완벽한,3,4,2,3,0,0,4,0,1,0,0,3,2,5
완성차,1,6,2,4,2,4,2,0,1,2,1,1,3,6
완전,2,7,1,1,1,11,6,20,4,6,5,1,6,9
외교,1,2,1,2,0,3,1,0,0,0,0,2,2,0
외국인,0,3,2,0,0,2,2,0,3,7,2,0,4,9
외에,3,4,1,3,0,2,2,0,1,2,1,1,1,4
외에도,1,9,2,2,2,1,3,1,3,2,3,1,1,3
외장,4,4,1,5,1,3,4,1,1,6,3,1,5,5
요금제,2,2,0,3,2,1,3,1,0,1,1,1,0,0
용도,5,7,5,8,4,8,3,1,2,3,4,3,7,8
용접,2,6,1,0,2,9,6,20,4,4,4,1,5,7
우리,2,5,0,0,0,5,1,10,2,2,2,2,2,4
우리바이오와,5,7,2,5,3,8,3,1,2,3,2,2,7,7
우버,3,4,3,6,4,4,4,1,3,3,1,3,4,6
우선,1,3,0,0,0,5,3,10,1,2,0,1,1,1
우수한,3,4,1,3,0,2,2,0,1,2,1,1,1,4
우아한,1,9,2,2,2,1,3,1,3,2,3,1,1,3
울트라와이드,2,4,7,6,1,3,2,0,1,0,2,4,1,4
웃도는,1,2,3,1,0,2,3,0,1,5,3,1,4,8
웃돌면서,4,4,1,5,1,3,4,1,1,6,3,1,5,5
원가율,1,4,2,0,2,2,2,0,2,2,2,0,3,8
원금,2,1,1,0,2,2,3,1,2,7,2,4,4,2
원에서,2,3,3,2,1,7,3,0,2,4,1,2,8,7
원으로,3,5,6,3,1,9,6,0,3,7,4,2,11,14
원의,2,0,0,0,2,1,1,0,0,1,1,1,1,1
원익IPS,2,6,4,1,2,6,5,0,5,12,4,0,8,18
월드,0,0,2,2,2,1,1,0,1,1,1,0,0,1
웨어러블,12,19,9,13,8,19,13,3,5,10,12,6,19,22
웨어러블의,2,6,3,2,2,3,10,0,3,3,8,2,7,10
위기,2,3,1,0,0,4,3,0,0,7,2,1,7,6
위안,1,3,3,2,0,4,5,1,2,3,0,0,4,6
위원장을,1,3,1,0,1,5,3,10,2,2,3,1,3,5
위지트,1,4,3,2,0,3,3,0,2,9,1,1,5,9
위축...거래,4,4,1,5,1,3,4,1,1,6,3,1,5,5
위한,23,41,18,20,13,56,35,50,21,25,18,23,33,30
위해,24,47,25,32,19,43,31,18,22,21,14,23,37,47
위험을,1,2,0,0,0,2,2,1,0,2,2,0,2,2
윈도우10,3,4,3,6,4,4,4,1,3,3,1,3,4,6
유럽,8,9,6,8,5,15,14,5,4,11,4,4,18,10
유럽과,2,1,1,2,1,5,7,1,1,4,1,2,8,3
유력...기술력,1,2,3,6,3,4,5,1,0,3,1,4,3,3
유리,5,7,5,8,4,8,3,1,2,3,4,3,7,8
유명,1,3,6,3,3,3,2,0,3,1,2,4,3,3
유비리서치,1,3,1,2,1,2,5,0,2,1,4,1,4,5
유일한,2,3,3,2,1,7,3,0,2,4,1,2,8,7
유전자,1,0,0,1,2,2,1,0,1,3,0,2,3,1
유정민,1,0,0,1,2,2,1,0,1,3,0,2,3,1
유지보수,1,4,1,2,0,7,3,10,2,2,1,2,3,5
유지했다.,2,3,3,2,1,7,3,0,2,4,1,2,8,7
유튜브,1,6,6,6,2,6,3,1,3,2,1,5,3,6
윤병호,1,2,0,0,0,3,5,2,1,6,1,2,5,2
으뜸효율,2,2,0,3,2,1,3,1,0,1,1,1,0,0
응답속도,4,3,7,3,0,1,3,1,2,1,4,4,1,4
응답속도를,2,4,7,6,1,3,2,0,1,0,2,4,1,4
의료기기,1,4,2,3,1,6,2,0,1,5,1,1,3,5
의약품,5,4,3,1,3,2,4,2,2,4,3,1,5,5
이날,4,14,3,1,4,24,15,40,10,16,8,3,13,19
이는,7,19,13,8,6,11,11,3,8,15,12,12,14,20
이달,1,2,3,6,3,4,5,1,0,3,1,4,3,3
이달의,1,1,1,4,4,4,1,0,1,1,7,4,1,2
이동,1,2,0,0,0,2,2,1,0,2,2,0,2,2
이동식,1,5,2,4,1,9,3,1,2,3,3,5,4,2
이때,0,1,1,2,0,1,3,1,0,2,0,0,0,1
이라는,1,4,2,0,2,2,2,0,2,2,2,0,3,8
이라면서,1,3,0,0,1,4,3,10,2,2,1,0,2,2
이러한,2,6,3,4,1,5,2,0,2,0,1,2,3,5
이런,3,3,3,4,7,6,1,1,1,3,3,8,2,1
이르기까지,2,6,3,4,1,5,2,0,2,0,1,2,3,5
이를,30,32,9,20,46,46,27,13,84,22,20,11,40,34
이미,6,8,3,3,1,4,6,1,4,2,0,5,7,8
이미지,2,5,0,0,0,11,6,20,3,4,1,1,3,3
이미지를,0,3,1,3,0,2,3,0,1,2,2,3,4,3
이번,29,65,25,44,23,69,42,8,78,43,35,25,55,63
이벤트,6,7,11,12,12,12,5,0,6,5,14,13,6,8
이북,0,1,1,2,0,1,3,1,0,2,0,0,0,1
이브이첨단소재는,5,7,2,5,3,8,3,1,2,3,2,2,7,7
이사회,1,2,2,0,2,5,2,0,1,4,0,2,4,2
이상,20,44,11,10,12,55,32,91,23,30,20,17,29,36
이상으로,5,7,0,0,1,10,6,20,5,4,2,0,6,4
이상의,1,3,1,0,1,5,3,10,2,2,3,1,3,5
이어,4,10,6,2,0,15,8,10,3,12,5,3,15,15
이어갈,2,3,1,0,0,4,3,0,0,7,2,1,7,6
이어지는,1,9,2,2,2,1,3,1,3,2,3,1,1,3
이어질,1,2,0,0,0,3,5,2,1,6,1,2,5,2
이외,1,2,2,0,2,5,2,0,1,4,0,2,4,2
이용,8,4,8,4,40,8,4,0,8,8,4,8,8,8
이용자,3,4,3,6,4,4,4,1,3,3,1,3,4,6
이용하는,5,4,3,1,3,2,4,2,2,4,3,1,5,5
이용할,2,2,0,3,2,1,3,1,0,1,1,1,0,0
이유다.,1,3,5,1,0,5,2,0,1,1,1,2,5,5
이은정,2,3,3,2,1,7,3,0,2,4,1,2,8,7
이익,2,3,3,2,1,7,3,0,2,4,1,2,8,7
이재명,1,2,0,0,0,3,5,2,1,6,1,2,5,2
이전,1,8,1,1,4,1,1,0,2,2,3,2,1,2
이제,2,6,3,4,1,5,2,0,2,0,1,2,3,5
이후,4,8,5,7,7,12,12,3,4,8,4,7,12,15
인공지능,1,4,0,1,0,6,3,10,2,4,2,0,3,4
인기,1,3,8,5,5,4,3,0,4,2,3,4,3,4
인덱스,3,4,0,0,2,2,2,1,2,2,0,0,5,4
인도,6,8,5,6,4,10,7,4,3,7,3,2,10,7
인사,2,2,0,1,2,6,5,2,2,3,1,3,6,4
인사가,2,2,0,1,2,6,5,2,2,3,1,3,6,4
인사를,2,2,0,1,2,6,5,2,2,3,1,3,6,4
인사에서,2,2,0,1,2,6,5,2,2,3,1,3,6,4
인수,1,4,3,0,3,9,5,0,3,7,1,2,8,5
인재,2,2,0,1,2,6,5,2,2,3,1,3,6,4
인정받은,1,5,2,4,1,9,3,1,2,3,3,5,4,2
인터랙션,1,9,2,2,2,1,3,1,3,2,3,1,1,3
인터플렉스가,1,4,2,3,1,6,2,0,1,5,1,1,3,5
인터플렉스는,1,4,2,3,1,6,2,0,1,5,1,1,3,5
인턴기자,1,4,2,8,2,4,3,0,2,4,3,2,2,4
인테리어,2,18,4,3,4,2,6,2,5,5,8,2,2,6
인테리어를,1,9,2,2,2,1,3,1,3,2,3,1,1,3
인텔,6,8,5,6,4,10,7,4,3,7,3,2,10,7
인플루언서,1,3,6,3,3,3,2,0,3,1,2,4,3,3
인하,4,6,3,2,3,8,9,3,3,17,6,8,13,7
일곱,1,3,6,3,3,3,2,0,3,1,2,4,3,3
일동제약은,5,4,3,1,3,2,4,2,2,4,3,1,5,5
일렉트릭은,2,18,4,3,4,2,6,2,5,5,8,2,2,6
일본,1,6,11,3,3,3,4,0,6,1,2,5,3,5
일부,1,3,1,0,1,5,3,10,2,2,3,1,3,5
일일,0,0,2,2,2,1,1,0,1,1,1,0,0,1
읽을,0,1,1,2,0,1,3,1,0,2,0,0,0,1
잃어버린,1,4,2,0,2,2,2,0,2,2,2,0,3,8
임상,6,4,3,2,5,4,5,2,3,7,3,3,8,6
임원,2,2,0,1,2,6,5,2,2,3,1,3,6,4
입기,1,1,1,4,4,4,1,0,1,1,7,4,1,2
있게,1,7,9,6,0,12,6,0,6,2,4,2,10,12
있기,2,6,3,4,1,5,2,0,2,0,1,2,3,5
있는,63,91,75,68,84,115,81,37,48,73,58,69,92,104
있다,11,23,22,23,10,29,21,7,11,21,12,15,25,21
있다.,70,164,117,117,70,175,130,42,78,132,91,95,150,201
있다는,7,10,6,8,7,12,13,4,6,20,7,11,17,13
있다면,2,4,7,6,1,3,2,0,1,0,2,4,1,4
있습니다.,13,13,13,12,45,18,14,3,12,21,9,15,21,19
있으며,17,19,17,16,47,25,22,3,17,26,11,17,28,30
있으면,2,4,7,6,1,3,2,0,1,0,2,4,1,4
있을,3,8,0,0,1,9,4,20,4,4,3,2,4,6
있음.,6,8,5,6,4,10,7,4,3,7,3,2,10,7
있지만,2,1,1,0,2,2,3,1,2,7,2,4,4,2
자금,4,4,1,5,1,3,4,1,1,6,3,1,5,5
자기주도학습,0,1,0,0,2,1,1,0,0,0,2,0,0,0
자녀,0,1,0,0,2,1,1,0,0,0,2,0,0,0
자녀를,0,1,0,0,2,1,1,0,0,0,2,0,0,0
자동으로,3,2,3,3,2,4,4,2,2,3,1,0,2,2
자동차,18,41,21,30,13,42,20,6,13,21,12,13,34,39
자료,5,7,5,8,4,8,3,1,2,3,4,3,7,8
자문,1,2,2,0,2,5,2,0,1,4,0,2,4,2
자문금액은,0,2,1,0,1,4,3,0,2,3,1,0,4,3
자문을,1,2,2,0,2,5,2,0,1,4,0,2,4,2
자사주,3,7,2,2,1,9,11,4,2,16,5,6,14,7
자산,0,2,3,2,0,3,4,0,1,2,1,1,4,8
자신의,1,4,2,8,2,4,3,0,2,4,3,2,2,4
자율주행,1,2,0,0,0,2,2,1,0,2,2,0,2,2
자율형,1,3,1,0,1,5,3,10,2,2,3,1,3,5
자재,1,2,0,0,0,2,2,1,0,2,2,0,2,2
자재를,1,2,0,0,0,2,2,1,0,2,2,0,2,2
자전거,3,3,3,4,7,6,1,1,1,3,3,8,2,1
자체,1,3,6,3,3,3,2,0,3,1,2,4,3,3
자체를,1,9,2,1,2,1,3,1,2,3,5,1,1,3
작업,1,2,0,0,0,2,2,1,0,2,2,0,2,2
작업을,5,7,0,0,1,10,6,20,5,4,2,0,6,4
작업이,1,2,0,0,0,2,2,1,0,2,2,0,2,2
작용했다.,1,4,2,0,2,2,2,0,2,2,2,0,3,8
작은,9,13,1,9,3,14,8,0,31,5,7,1,10,13
장기,4,6,3,2,3,8,9,3,3,17,6,8,13,7
장비,11,26,19,16,7,29,21,3,17,34,9,5,33,55
장비는,1,3,2,1,0,3,3,1,3,5,0,0,5,7
장비다.,1,3,2,2,1,5,2,0,3,2,0,1,4,7
장비를,2,6,4,3,1,8,5,1,6,7,0,1,9,14
장비와,2,3,2,1,2,4,3,0,2,5,2,0,4,9
장애인,0,0,0,1,2,2,1,0,0,1,1,1,1,0
장애인과,0,0,0,1,2,2,1,0,0,1,1,1,1,0
장을,5,7,2,5,3,8,3,1,2,3,2,2,7,7
장중,0,3,2,0,0,2,2,0,3,7,2,0,4,9
장치인,1,8,1,1,4,1,1,0,2,2,3,2,1,2
재건,2,2,0,1,2,6,5,2,2,3,1,3,6,4
재건축,1,2,0,0,0,2,2,1,0,2,2,0,2,2
저는,2,5,2,2,1,6,6,2,1,10,4,4,9,5
적용해,0,1,1,2,0,1,3,1,0,2,0,0,0,1
적응증,1,0,0,1,2,2,1,0,1,3,0,2,3,1
적자,2,3,1,0,0,4,3,0,0,7,2,1,7,6
전국,2,3,2,6,4,7,2,0,1,1,7,6,3,2
전기,2,14,7,7,6,7,4,1,5,4,4,7,4,8
전기적,6,9,0,6,3,12,6,0,30,3,6,0,9,9
전기차,10,30,13,18,7,22,13,3,8,14,7,10,21,27
전년,2,4,6,2,0,4,6,0,2,8,6,1,7,15
전동식,1,9,2,2,2,1,3,1,3,2,3,1,1,3
전동화,1,9,2,1,2,1,3,1,2,3,5,1,1,3
전략,4,9,1,3,2,18,11,22,5,7,2,6,10,10
전략ETF,1,2,0,0,0,3,5,2,1,6,1,2,5,2
전략을,2,13,3,3,2,8,6,11,4,5,6,3,4,8
전력,2,15,9,11,2,13,5,0,6,4,4,6,9,19
전력관리반도체,3,4,1,0,1,4,2,1,3,2,0,2,5,3
전망,9,11,9,9,5,17,17,5,5,14,7,4,21,17
전망이,2,1,1,2,1,5,7,1,1,4,1,2,8,3
전망이다.,9,14,8,10,6,15,22,3,4,15,8,12,21,23
전망했다.,4,4,1,5,1,3,4,1,1,6,3,1,5,5
전문가들은,2,1,1,0,2,2,3,1,2,7,2,4,4,2
전반의,0,3,2,0,0,2,2,0,3,7,2,0,4,9
전시,4,13,14,16,5,22,12,3,4,9,7,14,12,10
전시를,1,5,2,4,1,9,3,1,2,3,3,5,4,2
전시에,1,5,2,4,1,9,3,1,2,3,3,5,4,2
전용,4,3,7,3,0,1,3,1,2,1,4,4,1,4
전용면적,0,1,0,0,0,1,1,0,1,0,0,1,1,2
전자상거래,3,4,3,6,4,4,4,1,3,3,1,3,4,6
전자제품,5,7,5,8,4,8,3,1,2,3,4,3,7,8
전장,6,13,4,9,5,12,5,1,3,5,3,3,10,13
전장부문,4,4,1,5,1,3,4,1,1,6,3,1,5,5
전주,6,8,5,6,4,10,7,4,3,7,3,2,10,7
전체,0,3,3,2,1,3,1,0,3,2,1,2,3,9
전통,1,2,2,1,1,1,2,0,2,1,1,3,1,1
전투,0,0,2,2,2,1,1,0,1,1,1,0,0,1
전해졌다.,2,1,1,2,1,5,7,1,1,4,1,2,8,3
전했습니다.,3,4,3,6,4,4,4,1,3,3,1,3,4,6
전환,2,3,1,0,0,4,3,0,0,7,2,1,7,6
절감과,2,3,2,1,2,4,3,0,2,5,2,0,4,9
절도,3,3,3,4,7,6,1,1,1,3,3,8,2,1
점에서,2,1,1,0,2,2,3,1,2,7,2,4,4,2
점유율,2,3,3,2,1,7,3,0,2,4,1,2,8,7
점유율은,1,2,2,0,2,5,2,0,1,4,0,2,4,2
점유율을,4,7,6,1,1,9,4,1,4,3,1,4,10,8
접을,1,2,3,6,3,4,5,1,0,3,1,4,3,3
접전,0,2,1,0,1,4,3,0,2,3,1,0,4,3
접히는,1,2,3,6,3,4,5,1,0,3,1,4,3,3
정도,2,4,7,6,1,3,2,0,1,0,2,4,1,4
정말,3,3,3,4,7,6,1,1,1,3,3,8,2,1
정보,5,7,5,8,4,8,3,1,2,3,4,3,7,8
정보를,8,4,8,4,40,8,4,0,8,8,4,8,8,8
정부,2,2,0,3,2,1,3,1,0,1,1,1,0,0
정부는,3,4,0,0,1,4,3,10,3,2,2,0,4,2
정부의,1,2,0,0,0,3,5,2,1,6,1,2,5,2
정상회의,1,2,3,6,3,4,5,1,0,3,1,4,3,3
정성을,0,0,0,1,2,2,1,0,0,1,1,1,1,0
정책,6,12,4,4,1,16,15,4,2,23,7,9,23,13
정철동,2,13,14,8,2,17,12,0,9,6,7,3,17,28
정치,1,2,1,2,0,3,1,0,0,0,0,2,2,0
제고,1,2,0,0,0,3,5,2,1,6,1,2,5,2
제공하는,8,4,8,4,40,8,4,0,8,8,4,8,8,8
제공하며,2,0,0,0,2,1,1,0,0,1,1,1,1,1
제공한다.,9,28,11,17,13,16,11,2,9,8,18,12,7,15
제공할,8,4,8,4,40,8,4,0,8,8,4,8,8,8
제공해,0,1,0,0,2,1,1,0,0,0,2,0,0,0
제로,1,3,6,3,3,3,2,0,3,1,2,4,3,3
제시한다.,1,9,2,2,2,1,3,1,3,2,3,1,1,3
제시했다.,1,2,3,1,0,2,3,0,1,5,3,1,4,8
제어,5,7,5,8,4,8,3,1,2,3,4,3,7,8
제작,13,21,2,15,5,27,15,0,71,8,15,0,21,22
제조,27,50,12,18,10,70,37,95,26,33,18,11,43,50
제조AI,1,4,1,2,0,7,3,10,2,2,1,2,3,5
제조AX,3,2,1,1,0,3,3,2,1,2,0,0,2,1
제주,1,4,2,2,0,4,2,0,0,2,2,5,3,0
제품,7,12,6,18,7,11,7,2,4,4,8,4,8,11
제품과,3,3,3,8,3,8,7,1,0,4,2,5,7,6
제품을,6,16,8,17,8,14,12,2,3,6,4,8,9,14
제휴카드사,2,0,0,0,2,1,1,0,0,1,1,1,1,1
조명,4,4,8,5,0,2,6,2,2,3,4,4,1,5
조선,1,4,0,1,0,6,3,10,2,4,2,0,3,4
조원씨앤아이,2,3,3,2,1,7,3,0,2,4,1,2,8,7
조절,0,1,1,2,0,1,3,1,0,2,0,0,0,1
조절이,1,9,2,2,2,1,3,1,3,2,3,1,1,3
조정점유율,0,2,1,0,1,4,3,0,2,3,1,0,4,3
조정하고,2,3,3,2,1,7,3,0,2,4,1,2,8,7
조직,2,5,0,1,2,9,6,3,3,3,2,7,7,4
조회수,1,6,6,6,2,6,3,1,3,2,1,5,3,6
종목은,5,4,3,1,3,2,4,2,2,4,3,1,5,5
종속기업,5,4,3,1,3,2,4,2,2,4,3,1,5,5
좋다.,2,4,7,6,1,3,2,0,1,0,2,4,1,4
좋은,1,1,1,4,4,4,1,0,1,1,7,4,1,2
주가,6,12,4,5,3,13,10,3,6,16,5,4,16,18
주간,10,3,0,2,3,4,2,1,2,1,3,0,1,2
주는,0,1,1,2,0,1,3,1,0,2,0,0,0,1
주도권,1,5,2,4,1,9,3,1,2,3,3,5,4,2
주도권을,0,3,1,3,0,2,3,0,1,2,2,3,4,3
주름,3,7,2,7,0,1,8,0,1,2,8,3,2,6
주목,1,2,2,0,2,5,2,0,1,4,0,2,4,2
주문,1,1,1,4,4,4,1,0,1,1,7,4,1,2
주사율,4,3,7,3,0,1,3,1,2,1,4,4,1,4
주사율과,2,4,7,6,1,3,2,0,1,0,2,4,1,4
주식,5,9,2,2,3,8,8,3,3,12,4,4,14,9
주요,19,37,19,30,17,45,36,16,20,28,18,14,44,55
주주,3,4,0,0,2,2,2,1,2,2,0,0,5,4
주주환원,1,2,0,0,0,3,5,2,1,6,1,2,5,2
주차장,1,2,0,0,0,2,2,1,0,2,2,0,2,2
주택,1,2,0,0,0,2,2,1,0,2,2,0,2,2
주행,2,26,6,4,5,2,7,2,7,7,10,3,2,9
줄고,4,4,1,5,1,3,4,1,1,6,3,1,5,5
줄일,2,1,1,2,1,5,7,1,1,4,1,2,8,3
중구,1,4,1,2,0,7,3,10,2,2,1,2,3,5
중국,20,45,31,36,17,53,34,8,20,39,19,17,51,66
중국산,6,8,5,6,4,10,7,4,3,7,3,2,10,7
중동,5,3,2,3,1,8,10,3,2,6,1,2,10,4
중동과,2,1,1,2,1,5,7,1,1,4,1,2,8,3
중소형,1,4,2,0,2,2,2,0,2,2,2,0,3,8
중심,2,0,0,0,2,1,1,0,0,1,1,1,1,1
중심의,0,2,3,2,0,3,4,0,1,2,1,1,4,8
중앙,1,6,2,4,2,4,2,0,1,2,1,1,3,6
중이다.,2,3,2,3,3,7,3,0,4,5,0,3,7,8
중인,1,3,0,0,1,4,3,10,2,2,1,0,2,2
즐길,3,7,10,10,5,13,5,1,3,4,10,9,6,7
증권,3,7,3,4,1,9,7,2,1,10,4,6,11,5
증권가는,2,3,1,0,0,4,3,0,0,7,2,1,7,6
증권사,2,1,1,2,1,5,7,1,1,4,1,2,8,3
증시,2,5,2,2,1,6,6,2,1,10,4,4,9,5
지난,13,34,19,21,14,40,30,10,16,30,16,20,40,43
지난달,3,4,3,6,4,4,4,1,3,3,1,3,4,6
지능형,3,2,1,1,0,3,3,2,1,2,0,0,2,1
지분을,3,4,0,0,2,2,2,1,2,2,0,0,5,4
지수연동예금,2,1,1,0,2,2,3,1,2,7,2,4,4,2
지에이코리아는,0,1,0,0,0,0,1,0,1,1,0,2,0,0
지역사회,1,6,6,6,2,6,3,1,3,2,1,5,3,6
지역사회와,0,0,0,1,2,2,1,0,0,1,1,1,1,0
지연,2,3,1,0,0,4,3,0,0,7,2,1,7,6
지원,9,12,6,9,4,12,9,4,4,9,4,3,11,11
지원하는,2,4,7,6,1,3,2,0,1,0,2,4,1,4
지원하며,0,8,2,1,1,0,1,0,2,2,2,1,0,3
지원한다.,2,4,7,6,1,3,2,0,1,0,2,4,1,4
지주,2,5,2,2,1,6,6,2,1,10,4,4,9,5
지지,8,4,8,4,40,8,4,0,8,8,4,8,8,8
직관적인,1,17,4,3,3,1,4,1,5,4,5,2,1,6
직접,4,6,5,7,5,5,6,1,5,4,2,6,5,7
진출,5,8,4,7,1,6,7,1,3,15,4,2,10,14
진행,1,1,1,4,4,4,1,0,1,1,7,4,1,2
진행된다.,5,5,6,6,6,6,4,0,4,4,6,8,3,4
진행하고,3,2,3,3,3,5,1,0,1,2,4,3,2,2
진행한다.,4,3,4,7,7,9,2,0,2,3,11,7,3,4
집계,5,4,3,1,3,2,4,2,2,4,3,1,5,5
집중하고,2,1,1,2,1,5,7,1,1,4,1,2,8,3
차량,7,17,12,10,5,21,11,1,10,7,6,6,19,22
차량용,15,27,9,12,12,23,13,6,10,14,8,8,23,19
차별화된,5,7,2,5,3,8,3,1,2,3,2,2,7,7
차세대,18,37,9,27,6,43,25,2,66,16,18,7,36,39
차원의,1,7,9,6,0,12,6,0,6,2,4,2,10,12
차이나오픈,1,4,2,8,2,4,3,0,2,4,3,2,2,4
차지했다.,1,4,3,0,3,9,5,0,3,7,1,2,8,5
참가자들은,1,2,2,1,1,1,2,0,2,1,1,3,1,1
참석해,0,0,0,1,2,2,1,0,0,1,1,1,1,0
참여,3,12,11,10,4,19,8,2,4,6,8,10,9,7
참여하게,1,6,6,6,2,6,3,1,3,2,1,5,3,6
참여해,1,4,0,1,0,6,3,10,2,4,2,0,3,4
참여했다.,0,2,1,0,1,4,3,0,2,3,1,0,4,3
창덕궁,1,2,2,1,1,1,2,0,2,1,1,3,1,1
채권,2,1,1,0,2,2,3,1,2,7,2,4,4,2
채권과,2,1,1,0,2,2,3,1,2,7,2,4,4,2
채권혼합형,2,1,1,0,2,2,3,1,2,7,2,4,4,2
채용,1,6,6,6,2,6,3,1,3,2,1,5,3,6
책을,0,1,1,2,0,1,3,1,0,2,0,0,0,1
책임은,8,4,8,4,40,8,4,0,8,8,4,8,8,8
책임을,8,4,8,4,40,8,4,0,8,8,4,8,8,8
챗GPT를,3,4,3,6,4,4,4,1,3,3,1,3,4,6
처음,0,3,1,3,0,2,3,0,1,2,2,3,4,3
철강,6,8,5,6,4,10,7,4,3,7,3,2,10,7
첨단,12,17,3,7,9,9,5,1,5,5,7,3,5,10
청구,2,0,0,0,2,1,1,0,0,1,1,1,1,1
청소,1,2,0,0,0,2,2,1,0,2,2,0,2,2
체험,0,0,0,1,2,2,1,0,0,1,1,1,1,0
체험할,1,5,7,1,1,1,4,0,5,1,1,4,1,3
초거대,2,1,0,1,0,3,2,1,1,0,0,1,2,1
초격차,1,0,0,1,2,2,1,0,1,3,0,2,3,1
초기,3,2,1,1,0,3,3,2,1,2,0,0,2,1
최강국,1,3,0,0,1,4,3,10,2,2,1,0,2,2
최강국을,1,4,1,2,0,7,3,10,2,2,1,2,3,5
최고,0,1,0,0,0,1,1,0,1,0,0,1,1,2
최고의,2,9,6,6,2,11,6,11,4,4,1,6,4,7
최소,2,4,7,6,1,3,2,0,1,0,2,4,1,4
최신,3,4,1,3,0,2,2,0,1,2,1,1,1,4
최적화,4,4,1,2,0,7,5,3,2,4,0,1,4,2
최종,1,4,2,8,2,4,3,0,2,4,3,2,2,4
최종순,0,0,0,1,2,2,1,0,0,1,1,1,1,0
추가,9,13,8,17,9,14,12,2,7,19,12,9,15,22
추격에,2,1,1,2,1,5,7,1,1,4,1,2,8,3
추구하는,1,5,2,4,1,9,3,1,2,3,3,5,4,2
추석,1,2,2,1,1,1,2,0,2,1,1,3,1,1
추정된다.,0,3,3,2,1,3,1,0,3,2,1,2,3,9
추진한다.,3,4,1,1,1,8,5,11,3,2,3,2,5,6
축제,0,0,0,1,2,2,1,0,0,1,1,1,1,0
축제는,0,0,0,1,2,2,1,0,0,1,1,1,1,0
축제의,0,0,0,1,2,2,1,0,0,1,1,1,1,0
출시,5,7,6,11,5,4,10,1,2,4,2,9,5,9
출시될,3,4,2,3,0,0,4,0,1,0,0,3,2,5
출시한,1,8,1,1,4,1,1,0,2,2,3,2,1,2
출시했다.,3,2,3,3,3,5,1,0,1,2,4,3,2,2
출처,3,3,3,4,7,6,1,1,1,3,3,8,2,1
출품했다.,1,3,6,3,3,3,2,0,3,1,2,4,3,3
충전,2,4,7,6,1,3,2,0,1,0,2,4,1,4
충전이,2,4,7,6,1,3,2,0,1,0,2,4,1,4
충칭,0,3,3,2,1,3,1,0,3,2,1,2,3,9
취지의,3,4,3,6,4,4,4,1,3,3,1,3,4,6
치료제,1,0,0,1,2,2,1,0,1,3,0,2,3,1
치안,3,3,3,4,7,6,1,1,1,3,3,8,2,1
치어리더,1,4,2,8,2,4,3,0,2,4,3,2,2,4
치열,0,2,1,0,1,4,3,0,2,3,1,0,4,3
치환,1,0,0,1,2,2,1,0,1,3,0,2,3,1
친환경,2,1,0,2,0,4,2,0,0,1,1,1,4,3
카네,1,4,2,8,2,4,3,0,2,4,3,2,2,4
카발,3,2,3,3,3,5,1,0,1,2,4,3,2,2
카이엔,3,26,6,6,4,2,8,3,7,5,9,3,3,8
카제나,3,2,3,3,3,5,1,0,1,2,4,3,2,2
카즈닷컴,1,6,6,6,2,6,3,1,3,2,1,5,3,6
카카오,4,7,6,8,4,8,9,2,5,6,1,3,8,12
캐릭터,3,5,8,3,3,5,3,0,4,2,4,4,2,4
캔슬링,0,1,1,2,0,1,3,1,0,2,0,0,0,1
캡처,3,3,3,4,7,6,1,1,1,3,3,8,2,1
커머스,5,4,3,1,3,2,4,2,2,4,3,1,5,5
커버,8,11,6,11,4,10,5,1,3,5,5,4,8,12
커버글라스,5,7,5,8,4,8,3,1,2,3,4,3,7,8
커버글래스,5,7,5,8,4,8,3,1,2,3,4,3,7,8
커지고,2,1,1,2,1,5,7,1,1,4,1,2,8,3
커피,2,3,3,2,1,7,3,0,2,4,1,2,8,7
컨트롤,1,6,2,4,2,4,2,0,1,2,1,1,3,6
컨트롤타워,2,2,0,1,2,6,5,2,2,3,1,3,6,4
컬쳐톡,0,3,0,0,0,3,1,1,1,0,1,4,1,0
컴투스,1,1,1,2,2,0,1,0,1,1,1,2,0,1
컴플라이언스,3,2,1,5,4,7,3,1,2,1,7,5,3,3
케이블,1,1,1,4,4,4,1,0,1,1,7,4,1,2
케이엔제이,2,3,2,1,2,4,3,0,2,5,2,0,4,9
코리아,2,5,2,2,1,6,6,2,1,10,4,4,9,5
코리아써키트와,5,7,2,5,3,8,3,1,2,3,2,2,7,7
코스닥,1,3,2,1,2,4,3,0,4,10,2,2,7,10
코스피가,2,5,2,2,1,6,6,2,1,10,4,4,9,5
콘솔,1,3,6,3,3,3,2,0,3,1,2,4,3,3
콘텐츠,6,10,9,7,5,8,7,3,5,6,4,6,8,11
콤부차,0,2,1,0,0,1,1,0,0,2,2,3,1,0
