term,cur,prev,diff,ma7,z_like,total,date
에릭슨,1,0,1,0.143,0.622,5,2026-03-22
에어팟,1,0,1,0.286,0.465,3,2026-03-22
카카오,1,0,1,0.286,0.465,10,2026-03-22
갤럭시,4,2,2,3.0,0.366,246,2026-03-22
sharp,1,0,1,0.429,0.345,11,2026-03-22
양산,1,0,1,0.429,0.345,16,2026-03-22
아마존,1,2,-1,0.429,0.345,9,2026-03-22
고성능,1,0,1,0.571,0.244,17,2026-03-22
ar,2,0,2,1.714,0.124,33,2026-03-22
스마트폰,3,7,-4,2.714,0.108,116,2026-03-22
맥북,1,1,0,1.0,0.0,90,2026-03-22
메타,1,2,-1,1.0,0.0,23,2026-03-22
sk하이닉스,1,0,1,1.857,-0.363,62,2026-03-22
tcl,1,0,1,1.857,-0.363,72,2026-03-22
amd,1,1,0,1.857,-0.363,34,2026-03-22
레노버,1,8,-7,2.286,-0.512,81,2026-03-22
인텔,1,0,1,2.571,-0.604,32,2026-03-22
모바일,1,3,-2,2.714,-0.648,63,2026-03-22
애플,6,16,-10,9.0,-0.75,245,2026-03-22
lg전자,1,2,-1,3.143,-0.773,180,2026-03-22
모니터,2,8,-6,4.714,-0.856,138,2026-03-22
폴더블,2,4,-2,5.0,-0.927,81,2026-03-22
xr,1,4,-3,5.714,-1.39,116,2026-03-22
디스플레이,2,7,-5,7.143,-1.4,283,2026-03-22
삼성전자,5,6,-1,22.0,-2.987,508,2026-03-22
엔비디아,1,10,-9,16.0,-3.0,222,2026-03-22
양산,35,1,34,5.429,8.88,51,2026-03-23
주사율,11,0,11,1.571,4.184,11,2026-03-23
lg디스플레이,23,0,23,7.571,4.113,143,2026-03-23
노트북,18,0,18,5.857,3.55,140,2026-03-23
sk하이닉스,8,1,7,2.857,1.912,67,2026-03-23
퀄컴,7,0,7,2.714,1.619,51,2026-03-23
lcd,5,0,5,2.0,1.243,32,2026-03-23
lg전자,6,1,5,2.857,1.168,179,2026-03-23
아이폰,7,6,1,4.714,0.721,97,2026-03-23
byd,1,0,1,0.143,0.622,5,2026-03-23
아이패드,1,0,1,0.143,0.622,15,2026-03-23
요가,1,0,1,0.143,0.622,10,2026-03-23
수율,1,0,1,0.286,0.465,8,2026-03-23
올레드,1,0,1,0.286,0.465,8,2026-03-23
에어팟,1,1,0,0.429,0.345,4,2026-03-23
아마존,1,1,0,0.571,0.244,9,2026-03-23
ar,2,2,0,1.571,0.19,34,2026-03-23
화웨이,1,0,1,0.714,0.155,15,2026-03-23
스마트폰,3,3,0,2.857,0.053,118,2026-03-23
맥북,1,1,0,1.143,-0.069,91,2026-03-23
현대모비스,1,6,-5,1.429,-0.195,28,2026-03-23
디스플레이,7,2,5,7.857,-0.225,273,2026-03-23
공급망,1,0,1,1.714,-0.309,36,2026-03-23
갤럭시,2,4,-2,3.143,-0.412,243,2026-03-23
폴더블,4,2,2,5.429,-0.429,83,2026-03-23
삼성디스플레이,1,0,1,2.429,-0.558,65,2026-03-23
레노버,1,1,0,2.429,-0.558,81,2026-03-23
vr,2,0,2,3.857,-0.627,38,2026-03-23
tv,2,0,2,5.143,-0.962,288,2026-03-23
모니터,1,2,-1,4.143,-1.035,138,2026-03-23
애플,5,6,-1,9.286,-1.059,244,2026-03-23
xr,1,1,0,5.0,-1.236,116,2026-03-23
oled,4,0,4,9.429,-1.334,357,2026-03-23
삼성전자,7,5,2,20.714,-2.47,491,2026-03-23
애플,19,5,14,10.714,1.939,259,2026-03-24
lg전자,9,6,3,3.857,1.735,187,2026-03-24
폴더블,12,4,8,6.857,1.421,95,2026-03-24
선익시스템,3,0,3,0.571,1.383,30,2026-03-24
기아,3,0,3,0.714,1.239,14,2026-03-24
asus,2,0,2,0.286,1.117,15,2026-03-24
퀀텀닷,2,0,2,0.286,1.117,3,2026-03-24
bmw,3,0,3,0.857,1.113,11,2026-03-24
양산,11,35,-24,7.0,1.097,62,2026-03-24
모니터,8,1,7,4.571,1.093,146,2026-03-24
맥북,3,1,2,1.0,1.0,94,2026-03-24
lg디스플레이,12,23,-11,8.571,0.873,154,2026-03-24
인텔,5,0,5,3.143,0.67,34,2026-03-24
니트,1,0,1,0.143,0.622,1,2026-03-24
벤츠,1,0,1,0.143,0.622,17,2026-03-24
뷰소닉,1,0,1,0.143,0.622,1,2026-03-24
응답속도,1,0,1,0.143,0.622,1,2026-03-24
고성능,2,0,2,0.857,0.593,19,2026-03-24
화웨이,2,1,1,0.857,0.593,17,2026-03-24
csot,1,0,1,0.286,0.465,3,2026-03-24
소니,1,0,1,0.286,0.465,5,2026-03-24
저전력,1,0,1,0.286,0.465,5,2026-03-24
sk하이닉스,3,8,-5,2.429,0.223,69,2026-03-24
oled,10,4,6,9.286,0.176,364,2026-03-24
구글,1,0,1,1.0,0.0,49,2026-03-24
lcd,2,5,-3,2.143,-0.058,33,2026-03-24
tcl,1,0,1,1.286,-0.134,67,2026-03-24
현대모비스,1,1,0,1.429,-0.195,29,2026-03-24
vr,3,2,1,3.571,-0.198,41,2026-03-24
노트북,5,18,-13,5.714,-0.211,144,2026-03-24
삼성디스플레이,2,1,1,2.571,-0.219,67,2026-03-24
아이폰,4,7,-3,4.714,-0.225,99,2026-03-24
주사율,1,11,-10,1.714,-0.309,12,2026-03-24
갤럭시,2,2,0,3.0,-0.366,242,2026-03-24
xr,2,1,1,3.429,-0.501,118,2026-03-24
모바일,1,0,1,2.429,-0.558,62,2026-03-24
tv,2,2,0,4.857,-0.892,286,2026-03-24
디스플레이,3,7,-4,7.571,-1.219,275,2026-03-24
엔비디아,5,0,5,12.286,-1.617,226,2026-03-24
삼성전자,6,7,-1,18.143,-2.309,489,2026-03-24
삼성디스플레이,13,2,11,4.429,2.761,80,2026-03-25
레노버,11,0,11,3.286,2.743,92,2026-03-25
asus,7,2,5,1.286,2.678,22,2026-03-25
응답속도,6,1,5,1.0,2.5,7,2026-03-25
모니터,13,8,5,5.714,2.149,158,2026-03-25
삼성전자,26,6,20,17.857,1.558,502,2026-03-25
아이폰,9,4,5,5.286,1.126,108,2026-03-25
lg전자,8,9,-1,4.714,1.036,175,2026-03-25
갤럭시,5,2,3,2.429,1.005,240,2026-03-25
bmw,3,3,0,1.286,0.803,14,2026-03-25
tv,7,2,5,4.857,0.669,278,2026-03-25
원익ips,1,0,1,0.143,0.622,3,2026-03-25
xr,5,2,3,3.286,0.609,120,2026-03-25
선익시스템,2,3,-1,0.857,0.593,32,2026-03-25
카카오,1,0,1,0.286,0.465,11,2026-03-25
벤츠,1,1,0,0.286,0.465,18,2026-03-25
맥북,2,3,-1,1.143,0.414,96,2026-03-25
오포,1,0,1,0.429,0.345,14,2026-03-25
올레드,1,0,1,0.429,0.345,9,2026-03-25
애플,12,19,-7,10.571,0.336,270,2026-03-25
화웨이,1,2,-1,0.571,0.244,18,2026-03-25
boe,1,0,1,0.714,0.155,23,2026-03-25
공급망,1,0,1,0.857,0.074,36,2026-03-25
기아,1,3,-2,0.857,0.074,15,2026-03-25
퀄컴,3,0,3,2.857,0.053,54,2026-03-25
구글,1,1,0,1.0,0.0,49,2026-03-25
sk하이닉스,2,3,-1,2.143,-0.058,68,2026-03-25
스마트폰,2,0,2,2.429,-0.168,116,2026-03-25
tcl,1,1,0,1.429,-0.195,67,2026-03-25
폴더블,5,12,-7,5.714,-0.211,100,2026-03-25
모바일,2,1,1,2.714,-0.27,62,2026-03-25
vr,3,3,0,3.857,-0.289,44,2026-03-25
디스플레이,5,3,2,8.0,-0.784,269,2026-03-25
노트북,3,5,-2,6.0,-0.87,143,2026-03-25
oled,5,10,-5,9.571,-1.117,366,2026-03-25
양산,2,11,-9,7.286,-1.429,64,2026-03-25
lg디스플레이,3,12,-9,8.714,-1.446,155,2026-03-25
엔비디아,1,5,-4,7.143,-1.673,222,2026-03-25
lg전자,38,8,30,9.571,6.944,209,2026-03-26
tv,31,7,24,8.571,5.71,298,2026-03-26
벤츠,16,1,15,2.571,5.158,34,2026-03-26
올레드,15,1,14,2.571,4.774,24,2026-03-26
uhd,12,0,12,1.857,4.293,14,2026-03-26
모니터,25,13,12,8.714,4.121,165,2026-03-26
퀄컴,18,3,15,5.429,3.775,70,2026-03-26
샤오미,6,0,6,1.143,2.348,46,2026-03-26
삼성전자,26,26,0,15.143,2.22,521,2026-03-26
기아,5,1,4,1.429,1.627,20,2026-03-26
tcl,6,1,5,2.286,1.479,73,2026-03-26
sk하이닉스,7,2,5,3.0,1.464,72,2026-03-26
필립스,2,0,2,0.286,1.117,8,2026-03-26
asus,4,7,-3,1.857,0.907,25,2026-03-26
스마트폰,5,2,3,3.0,0.732,117,2026-03-26
고성능,2,0,2,0.857,0.593,19,2026-03-26
공급망,2,1,1,1.0,0.5,36,2026-03-26
hp,1,0,1,0.286,0.465,46,2026-03-26
원익ips,1,1,0,0.286,0.465,4,2026-03-26
갤럭시,4,5,-1,2.857,0.425,239,2026-03-26
xr,4,5,-1,3.0,0.366,121,2026-03-26
csot,1,0,1,0.429,0.345,4,2026-03-26
수율,1,0,1,0.429,0.345,5,2026-03-26
오포,1,1,0,0.429,0.345,15,2026-03-26
구글,2,1,1,1.286,0.335,51,2026-03-26
현대모비스,2,0,2,1.429,0.26,31,2026-03-26
boe,1,1,0,0.714,0.155,22,2026-03-26
메타,1,0,1,0.857,0.074,20,2026-03-26
인텔,1,0,1,1.143,-0.069,33,2026-03-26
bmw,1,3,-2,1.286,-0.134,15,2026-03-26
디스플레이,5,5,0,6.714,-0.477,254,2026-03-26
모바일,1,2,-1,2.571,-0.604,62,2026-03-26
vr,1,3,-2,3.0,-0.732,44,2026-03-26
노트북,3,3,0,5.571,-0.765,134,2026-03-26
엔비디아,1,1,0,3.286,-0.813,203,2026-03-26
삼성디스플레이,2,13,-11,4.571,-0.819,82,2026-03-26
oled,5,5,0,8.286,-0.847,340,2026-03-26
아이폰,2,9,-7,5.286,-0.996,107,2026-03-26
폴더블,1,5,-4,4.714,-1.171,100,2026-03-26
애플,3,12,-9,9.286,-1.553,266,2026-03-26
양산,1,2,-1,7.286,-1.699,62,2026-03-26
lg디스플레이,1,3,-2,8.714,-1.952,156,2026-03-26
