org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
개발,9,5,1,5,5,4,2,3,11,11,8,1,7,0
개발을,3,0,3,3,0,0,2,1,1,5,3,1,3,2
개선을,8,7,4,6,4,1,7,10,4,6,8,5,5,12
개선해야,1,1,1,1,1,0,3,1,1,1,1,1,2,5
개의,7,4,3,8,3,12,2,4,8,8,7,5,10,5
개최했다고,4,5,4,3,3,6,1,4,5,3,5,2,6,3
갤럭시,23,19,11,25,7,15,7,16,18,35,23,18,25,19
갤럭시Z,4,2,2,4,2,2,1,2,2,5,4,3,4,1
거세,2,3,0,1,0,0,1,2,0,1,4,3,0,4
검사,4,6,4,4,3,2,0,4,5,3,8,4,2,3
검색,4,5,2,6,2,2,1,6,5,6,7,7,5,4
검출할,2,2,0,2,3,2,1,0,3,3,3,2,1,1
것으로,106,123,52,104,76,35,37,79,81,122,116,90,95,78
것이다.,1,1,0,1,0,0,2,1,1,2,3,1,0,0
것이라는,4,3,2,5,2,0,1,3,4,7,3,1,4,2
것이란,8,5,1,3,5,1,0,1,2,3,6,2,2,0
게르마늄,2,3,0,2,1,0,2,2,0,2,6,2,0,2
게이밍,9,6,6,10,7,26,4,5,10,16,11,7,13,3
게임,15,14,7,14,10,25,5,11,15,16,18,15,19,13
게임으로,4,3,1,4,2,5,2,2,5,3,4,3,6,2
겨냥한,6,6,2,6,2,1,1,2,2,8,5,4,6,5
겨울,0,0,1,0,0,0,0,1,1,1,0,0,1,0
결국,6,5,2,3,2,2,4,8,2,4,7,3,3,2
결정적인,0,0,0,0,0,1,3,0,0,0,1,0,1,0
결합해,3,3,2,7,4,3,1,4,5,5,3,2,4,0
경기,4,2,4,6,4,1,10,1,7,6,8,2,4,2
경기가,0,0,0,0,0,0,8,0,0,0,0,0,0,8
경기를,0,0,1,2,0,1,8,0,3,2,4,1,0,0
경기에서,0,0,0,0,0,0,5,0,0,0,1,0,0,0
경기장,4,2,4,6,4,0,2,1,7,6,6,2,3,2
경기장의,4,2,4,6,4,0,2,1,7,6,6,2,3,2
경량화,4,6,2,3,2,0,2,1,3,5,4,2,3,3
경영,9,5,5,7,3,2,1,5,5,5,10,2,7,3
경영권,2,3,0,2,1,0,2,2,0,2,6,2,0,2
경영에,7,5,2,4,4,1,1,3,5,3,5,2,5,0
경쟁,19,14,8,9,8,3,5,14,7,14,19,10,11,10
경쟁력을,5,5,0,2,2,2,1,6,2,4,6,4,2,2
경쟁사인,5,5,4,3,1,0,2,2,1,5,5,5,3,7
경쟁이,4,8,1,3,3,1,0,2,3,2,3,7,3,1
경쟁형,3,2,3,3,2,9,1,3,3,4,4,4,3,2
경주,9,7,2,11,3,1,2,3,2,9,7,4,9,5
경험을,11,8,11,13,7,2,4,6,13,14,17,7,8,7
경험이,4,5,1,6,3,0,2,1,2,3,3,4,5,6
계약,7,15,4,5,6,2,1,7,7,5,7,11,6,3
계약은,3,7,3,2,3,1,1,5,4,3,4,4,3,2
계약을,3,7,3,2,3,1,1,5,4,3,4,4,3,2
계열사,2,3,2,2,2,0,4,2,2,2,2,2,3,10
계획이다.,20,20,7,16,11,9,6,20,11,15,21,14,17,13
고객,24,14,12,20,11,8,15,22,14,18,26,10,15,11
고객가치,5,3,2,3,4,2,3,8,3,4,8,4,3,3
고객사,6,8,5,7,4,2,1,5,6,5,11,4,3,4
고객사가,13,9,3,7,9,5,5,8,23,10,10,3,9,0
고대역폭메모리,5,5,4,3,1,0,2,2,1,5,5,5,3,7
고등학생,2,1,0,2,0,0,1,1,0,1,1,0,3,0
고등학생들이,2,1,0,2,0,0,1,1,0,1,1,0,3,0
고명암비,4,2,4,6,4,0,2,1,7,6,6,2,3,2
고부가가치,3,4,1,3,0,2,0,3,4,6,3,3,3,2
고성능,3,2,2,5,3,7,1,0,3,7,3,1,6,1
고출력,14,11,4,22,16,11,4,13,18,22,12,9,13,0
고효율,4,2,4,6,4,0,2,1,7,6,6,2,3,2
고휘도,4,2,4,6,4,0,2,1,7,6,6,2,3,2
곡면,4,2,4,6,4,0,2,1,7,6,6,2,3,2
골든,4,5,4,3,3,6,1,4,5,3,5,2,6,3
공개,6,6,2,6,2,1,1,2,2,8,5,4,6,5
공개가,6,6,2,6,2,1,1,2,2,8,5,4,6,5
공개는,6,6,2,6,2,1,1,2,2,8,5,4,6,5
공공기관의,3,3,1,3,1,5,2,3,6,5,2,2,3,0
공급,16,27,6,12,11,5,3,12,13,16,16,19,12,6
공급망,6,9,2,5,3,0,4,3,3,7,10,4,3,5
공급사들의,2,4,2,4,1,0,2,4,1,5,3,3,2,4
공급을,6,8,1,7,3,0,3,3,2,4,7,7,5,10
공급키로,4,8,1,3,3,1,0,2,3,2,3,7,3,1
공급하는,13,9,3,7,9,5,5,8,23,10,10,3,9,0
공급하며,4,2,4,6,4,0,2,1,7,6,6,2,3,2
공급한다.,8,11,2,6,5,5,3,4,8,8,7,7,6,1
공동,3,0,3,3,0,0,2,1,1,5,3,1,3,2
공동연구를,2,2,0,2,3,2,1,0,3,3,3,2,1,1
공식,4,5,4,3,3,6,1,4,5,3,5,2,6,3
공용함체를,0,0,1,0,0,0,0,1,0,0,2,0,0,0
공용화,0,0,1,0,0,0,0,1,0,0,2,0,0,0
공을,0,0,0,0,0,1,3,0,0,0,1,0,1,0
공장,2,3,0,2,1,0,2,2,0,2,6,2,0,2
공정,15,15,7,11,10,4,3,8,11,10,18,9,11,10
공정하게,1,1,1,1,1,0,3,1,1,1,1,1,2,5
공정한,1,1,1,1,1,0,5,1,1,1,1,1,1,6
공중선,0,0,1,0,0,0,0,1,0,0,2,0,0,0
공중선을,0,0,1,0,0,0,0,1,0,0,2,0,0,0
공헌,9,5,5,7,3,2,1,5,5,5,10,2,7,3
과정에서,4,6,4,4,3,2,0,4,5,3,8,4,2,3
곽재식,3,0,3,3,0,0,2,1,1,5,3,1,3,2
관계자는,18,20,8,9,11,6,7,12,9,17,17,15,13,13
관광,3,6,1,2,2,1,2,3,2,3,5,4,3,6
관광객,3,6,1,2,2,1,2,3,2,3,5,4,3,6
관람,3,1,1,6,1,0,5,1,2,2,4,1,3,0
관련,19,17,12,19,6,6,14,15,12,22,21,15,16,11
관련기사,6,5,2,3,2,1,1,8,2,4,6,3,2,2
관련해,8,6,4,8,3,4,4,5,6,8,9,6,8,5
관리,7,3,7,10,4,0,2,4,9,8,10,2,4,3
관리하는,0,0,8,2,6,0,1,1,4,3,0,0,1,1
관세,3,6,1,2,2,1,2,3,2,3,5,4,3,6
관심이,6,5,2,3,2,1,1,8,2,4,6,3,2,2
관통,2,3,0,1,0,0,1,2,0,1,4,3,0,4
광고,8,7,6,12,6,2,3,7,12,12,13,9,8,6
광원,14,11,4,22,16,11,4,13,18,22,12,9,13,0
광저우무역관,8,6,4,7,3,3,2,4,5,8,5,4,9,2
광학,21,15,7,14,12,8,7,12,28,18,15,7,18,2
교수,7,2,4,8,4,2,3,2,5,11,10,3,5,4
교수는,3,0,3,3,0,0,2,1,1,5,3,1,3,2
교육,10,6,5,8,2,6,6,9,8,9,9,4,7,3
구간에,1,3,1,3,0,0,1,3,0,3,1,3,1,4
구광모,9,5,5,7,3,2,1,5,5,5,10,2,7,3
구글,30,22,14,34,15,8,11,17,21,32,31,15,28,19
구동,5,6,1,3,2,2,0,4,3,3,4,5,3,0
구동칩,6,5,1,3,4,3,0,3,5,5,6,4,3,3
구매,2,0,1,3,1,0,0,1,1,3,4,0,1,1
구매할,3,3,1,3,1,5,2,3,6,5,2,2,3,0
구원투수,6,5,2,3,2,1,1,8,2,4,6,3,2,2
구조적,8,6,4,8,3,4,4,5,6,8,9,6,8,5
구조적인,3,1,3,4,0,0,0,3,2,2,4,0,1,1
구축하고,4,5,1,6,3,0,2,1,2,3,3,4,5,6
구현하는,3,0,3,3,0,0,2,1,1,5,3,1,3,2
국가,8,6,4,7,3,3,2,4,5,8,5,4,9,2
국감,8,6,4,8,3,4,4,5,6,8,9,6,8,5
국감에서는,3,1,3,4,0,0,0,3,2,2,4,0,1,1
국내외,4,6,4,4,3,2,0,4,5,3,8,4,2,3
국조실,2,3,0,1,0,0,1,2,0,1,4,3,0,4
국회,3,1,3,4,0,0,0,3,2,2,4,0,1,1
군함,1,2,0,0,0,0,0,3,0,2,1,1,2,1
권인하,0,0,0,0,0,0,3,0,0,0,1,0,0,0
귀멸의,2,1,0,2,0,0,1,1,0,1,1,0,3,0
규모,6,5,4,8,5,0,4,3,7,8,12,4,3,4
규모는,13,14,5,10,7,4,4,6,8,11,10,10,12,3
규모로,6,8,6,9,15,3,4,6,6,13,8,4,4,4
규모의,14,24,3,11,10,3,0,6,7,9,11,20,10,3
그것이,3,0,3,3,0,0,2,1,1,5,3,1,3,2
그는,17,7,8,13,5,4,4,7,10,18,18,3,14,5
그러나,5,2,0,3,2,2,1,1,4,8,5,0,4,0
그렇게,0,0,0,0,0,0,5,0,0,0,1,0,0,0
그룹,9,5,5,7,3,2,1,5,5,5,10,2,7,3
그룹의,9,5,5,7,3,2,1,5,5,5,10,2,7,3
그리고,5,5,5,4,1,1,10,2,1,6,6,5,3,7
그린,2,1,0,2,0,0,1,1,0,1,1,0,3,0
그의,1,1,0,1,0,0,2,1,1,2,3,1,0,0
글라스,6,5,1,3,4,3,0,3,5,5,6,4,3,3
글라스를,5,2,0,3,2,2,1,1,4,8,5,0,4,0
글래스,4,3,1,2,3,2,1,2,7,3,3,1,3,0
글래스를,4,3,1,2,3,2,1,2,7,3,3,1,3,0
금리,5,3,4,8,2,4,7,5,4,7,6,2,3,5
금지,5,3,1,3,3,2,2,3,8,4,4,1,3,0
금호석유화학,2,3,0,2,1,0,2,2,0,2,6,2,0,2
금호석유화학은,2,3,0,2,1,0,2,2,0,2,6,2,0,2
급격히,6,5,1,3,4,3,0,3,5,5,6,4,3,3
긍정적,3,7,3,2,3,1,1,5,4,3,4,4,3,2
기간,9,6,6,7,2,1,1,12,5,7,10,3,4,3
기간망,3,1,3,4,0,0,0,3,2,2,4,0,1,1
기기,19,13,5,13,9,8,3,8,14,21,16,8,16,5
기기가,5,2,0,3,2,2,1,1,4,8,5,0,4,0
기꺼이,3,1,2,4,1,7,0,2,3,5,3,2,4,3
기능,6,4,4,5,4,19,3,5,7,9,8,6,7,2
기능과,3,2,1,2,2,10,2,2,4,5,4,2,4,0
기능도,2,2,1,2,1,1,2,3,3,6,2,3,4,3
기능성,0,0,8,2,6,0,1,1,4,3,0,0,1,1
기능은,3,2,1,2,2,10,2,2,4,5,4,2,4,0
기능을,9,8,3,8,4,19,5,7,15,15,8,5,10,0
기대,1,2,0,0,0,0,0,3,0,2,1,1,2,1
기대되는,3,6,1,2,2,1,2,3,2,3,5,4,3,6
기대된다.,11,8,4,9,6,1,2,6,9,10,8,3,9,2
기대치,3,6,1,2,2,1,2,3,2,3,5,4,3,6
기록했다.,11,7,2,6,4,3,2,9,6,12,11,3,6,2
기반,15,12,5,22,13,9,4,13,19,24,12,7,14,2
기반으로,14,13,7,13,12,5,2,10,13,11,16,9,10,3
기반을,3,4,1,3,0,2,0,3,4,6,3,3,3,2
기본,3,2,2,5,3,7,1,0,3,7,3,1,6,1
기사,5,3,1,5,3,2,3,2,2,3,4,1,4,1
기사제휴,1,0,8,2,3,0,2,1,1,1,0,0,1,0
기술개발과,8,5,2,2,4,2,0,3,4,5,7,1,4,1
기술격차,5,5,0,2,2,2,1,6,2,4,6,4,2,2
기술력,7,5,2,5,3,1,2,9,2,5,7,4,4,2
기술로,6,5,1,3,4,3,0,3,5,5,6,4,3,3
기술을,21,15,6,14,11,7,7,9,16,16,21,10,13,5
기술이,5,2,0,3,2,2,1,1,4,8,5,0,4,0
기업들이,10,11,3,7,4,2,3,8,6,8,9,5,6,4
기업으로,7,5,2,4,4,1,1,3,5,3,5,2,5,0
기업의,8,6,7,7,1,0,2,5,3,7,9,5,4,8
기업자격,5,3,2,3,4,2,3,8,3,4,8,4,3,3
기자,18,16,19,19,13,5,12,11,16,22,22,14,17,12
기자회견을,1,1,1,1,1,0,6,1,1,1,1,1,1,8
기조를,2,4,2,4,1,0,2,4,1,5,3,3,2,4
기존,37,36,17,52,32,23,11,36,38,57,39,29,34,16
기준,1,2,1,1,1,0,1,1,1,1,1,1,1,5
기준으로,1,1,1,2,1,0,3,1,1,1,1,1,1,5
기준을,1,1,1,2,1,0,3,1,1,1,1,1,1,5
기판,4,5,1,6,3,0,2,1,2,3,3,4,5,6
기판과,4,5,1,6,3,0,2,1,2,3,3,4,5,6
김민석,2,2,0,2,3,2,1,0,3,3,3,2,1,1
김민수,1,2,0,0,0,0,0,3,0,2,1,1,2,1
김민수의,1,2,0,0,0,0,0,3,0,2,1,1,2,1
김보라,0,0,8,2,6,0,1,1,4,3,0,0,1,1
김빛나,8,6,4,8,3,4,4,5,6,8,9,6,8,5
김영섭,3,1,3,4,0,0,0,3,2,2,4,0,1,1
김영재,3,0,3,3,0,0,2,1,1,5,3,1,3,2
김영호,5,3,2,3,4,2,3,8,3,4,8,4,3,3
김옥빈,0,0,1,0,0,0,0,1,0,0,2,0,0,0
김종배,4,5,1,6,3,0,2,1,2,3,3,4,5,6
김주성,0,0,1,1,0,1,8,0,0,1,1,0,0,0
김주형,3,0,3,3,0,0,2,1,1,5,3,1,3,2
김현용,2,2,1,3,1,0,1,1,1,2,3,0,1,1
김현태,0,0,0,0,0,0,1,0,0,0,0,0,0,2
깜깜이,1,1,1,1,1,0,3,1,1,1,1,1,2,5
깜짝,3,6,1,2,2,1,2,3,2,3,5,4,3,6
꾸렸다.,0,0,0,0,0,0,5,0,0,0,1,0,0,0
꾸준히,5,3,4,8,2,4,7,5,4,7,6,2,3,5
끌고,2,1,0,2,0,0,1,1,0,1,1,0,3,0
끝까지,0,0,0,0,0,1,3,0,0,0,1,0,1,0
끝내기,0,0,0,0,0,0,3,0,0,0,1,0,0,0
나가겠다,7,3,4,5,1,1,4,6,2,4,7,2,4,3
나라장터,6,6,2,6,2,9,3,5,11,10,4,3,6,0
나섰다.,7,5,2,5,3,1,2,9,2,5,7,4,4,2
나온다.,5,2,0,3,2,2,1,1,4,8,5,0,4,0
난립한,0,0,1,0,0,0,0,1,0,0,2,0,0,0
남자,2,1,0,2,0,0,1,1,0,1,1,0,3,0
납품,5,4,2,2,3,2,1,6,2,3,5,7,4,4
낮은,3,2,2,5,3,7,1,0,3,7,3,1,6,1
내가,0,0,1,1,0,1,8,0,0,1,1,0,0,0
내고,2,3,0,2,1,0,2,2,0,2,6,2,0,2
내년,12,17,9,11,13,5,8,16,9,14,13,16,12,12
내년도,8,10,4,4,8,4,4,4,6,8,6,6,8,4
내놓으면,6,6,2,6,2,1,1,2,2,8,5,4,6,5
내리는,1,1,0,1,0,0,2,1,1,2,3,1,0,0
내린,0,0,0,0,0,0,5,0,0,0,1,0,0,0
내부,3,2,2,5,3,7,1,0,3,7,3,1,6,1
내실,6,5,1,4,2,2,1,7,3,3,5,3,3,1
내장,4,2,2,4,2,2,1,2,2,5,4,3,4,1
내장힌지,1,2,0,0,0,0,0,3,0,2,1,1,2,1
너무,0,0,1,1,0,1,8,0,0,1,1,0,0,0
넘어서,1,1,0,1,0,0,2,1,1,2,3,1,0,0
네이버,26,25,12,24,24,11,10,24,18,31,30,22,22,12
네트워크를,7,5,2,4,4,1,1,3,5,3,5,2,5,0
넥사다이내믹스는,4,6,4,4,3,2,0,4,5,3,8,4,2,3
넥사다이내믹스의,4,6,4,4,3,2,0,4,5,3,8,4,2,3
넷마블,4,3,1,4,2,5,2,2,5,3,4,3,6,2
넷마블은,7,4,3,8,3,12,2,4,8,8,7,5,10,5
넷마블이,3,1,2,4,1,7,0,2,3,5,3,2,4,3
노동자의,5,5,4,3,1,0,2,2,1,5,5,5,3,7
노동조합이,1,1,1,2,1,0,2,1,1,1,1,1,1,5
노바,2,1,2,2,2,0,0,1,0,5,1,0,4,2
노선,2,3,0,1,0,0,1,2,0,1,4,3,0,4
노선이,2,3,0,1,0,0,1,2,0,1,4,3,0,4
노시환이,0,0,0,0,0,1,3,0,0,0,1,0,1,0
노조,9,10,8,9,5,0,13,6,5,9,9,9,7,28
노조가,1,2,1,1,1,0,1,1,1,1,1,1,1,5
노조는,7,7,6,6,3,0,9,4,3,7,7,7,5,18
노조연대는,1,1,1,1,1,0,3,1,1,1,1,1,2,5
노조와,1,1,1,2,1,0,3,1,1,1,1,1,1,5
노조의,6,7,5,4,2,0,3,3,2,6,6,6,4,12
노조인,1,1,1,1,1,0,5,1,1,1,1,1,1,6
노트북,17,14,7,16,7,23,9,12,21,23,17,11,18,5
노트북을,3,2,1,2,2,10,2,2,4,5,4,2,4,0
논의,3,1,3,4,0,0,0,3,2,2,4,0,1,1
높다,4,5,1,6,3,0,2,1,2,3,3,4,5,6
높다는,3,6,1,2,2,1,2,3,2,3,5,4,3,6
높아,3,1,2,4,1,7,0,2,3,5,3,2,4,3
높아졌다.,3,6,1,2,2,1,2,3,2,3,5,4,3,6
높였다.,1,1,1,2,1,0,3,1,1,1,1,1,1,5
높은,25,21,12,29,15,12,14,27,20,39,24,15,21,16
높이는,2,1,2,2,2,0,0,1,0,5,1,0,4,2
누구나,7,3,4,5,1,1,4,6,2,4,7,2,4,3
누적,12,9,10,15,6,17,8,11,12,15,14,6,13,11
눈길,3,6,1,2,2,1,2,3,2,3,5,4,3,6
눈에,5,2,0,3,2,2,1,1,4,8,5,0,4,0
뉴로메카,7,5,2,4,4,1,1,3,5,3,5,2,5,0
뉴로메카는,7,5,2,4,4,1,1,3,5,3,5,2,5,0
뉴시스,5,3,1,3,3,2,2,3,8,4,4,1,3,0
뉴프렉스,3,4,1,3,0,2,0,3,4,6,3,3,3,2
다뤄질,3,1,3,4,0,0,0,3,2,2,4,0,1,1
다르다,6,6,2,6,2,1,1,2,2,8,5,4,6,5
다만,5,5,0,2,2,2,1,6,2,4,6,4,2,2
다양한,55,40,32,65,39,56,24,43,58,73,57,29,55,21
다올투증,2,2,1,3,1,0,1,1,1,2,3,0,1,1
다지기에,6,5,1,4,2,2,1,7,3,3,5,3,3,1
단가를,5,4,2,2,3,2,1,6,2,3,5,7,4,4
단독,14,24,3,11,10,3,0,6,7,9,11,20,10,3
단순한,1,1,0,1,0,0,2,1,1,2,3,1,0,0
단일,3,7,3,2,3,1,1,5,4,3,4,4,3,2
단자가,3,2,1,2,2,10,2,2,4,5,4,2,4,0
단자는,3,2,1,2,2,10,2,2,4,5,4,2,4,0
달리,2,2,1,2,1,1,2,3,3,6,2,3,4,3
담당은,7,3,4,5,1,1,4,6,2,4,7,2,4,3
대거,4,3,1,4,2,5,2,2,5,3,4,3,6,2
대구,0,0,0,0,0,0,1,0,0,0,0,0,0,2
대구삼성라이온즈파크에서,0,0,0,0,0,0,8,0,0,0,0,0,0,8
대규모,21,19,7,20,9,5,9,17,10,17,23,17,17,17
대규모의,5,2,0,3,2,2,1,1,4,8,5,0,4,0
대금,7,3,4,5,1,1,4,6,2,4,7,2,4,3
대로,9,5,5,6,2,1,3,9,3,9,9,4,5,4
대만,6,5,1,4,2,2,1,7,3,3,5,3,3,1
대부분,5,5,0,2,2,2,1,6,2,4,6,4,2,2
대비,29,32,20,35,24,10,11,37,32,39,36,35,30,22
대상,7,3,4,5,1,1,4,6,2,4,7,2,4,3
대상으로,11,7,2,7,6,3,5,7,16,8,8,2,9,0
대신증권은,3,4,3,3,3,1,1,9,4,2,5,7,2,4
대응,2,3,0,2,1,0,2,2,0,2,6,2,0,2
대죄,7,4,3,8,3,12,2,4,8,8,7,5,10,5
대통령은,3,1,0,5,1,0,1,1,0,1,2,0,3,0
대표,18,10,11,17,4,5,8,14,10,14,20,8,13,9
대표는,5,3,2,3,4,2,3,8,3,4,8,4,3,3
대표이사,14,8,9,15,5,6,8,10,9,12,16,4,10,8
대한,27,18,15,25,11,12,13,21,17,23,30,17,22,17
대한민국의,2,0,1,3,1,0,0,1,1,3,4,0,1,1
대해,0,0,1,1,0,1,8,0,0,1,1,0,0,0
대행,0,0,0,0,0,0,3,0,0,0,1,0,0,0
대형,13,11,7,10,10,13,2,18,11,11,15,18,13,11
대회를,2,0,1,3,1,0,0,1,1,3,4,0,1,1
더욱,3,3,1,3,1,5,2,3,6,5,2,2,3,0
덕분에,3,2,3,3,2,9,1,3,3,4,4,4,3,2
덕분이다.,3,6,1,2,2,1,2,3,2,3,5,4,3,6
덧붙였다.,5,8,1,3,4,1,2,2,3,3,5,6,3,1
데이터가,3,0,3,3,0,0,2,1,1,5,3,1,3,2
덱스,4,2,2,4,2,2,1,2,2,5,4,3,4,1
덱스를,4,2,2,4,2,2,1,2,2,5,4,3,4,1
도약하는,7,5,2,4,4,1,1,3,5,3,5,2,5,0
도원암귀,4,3,1,4,2,5,2,2,5,3,4,3,6,2
도쿄게임쇼,12,9,5,12,5,9,6,7,11,11,13,9,14,7
도쿄게임쇼는,4,3,1,4,2,5,2,2,5,3,4,3,6,2
돌아보는,1,1,0,1,0,0,2,1,1,2,3,1,0,0
동반성장,7,3,4,5,1,1,4,6,2,4,7,2,4,3
동시에,25,27,15,30,13,26,10,21,32,37,29,21,24,12
동안,5,2,0,3,2,2,1,1,4,8,5,0,4,0
동원그룹,2,0,1,3,1,0,0,1,1,3,4,0,1,1
동원그룹은,2,0,1,3,1,0,0,1,1,3,4,0,1,1
됐다.,4,2,4,6,4,0,2,1,7,6,6,2,3,2
된다.,5,8,1,3,4,1,2,2,3,3,5,6,3,1
두산,0,0,0,0,0,0,11,0,0,0,3,0,0,0
두산밥캣,8,10,6,9,5,8,2,10,10,9,12,9,11,7
두산에너빌리티,4,5,2,6,2,2,1,6,5,6,7,7,5,4
두산은,0,0,0,0,0,0,5,0,0,0,1,0,0,0
드러냈다.,0,0,1,1,0,1,8,0,0,1,1,0,0,0
들어갈,8,10,4,4,8,4,4,4,6,8,6,6,8,4
들었다.,5,3,2,3,4,2,3,8,3,4,8,4,3,3
들이,4,5,2,6,2,2,1,6,5,6,7,7,5,4
등도,3,1,3,4,0,0,0,3,2,2,4,0,1,1
등에서,4,5,2,6,2,2,1,6,5,6,7,7,5,4
등을,19,13,9,11,9,8,5,11,9,10,18,6,12,6
등의,4,5,2,6,2,2,1,6,5,6,7,7,5,4
등이,26,26,13,24,10,6,10,15,15,31,27,20,24,25
디바이스,1,0,16,3,7,0,3,2,3,2,0,0,2,1
디스펜서,4,6,4,4,3,2,0,4,5,3,8,4,2,3
디스플레이는,8,5,2,2,4,2,0,3,4,5,7,1,4,1
디스플레이를,3,3,3,4,5,0,0,1,6,4,5,1,2,4
디스플레이의,7,5,2,5,3,1,2,9,2,5,7,4,4,2
디아이티,5,3,1,5,3,2,3,2,2,3,4,1,4,1
디일렉,14,17,3,8,9,5,3,8,13,9,12,12,9,1
디자인,3,3,3,4,5,0,0,1,6,4,5,1,2,4
따라,19,25,13,16,11,6,5,14,17,19,21,14,17,10
따르면,33,28,11,23,16,13,9,30,21,30,33,29,26,17
따른,6,8,5,9,6,3,3,14,7,7,11,14,7,8
때문에,8,6,1,10,7,6,2,6,10,12,6,4,6,0
또는,9,8,1,10,7,6,2,9,10,14,7,5,8,1
또한,19,13,9,23,9,23,20,11,22,33,19,6,19,6
뛰어난,3,2,3,3,2,9,1,3,3,4,4,4,3,2
라고,12,6,6,8,5,3,10,14,5,8,16,6,7,6
라는,1,1,1,1,1,0,3,1,1,1,1,1,2,5
라며,4,5,2,7,3,1,10,1,2,4,4,4,5,6
라온텍,5,3,1,3,3,2,2,3,8,4,4,1,3,0
라온텍은,13,9,3,7,9,5,5,8,23,10,10,3,9,0
라온텍의,4,3,1,2,3,2,1,2,7,3,3,1,3,0
라온텍이,13,9,3,7,9,5,5,8,23,10,10,3,9,0
라이온즈,0,0,0,0,0,0,8,0,0,0,0,0,0,8
라이온즈와,0,0,0,0,0,0,8,0,0,0,0,0,0,8
라이트,4,3,1,2,3,2,1,2,7,3,3,1,3,0
라인,24,36,6,16,17,6,3,14,12,15,21,33,17,8
라인업,6,7,3,5,5,2,3,3,4,6,6,3,5,3
라인업과,4,2,4,6,4,0,2,1,7,6,6,2,3,2
라인업을,8,10,4,4,8,4,9,4,6,8,7,6,8,4
라인은,5,4,2,2,3,2,1,6,2,3,5,7,4,4
램프,3,3,2,7,4,3,1,4,5,5,3,2,4,0
램프를,8,6,1,10,7,6,2,6,10,12,6,4,6,0
러브부,2,1,0,2,0,0,1,1,0,1,1,0,3,0
레몬리서치,1,2,0,0,0,0,0,3,0,2,1,1,2,1
레벨업,3,1,2,4,1,7,0,2,3,5,3,2,4,3
레이네오,4,3,2,5,2,0,1,3,4,7,3,1,4,2
레이밴,14,8,3,13,7,4,5,6,10,18,12,2,12,3
레이저,33,43,8,36,30,15,6,21,28,34,28,35,26,4
레이저는,4,3,1,5,4,3,1,3,5,6,3,2,3,0
렌즈에,5,2,0,3,2,2,1,1,4,8,5,0,4,0
로그가,0,0,0,0,0,0,5,0,0,0,1,0,0,0
로보티즈,4,5,2,6,2,2,1,6,5,6,7,7,5,4
로봇,18,10,6,10,9,2,3,5,8,11,14,5,10,2
로봇의,3,0,3,3,0,0,2,1,1,5,3,1,3,2
로봇이,3,0,3,3,0,0,2,1,1,5,3,1,3,2
리그,0,0,1,2,0,1,16,0,3,2,4,1,0,8
리밋,4,3,1,4,2,5,2,2,5,3,4,3,6,2
리벨리온,7,3,4,5,1,1,4,6,2,4,7,2,4,3
리본보드,4,2,4,6,4,0,2,1,7,6,6,2,3,2
리얼리티랩스,5,2,0,3,2,2,1,1,4,8,5,0,4,0
리포트를,2,2,1,3,1,0,1,1,1,2,3,0,1,1
리프트,5,8,1,3,4,1,2,2,3,3,5,6,3,1
리프팅,5,0,39,10,22,0,6,5,12,9,2,0,5,4
릴레이,2,4,2,1,1,2,0,2,2,0,4,3,0,2
마련,1,1,1,1,1,0,3,1,1,1,1,1,2,5
마무리투수,0,0,0,0,0,0,1,0,0,0,0,0,0,2
마이크로,14,12,5,13,14,6,5,8,10,15,14,7,9,6
마이크로디스플레이,13,9,3,7,9,5,5,8,23,10,10,3,9,0
마지막,3,0,3,3,0,0,10,1,1,5,5,1,3,2
마치고,0,0,0,0,0,0,8,0,0,0,0,0,0,8
막대한,5,2,0,3,2,2,1,1,4,8,5,0,4,0
막판,2,2,1,2,1,1,2,3,3,6,2,3,4,3
만에,2,2,1,3,1,0,1,1,1,2,3,0,1,1
만의,7,5,2,5,3,1,2,9,2,5,7,4,4,2
만큼,7,6,3,4,4,3,3,9,5,9,7,10,8,7
만화,7,3,4,7,2,5,4,3,6,8,7,4,9,4
만화와,3,0,3,3,0,0,2,1,1,5,3,1,3,2
많은,2,1,1,3,0,1,9,1,0,2,2,0,3,0
많이,4,5,3,7,2,3,9,6,5,7,8,7,5,4
말을,0,0,1,1,0,1,8,0,0,1,1,0,0,0
말했다.,30,22,14,33,12,15,26,21,21,29,32,19,28,21
맛의,0,0,1,0,0,0,0,1,1,1,0,0,1,0
맞먹어,2,3,0,1,0,0,1,2,0,1,4,3,0,4
맞춤형,4,5,4,3,3,6,1,4,5,3,5,2,6,3
매력을,4,3,1,4,2,5,2,2,5,3,4,3,6,2
매수,6,7,3,9,3,2,2,7,6,8,10,7,6,5
매수한,4,5,2,6,2,2,1,6,5,6,7,7,5,4
매입,5,3,4,8,2,4,7,5,4,7,6,2,3,5
매장,3,3,3,4,5,0,0,1,6,4,5,1,2,4
매출,11,20,9,12,8,4,5,23,11,17,15,18,12,13
매출원가율,6,5,2,3,2,1,1,8,2,4,6,3,2,2
매출원가율은,6,5,2,3,2,1,1,8,2,4,6,3,2,2
매출은,2,4,2,4,1,0,2,4,1,5,3,3,2,4
