term,cur,prev,diff,ma7,z_like,total,date
고효율,5,0,5,0.714,2.323,9,2026-01-28
모니터,7,3,4,2.571,1.701,137,2026-01-28
노트북,10,9,1,5.0,1.545,154,2026-01-28
byd,2,0,2,0.286,1.117,6,2026-01-28
아마존,2,0,2,0.429,0.95,9,2026-01-28
하이센스,2,1,1,0.429,0.95,26,2026-01-28
엔비디아,3,2,1,1.143,0.898,83,2026-01-28
올레드,2,0,2,0.714,0.697,39,2026-01-28
lcd,1,0,1,0.143,0.622,28,2026-01-28
갤럭시탭,1,0,1,0.143,0.622,1,2026-01-28
알파벳,1,0,1,0.143,0.622,15,2026-01-28
애플워치,1,0,1,0.143,0.622,1,2026-01-28
ar,3,1,2,1.714,0.557,35,2026-01-28
현대모비스,3,0,3,1.857,0.484,35,2026-01-28
amd,1,1,0,0.429,0.345,30,2026-01-28
csot,1,1,0,0.429,0.345,5,2026-01-28
인텔,2,0,2,1.286,0.335,56,2026-01-28
sk하이닉스,2,2,0,1.286,0.335,51,2026-01-28
메타,2,2,0,1.286,0.335,26,2026-01-28
아이폰,3,1,2,2.286,0.284,62,2026-01-28
디스플레이,7,10,-3,6.571,0.12,260,2026-01-28
lg디스플레이,2,4,-2,1.857,0.06,86,2026-01-28
모바일,1,1,0,1.0,0.0,53,2026-01-28
스마트폰,4,5,-1,4.0,0.0,103,2026-01-28
갤럭시,3,8,-5,3.0,0.0,86,2026-01-28
xr,2,0,2,2.143,-0.058,48,2026-01-28
구글,1,2,-1,1.429,-0.195,59,2026-01-28
삼성전자,11,28,-17,12.143,-0.255,427,2026-01-28
애플,4,8,-4,5.714,-0.506,166,2026-01-28
사이니지,1,4,-3,2.286,-0.512,17,2026-01-28
tcl,5,22,-17,10.0,-1.201,117,2026-01-28
lg전자,2,7,-5,7.286,-1.429,328,2026-01-28
tv,13,37,-24,21.0,-1.433,454,2026-01-28
소니,1,4,-3,8.143,-1.854,81,2026-01-28
인텔,32,2,30,5.714,7.753,88,2026-01-29
lg디스플레이,30,2,28,6.0,6.958,109,2026-01-29
양산,19,0,19,3.571,5.339,54,2026-01-29
벤츠,12,0,12,1.857,4.293,28,2026-01-29
oled,29,22,7,11.429,4.011,501,2026-01-29
고성능,10,0,10,1.571,3.74,31,2026-01-29
kaist,6,0,6,0.857,2.67,31,2026-01-29
디스플레이,16,7,9,7.714,2.193,271,2026-01-29
갤럭시,7,3,4,3.143,1.391,93,2026-01-29
기아,4,0,4,1.286,1.272,66,2026-01-29
설비투자,2,0,2,0.286,1.117,4,2026-01-29
vr,3,0,3,1.0,1.0,19,2026-01-29
ar,4,3,1,2.286,0.682,39,2026-01-29
sk하이닉스,3,2,1,1.571,0.634,54,2026-01-29
capex,1,0,1,0.143,0.622,1,2026-01-29
도우인시스,1,0,1,0.143,0.622,2,2026-01-29
선익시스템,1,0,1,0.143,0.622,10,2026-01-29
수율,1,0,1,0.143,0.622,3,2026-01-29
원익ips,1,0,1,0.143,0.622,1,2026-01-29
주사율,1,0,1,0.143,0.622,3,2026-01-29
증착기,1,0,1,0.143,0.622,2,2026-01-29
폴더블,2,0,2,0.857,0.593,59,2026-01-29
lcd,1,1,0,0.286,0.465,29,2026-01-29
모니터,4,7,-3,3.0,0.366,130,2026-01-29
byd,1,2,-1,0.429,0.345,7,2026-01-29
asus,2,0,2,1.286,0.335,19,2026-01-29
아마존,1,2,-1,0.571,0.244,10,2026-01-29
하이센스,1,2,-1,0.571,0.244,27,2026-01-29
구글,2,1,1,1.714,0.124,59,2026-01-29
tsmc,1,0,1,0.857,0.074,27,2026-01-29
올레드,1,2,-1,0.857,0.074,40,2026-01-29
스마트폰,4,4,0,4.429,-0.138,106,2026-01-29
애플,5,4,1,5.714,-0.211,166,2026-01-29
삼성디스플레이,2,0,2,2.571,-0.219,160,2026-01-29
아이폰,1,3,-2,1.857,-0.363,57,2026-01-29
삼성전자,11,11,0,12.714,-0.375,429,2026-01-29
xr,1,2,-1,2.0,-0.414,48,2026-01-29
노트북,3,10,-7,4.857,-0.58,153,2026-01-29
소니,2,1,1,5.0,-0.927,83,2026-01-29
lg전자,2,2,0,6.143,-1.191,314,2026-01-29
tcl,3,5,-2,7.714,-1.248,120,2026-01-29
tv,9,13,-4,17.571,-1.651,451,2026-01-29
