date,semantic_key,topic_id,avg_sentiment,article_count
2026-01-21,Flexible_Display_Topic,5,0.5079,291
2026-01-21,Quantum_Dot_Topic,6,0.5081,411
2026-01-21,XR_Device_Topic,7,0.5083,461
2026-01-21,Foldable_Display_Topic,8,0.5079,440
2026-01-22,Set_Manufacturer,0,0.4957,474
2026-01-22,Display_Materials_Topic,1,0.4963,388
2026-01-22,TV_Display_Topic,2,0.4958,390
2026-01-22,Gaming_Monitor_Topic,3,0.4961,395
2026-01-22,IT_OLED_Topic,4,0.4959,446
2026-01-22,Flexible_Display_Topic,5,0.4963,422
2026-01-22,Automotive_Display_Topic,6,0.496,428
2026-01-23,IT_OLED_Topic,0,0.5164,446
2026-01-23,Set_Manufacturer,1,0.5157,364
2026-01-23,Panel_Manufacturer,2,0.5154,348
2026-01-23,Display_Materials_Topic,3,0.5152,340
2026-01-23,Automotive_Display_Topic,4,0.5153,422
2026-01-23,TV_Display_Topic,5,0.5139,385
2026-01-23,Flexible_Display_Topic,6,0.5155,487
2026-01-23,Foldable_Display_Topic,7,0.5146,486
2026-01-23,Apple_Display_Topic,8,0.5152,403
2026-01-24,Transparent_Display_Topic,0,0.4944,322
2026-01-24,Set_Manufacturer,1,0.4943,283
2026-01-24,Automotive_Display_Topic,2,0.494,292
2026-01-24,Foldable_Display_Topic,3,0.4942,342
2026-01-24,Flexible_Display_Topic,4,0.4936,376
2026-01-24,TV_Display_Topic,5,0.4943,282
2026-01-25,Flexible_Display_Topic,0,0.5321,245
2026-01-25,Foldable_Display_Topic,1,0.5337,312
2026-01-26,Flexible_Display_Topic,0,0.4911,381
2026-01-26,Foldable_Display_Topic,1,0.4923,356
2026-01-26,TV_Display_Topic,2,0.4921,401
2026-01-26,Smartphone_Display_Topic,3,0.4916,371
2026-01-26,Display_Materials_Topic,4,0.4913,401
2026-01-26,Panel_Manufacturer,5,0.4914,391
2026-01-27,Foldable_Display_Topic,0,0.5355,445
2026-01-27,Smartphone_Display_Topic,1,0.5364,275
2026-01-27,Flexible_Display_Topic,2,0.5359,420
2026-01-27,TV_Display_Topic,3,0.5358,429
2026-01-27,Automotive_Display_Topic,4,0.536,278
2026-01-27,Transparent_Display_Topic,5,0.5354,402
2026-01-27,Panel_Manufacturer,6,0.5355,416
2026-01-27,Display_Materials_Topic,7,0.5355,422
2026-01-28,Panel_Manufacturer,0,0.5392,424
2026-01-28,Smartphone_Display_Topic,1,0.54,295
2026-01-28,Display_Materials_Topic,2,0.5399,401
2026-01-28,OLED_Topic,3,0.5391,404
2026-01-28,Flexible_Display_Topic,4,0.5393,406
2026-01-28,Set_Manufacturer,5,0.5392,421
2026-01-28,Foldable_Display_Topic,6,0.5389,376
2026-01-28,TV_Display_Topic,7,0.5394,363
2026-01-28,MicroLED_Topic,8,0.5395,454
2026-01-28,Platform_Company,9,0.5394,344
2026-01-29,Set_Manufacturer,0,0.5193,456
2026-01-29,Display_Materials_Topic,1,0.519,513
2026-01-29,TV_Display_Topic,2,0.5192,518
2026-01-29,Panel_Manufacturer,3,0.5191,488
2026-01-30,Panel_Manufacturer,0,0.5004,347
2026-01-30,Automotive_Display_Topic,1,0.501,316
2026-01-30,Set_Manufacturer,2,0.5004,441
2026-01-30,Flexible_Display_Topic,3,0.5003,433
2026-01-30,Foldable_Display_Topic,4,0.4999,372
2026-01-31,Automotive_Display_Topic,0,0.5416,231
2026-01-31,Set_Manufacturer,1,0.5415,327
2026-01-31,Display_Materials_Topic,2,0.5417,305
2026-02-01,XR_Device_Topic,0,0.4995,199
2026-02-01,Display_Materials_Topic,1,0.4968,278
2026-02-01,Flexible_Display_Topic,2,0.4976,335
2026-02-03,Automotive_Display_Topic,0,0.5017,474
2026-02-03,Foldable_Display_Topic,1,0.5022,335
2026-02-03,Platform_Company,2,0.5023,393
2026-02-03,Set_Manufacturer,3,0.5027,331
2026-02-03,Display_Materials_Topic,4,0.502,424
2026-02-03,Apple_Display_Topic,5,0.5016,446
2026-02-03,MicroLED_Topic,6,0.5017,425
2026-02-03,XR_Device_Topic,7,0.5017,400
2026-02-03,TV_Display_Topic,8,0.5017,469
2026-02-03,Flexible_Display_Topic,9,0.5018,474
2026-02-04,Quantum_Dot_Topic,0,0.4789,406
2026-02-04,Panel_Manufacturer,1,0.4781,337
2026-02-04,Platform_Company,2,0.4768,217
2026-02-05,Set_Manufacturer,0,0.5168,248
2026-02-05,Flexible_Display_Topic,1,0.5164,358
2026-02-05,Panel_Manufacturer,2,0.5158,474
2026-02-06,Flexible_Display_Topic,0,0.4542,323
2026-02-06,TV_Display_Topic,1,0.4544,494
2026-02-07,Flexible_Display_Topic,0,0.4949,262
2026-02-07,Panel_Manufacturer,1,0.4959,410
2026-02-08,Foldable_Display_Topic,0,0.4647,254
2026-02-08,Set_Manufacturer,1,0.4645,262
2026-02-08,Display_Materials_Topic,2,0.4641,254
2026-02-09,TV_Display_Topic,0,0.4855,414
2026-02-09,Set_Manufacturer,1,0.4854,354
2026-02-09,Panel_Manufacturer,2,0.4854,313
2026-02-10,Flexible_Display_Topic,0,0.4551,472
2026-02-10,Smartphone_Display_Topic,1,0.4539,326
2026-02-10,Set_Manufacturer,2,0.4548,463
2026-02-10,Automotive_Display_Topic,3,0.4548,427
2026-02-10,Quantum_Dot_Topic,4,0.4545,400
2026-02-10,Panel_Manufacturer,5,0.4549,426
2026-02-10,Apple_Display_Topic,6,0.4543,399
2026-02-10,Foldable_Display_Topic,7,0.4549,344
2026-02-11,Material_Supplier,0,0.5147,227
2026-02-11,Panel_Manufacturer,1,0.5139,403
2026-02-11,Smartphone_Display_Topic,2,0.5127,321
2026-02-11,Display_Materials_Topic,3,0.5135,424
2026-02-11,Set_Manufacturer,4,0.5129,438
2026-02-11,Flexible_Display_Topic,5,0.5132,499
2026-02-12,Equipment_Maker,0,0.4648,416
2026-02-12,Panel_Manufacturer,1,0.4654,356
2026-02-12,Material_Supplier,2,0.4651,351
2026-02-12,Quantum_Dot_Topic,3,0.4651,196
2026-02-12,Flexible_Display_Topic,4,0.4655,381
2026-02-12,Display_Materials_Topic,5,0.4653,403
2026-02-12,Foldable_Display_Topic,6,0.4648,404
2026-02-12,Automotive_Display_Topic,7,0.4648,437
2026-02-13,Set_Manufacturer,0,0.5186,462
2026-02-13,Quantum_Dot_Topic,1,0.5189,288
2026-02-13,Panel_Manufacturer,2,0.5196,390
2026-02-13,Display_Materials_Topic,3,0.5183,424
2026-02-13,Foldable_Display_Topic,4,0.5185,418
2026-02-13,TV_Display_Topic,5,0.5176,303
2026-02-13,Flexible_Display_Topic,6,0.5195,376
2026-02-14,TV_Display_Topic,0,0.503,333
2026-02-14,Flexible_Display_Topic,1,0.5005,343
2026-02-14,Panel_Manufacturer,2,0.5006,319
2026-02-14,Foldable_Display_Topic,3,0.5025,356
2026-02-14,Apple_Display_Topic,4,0.5022,416
2026-02-15,Automotive_Display_Topic,0,0.5126,240
2026-02-15,Panel_Manufacturer,1,0.512,230
2026-02-15,Foldable_Display_Topic,2,0.512,270
2026-02-16,Apple_Display_Topic,0,0.5086,252
2026-02-16,Flexible_Display_Topic,1,0.5085,252
2026-02-17,Flexible_Display_Topic,0,0.5236,269
2026-02-17,TV_Display_Topic,1,0.5235,288
2026-02-17,Apple_Display_Topic,2,0.5246,256
2026-02-18,Panel_Manufacturer,0,0.5296,289
2026-02-18,Transparent_Display_Topic,1,0.5311,101
2026-02-18,TV_Display_Topic,2,0.5302,330
2026-02-18,Flexible_Display_Topic,3,0.5295,186
2026-02-18,Equipment_Maker,4,0.5278,292
2026-02-18,Set_Manufacturer,5,0.5298,341
2026-02-19,Set_Manufacturer,0,0.4764,307
2026-02-19,Quantum_Dot_Topic,1,0.4765,246
2026-02-19,Platform_Company,2,0.4775,193
2026-02-19,Panel_Manufacturer,3,0.4765,380
2026-02-19,Automotive_Display_Topic,4,0.4769,355
2026-02-19,Display_Materials_Topic,5,0.4762,411
2026-02-19,Flexible_Display_Topic,6,0.4768,461
2026-02-19,Equipment_Maker,7,0.4756,361
2026-02-20,TV_Display_Topic,0,0.4535,453
2026-02-20,Display_Materials_Topic,1,0.4534,327
2026-02-20,Panel_Manufacturer,2,0.4528,416
2026-02-20,Foldable_Display_Topic,3,0.4529,370
2026-02-20,Automotive_Display_Topic,4,0.4533,439
2026-02-20,Set_Manufacturer,5,0.4534,347
2026-02-20,Platform_Company,6,0.4534,426
2026-02-20,Quantum_Dot_Topic,7,0.4526,365
2026-02-20,Flexible_Display_Topic,8,0.4543,505
2026-02-21,Panel_Manufacturer,0,0.5047,319
2026-02-21,Gaming_Monitor_Topic,1,0.5046,336
2026-02-21,Set_Manufacturer,2,0.5036,286
2026-02-21,Flexible_Display_Topic,3,0.5045,374
2026-02-22,Panel_Manufacturer,0,0.5278,242
2026-02-22,Set_Manufacturer,1,0.5283,298
2026-02-22,MicroLED_Topic,2,0.5276,260
2026-02-22,Foldable_Display_Topic,3,0.5279,307
2026-02-23,Set_Manufacturer,0,0.5325,426
2026-02-23,Quantum_Dot_Topic,1,0.5321,345
2026-02-23,TV_Display_Topic,2,0.5324,421
2026-02-23,Gaming_Monitor_Topic,3,0.5326,372
2026-02-23,Flexible_Display_Topic,4,0.5325,373
2026-02-23,Automotive_Display_Topic,5,0.5324,394
2026-02-23,Platform_Company,6,0.5325,306
2026-02-24,Equipment_Maker,0,0.4566,500
2026-02-24,Automotive_Display_Topic,1,0.4563,297
2026-02-24,Quantum_Dot_Topic,2,0.4563,457
2026-02-24,Flexible_Display_Topic,3,0.4569,459
2026-02-24,Display_Materials_Topic,4,0.4569,475
2026-02-24,Foldable_Display_Topic,5,0.4566,479
2026-02-24,Set_Manufacturer,6,0.4568,431
2026-02-24,XR_Device_Topic,7,0.4568,500
2026-02-24,Panel_Manufacturer,8,0.4566,473
2026-02-24,MicroLED_Topic,9,0.4565,494
2026-02-25,Panel_Manufacturer,0,0.5808,460
2026-02-25,Quantum_Dot_Topic,1,0.5811,478
2026-02-25,Automotive_Display_Topic,2,0.5819,432
2026-02-25,Flexible_Display_Topic,3,0.5812,429
2026-02-26,Smartphone_Display_Topic,0,0.4809,374
2026-02-26,Flexible_Display_Topic,1,0.4826,475
2026-02-26,Gaming_Monitor_Topic,2,0.4825,289
2026-02-27,TV_Display_Topic,0,0.4694,496
2026-02-27,Automotive_Display_Topic,1,0.4703,504
2026-02-27,Gaming_Monitor_Topic,2,0.4686,278
2026-02-28,Panel_Manufacturer,0,0.5102,284
2026-02-28,Smartphone_Display_Topic,1,0.5106,348
2026-03-01,Equipment_Maker,0,0.4858,272
2026-03-01,Transparent_Display_Topic,1,0.4847,255
2026-03-01,Smartphone_Display_Topic,2,0.4848,270
2026-03-01,Apple_Display_Topic,3,0.4851,279
2026-03-01,Display_Materials_Topic,4,0.4839,257
2026-03-01,Material_Supplier,5,0.4842,254
2026-03-01,Flexible_Display_Topic,6,0.4852,318
2026-03-01,Automotive_Display_Topic,7,0.4851,302
2026-03-02,IT_OLED_Topic,0,0.514,304
2026-03-02,Panel_Manufacturer,1,0.5134,300
2026-03-02,Flexible_Display_Topic,2,0.5135,319
2026-03-03,Automotive_Display_Topic,0,0.4617,388
2026-03-03,Smartphone_Display_Topic,1,0.4611,348
2026-03-03,Apple_Display_Topic,2,0.4613,434
2026-03-03,Display_Materials_Topic,3,0.4612,449
2026-03-03,Flexible_Display_Topic,4,0.4615,416
2026-03-03,Set_Manufacturer,5,0.4612,422
2026-03-04,Panel_Manufacturer,0,0.5452,481
2026-03-04,Smartphone_Display_Topic,1,0.546,382
2026-03-04,MicroLED_Topic,2,0.5444,441
2026-03-04,Apple_Display_Topic,3,0.5451,494
2026-03-04,Set_Manufacturer,4,0.5446,464
2026-03-04,Quantum_Dot_Topic,5,0.5465,388
2026-03-04,Foldable_Display_Topic,6,0.5454,458
2026-03-04,Flexible_Display_Topic,7,0.5451,504
2026-03-04,Automotive_Display_Topic,8,0.5468,329
2026-03-05,TV_Display_Topic,0,0.4708,366
2026-03-05,Quantum_Dot_Topic,1,0.4706,467
2026-03-06,TV_Display_Topic,0,0.5266,382
2026-03-06,Foldable_Display_Topic,1,0.5263,457
2026-03-07,Automotive_Display_Topic,0,0.4828,384
2026-03-07,Display_Materials_Topic,1,0.4827,321
2026-03-07,Flexible_Display_Topic,2,0.4827,373
2026-03-07,Apple_Display_Topic,3,0.4825,355
2026-03-07,Set_Manufacturer,4,0.4824,368
2026-03-08,Set_Manufacturer,0,0.5531,291
2026-03-08,MicroLED_Topic,1,0.5535,287
2026-03-08,TV_Display_Topic,2,0.5522,315
2026-03-08,Automotive_Display_Topic,3,0.5531,320
2026-03-08,Foldable_Display_Topic,4,0.5536,293
2026-03-09,Panel_Manufacturer,0,0.507,211
2026-03-09,Set_Manufacturer,1,0.5059,382
2026-03-09,Foldable_Display_Topic,2,0.5055,487
2026-03-10,Apple_Display_Topic,0,0.4988,533
2026-03-10,Panel_Manufacturer,1,0.4991,331
2026-03-10,Gaming_Monitor_Topic,2,0.4997,386
2026-03-10,OLED_Topic,3,0.4991,540
2026-03-10,TV_Display_Topic,4,0.4996,502
2026-03-10,Foldable_Display_Topic,5,0.499,503
2026-03-10,Set_Manufacturer,6,0.4991,514
2026-03-10,Automotive_Display_Topic,7,0.4992,478
2026-03-10,Smartphone_Display_Topic,8,0.4992,462
2026-03-10,Flexible_Display_Topic,9,0.4989,390
2026-03-10,IT_OLED_Topic,10,0.4987,491
2026-03-11,Automotive_Display_Topic,0,0.5734,492
2026-03-11,Panel_Manufacturer,1,0.5765,322
2026-03-11,Platform_Company,2,0.5749,395
2026-03-11,IT_OLED_Topic,3,0.5748,458
2026-03-11,Flexible_Display_Topic,4,0.5734,484
2026-03-11,Apple_Display_Topic,5,0.5741,428
2026-03-11,XR_Device_Topic,6,0.5747,439
2026-03-11,Set_Manufacturer,7,0.576,391
2026-03-11,Gaming_Monitor_Topic,8,0.5754,447
2026-03-11,Display_Materials_Topic,9,0.5744,445
2026-03-12,Set_Manufacturer,0,0.5337,487
2026-03-12,Automotive_Display_Topic,1,0.5334,464
2026-03-12,XR_Device_Topic,2,0.5334,449
2026-03-12,Panel_Manufacturer,3,0.534,298
2026-03-12,Apple_Display_Topic,4,0.5344,345
2026-03-12,Gaming_Monitor_Topic,5,0.5343,359
2026-03-12,Flexible_Display_Topic,6,0.5334,473
2026-03-12,Foldable_Display_Topic,7,0.5343,375
2026-03-14,Platform_Company,0,0.5029,317
2026-03-14,TV_Display_Topic,1,0.503,316
2026-03-15,Flexible_Display_Topic,0,0.5194,261
2026-03-15,Foldable_Display_Topic,1,0.5188,249
2026-03-15,TV_Display_Topic,2,0.519,272
2026-03-15,Apple_Display_Topic,3,0.5192,282
2026-03-16,Panel_Manufacturer,0,0.5605,368
2026-03-16,Flexible_Display_Topic,1,0.5603,357
2026-03-17,Panel_Manufacturer,0,0.531,366
2026-03-17,Flexible_Display_Topic,1,0.5292,499
2026-03-18,Set_Manufacturer,0,0.4819,262
2026-03-18,Display_Materials_Topic,1,0.4834,482
2026-03-18,Foldable_Display_Topic,2,0.4828,401
2026-03-18,Panel_Manufacturer,3,0.4818,324
2026-03-18,Material_Supplier,4,0.4822,449
2026-03-18,Flexible_Display_Topic,5,0.4833,512
2026-03-19,Transparent_Display_Topic,0,0.5228,401
2026-03-19,Automotive_Display_Topic,1,0.5217,474
2026-03-19,Quantum_Dot_Topic,2,0.522,383
2026-03-19,Set_Manufacturer,3,0.5223,390
2026-03-19,TV_Display_Topic,4,0.5219,398
2026-03-20,Panel_Manufacturer,0,0.5031,344
2026-03-20,TV_Display_Topic,1,0.5028,375
2026-03-20,Quantum_Dot_Topic,2,0.5022,376
2026-03-20,Set_Manufacturer,3,0.5025,400
2026-03-20,Display_Materials_Topic,4,0.5031,471
2026-03-21,TV_Display_Topic,0,0.5237,391
2026-03-21,Automotive_Display_Topic,1,0.524,330
2026-03-21,Foldable_Display_Topic,2,0.5237,270
2026-03-21,Smartphone_Display_Topic,3,0.5237,363
2026-03-22,Set_Manufacturer,0,0.4872,261
2026-03-22,Flexible_Display_Topic,1,0.4863,269
2026-03-23,Flexible_Display_Topic,0,0.5552,402
2026-03-23,Automotive_Display_Topic,1,0.555,381
2026-03-23,Set_Manufacturer,2,0.5547,343
2026-03-23,MicroLED_Topic,3,0.5546,387
2026-03-23,Display_Materials_Topic,4,0.5547,393
2026-03-24,Automotive_Display_Topic,0,0.4678,459
2026-03-24,OLED_Topic,1,0.4675,256
2026-03-24,Panel_Manufacturer,2,0.4668,336
2026-03-24,Flexible_Display_Topic,3,0.4679,458
2026-03-24,Gaming_Monitor_Topic,4,0.4678,476
2026-03-24,Transparent_Display_Topic,5,0.4679,447
2026-03-24,Set_Manufacturer,6,0.4683,454
2026-03-24,Apple_Display_Topic,7,0.4679,492
2026-03-24,Display_Materials_Topic,8,0.4681,468
2026-03-24,Equipment_Maker,9,0.4678,467
2026-03-25,Material_Supplier,0,0.4676,548
2026-03-25,Panel_Manufacturer,1,0.4686,371
2026-03-25,Foldable_Display_Topic,2,0.4676,477
2026-03-25,TV_Display_Topic,3,0.4682,378
2026-03-25,Equipment_Maker,4,0.4679,459
2026-03-25,Set_Manufacturer,5,0.4673,397
2026-03-25,Quantum_Dot_Topic,6,0.4672,520
2026-03-25,Apple_Display_Topic,7,0.4676,503
2026-03-25,Automotive_Display_Topic,8,0.4676,520
2026-03-25,Flexible_Display_Topic,9,0.4679,490
2026-03-25,XR_Device_Topic,10,0.4674,470
2026-03-26,Flexible_Display_Topic,0,0.5142,524
2026-03-26,TV_Display_Topic,1,0.5137,431
2026-03-26,Panel_Manufacturer,2,0.5136,412
2026-03-26,IT_OLED_Topic,3,0.5136,408
2026-03-26,Gaming_Monitor_Topic,4,0.515,490
2026-03-26,Quantum_Dot_Topic,5,0.5147,258
2026-03-26,Foldable_Display_Topic,6,0.5143,366
2026-03-26,Set_Manufacturer,7,0.5144,519
2026-03-27,Flexible_Display_Topic,0,0.5032,482
2026-03-27,Panel_Manufacturer,1,0.5031,487
2026-03-27,Quantum_Dot_Topic,2,0.5026,246
2026-03-27,Set_Manufacturer,3,0.5029,450
2026-03-27,Automotive_Display_Topic,4,0.5028,529
2026-03-27,TV_Display_Topic,5,0.5024,496
2026-03-27,Smartphone_Display_Topic,6,0.5025,547
2026-03-27,IT_OLED_Topic,7,0.5031,550
2026-03-27,Foldable_Display_Topic,8,0.5032,465
2026-03-28,Automotive_Display_Topic,0,0.4733,305
2026-03-28,Panel_Manufacturer,1,0.4757,342
2026-03-29,Panel_Manufacturer,0,0.5427,268
2026-03-29,Flexible_Display_Topic,1,0.5412,327
2026-03-30,Foldable_Display_Topic,0,0.4892,391
2026-03-30,Display_Materials_Topic,1,0.489,352
2026-03-30,Automotive_Display_Topic,2,0.4889,356
2026-03-30,Flexible_Display_Topic,3,0.4893,366
2026-03-30,TV_Display_Topic,4,0.4892,371
2026-03-31,Foldable_Display_Topic,0,0.4942,423
2026-03-31,Set_Manufacturer,1,0.4934,321
2026-03-31,Apple_Display_Topic,2,0.4938,444
2026-03-31,Flexible_Display_Topic,3,0.4937,459
2026-03-31,Panel_Manufacturer,4,0.4948,246
2026-03-31,TV_Display_Topic,5,0.4939,398
2026-04-01,Set_Manufacturer,0,0.4434,442
2026-04-01,Transparent_Display_Topic,1,0.4433,330
2026-04-01,Automotive_Display_Topic,2,0.4443,400
2026-04-01,Panel_Manufacturer,3,0.4434,440
2026-04-01,TV_Display_Topic,4,0.4442,405
2026-04-02,Foldable_Display_Topic,0,0.4964,474
2026-04-02,Transparent_Display_Topic,1,0.4967,364
2026-04-02,Gaming_Monitor_Topic,2,0.4957,352
2026-04-02,Set_Manufacturer,3,0.4961,425
2026-04-02,Automotive_Display_Topic,4,0.4968,399
2026-04-02,Flexible_Display_Topic,5,0.4963,440
2026-04-02,XR_Device_Topic,6,0.4967,453
2026-04-02,MicroLED_Topic,7,0.4965,382
2026-04-02,TV_Display_Topic,8,0.4969,402
2026-04-02,IT_OLED_Topic,9,0.4959,435
2026-04-03,Flexible_Display_Topic,0,0.4905,440
2026-04-03,Panel_Manufacturer,1,0.49,434
2026-04-03,Equipment_Maker,2,0.4914,363
2026-04-03,Set_Manufacturer,3,0.4903,388
2026-04-03,XR_Device_Topic,4,0.4899,333
2026-04-03,Gaming_Monitor_Topic,5,0.4902,317
2026-04-04,Display_Materials_Topic,0,0.5154,276
2026-04-04,Flexible_Display_Topic,1,0.5149,363
2026-04-05,Foldable_Display_Topic,0,0.5194,272
2026-04-05,Flexible_Display_Topic,1,0.5193,251
2026-04-05,Set_Manufacturer,2,0.52,219
