term,cur,prev,diff,ma7,z_like,total,date
디스플레이,1,7,-6,8.286,-1.878,192,2026-09-06
삼성전자,6,26,-20,24.286,-3.085,535,2026-09-06
woled,4,0,4,0.571,1.953,4,2026-09-07
스마트폰,3,3,0,1.429,0.716,85,2026-09-07
lg디스플레이,3,0,3,1.571,0.634,66,2026-09-07
공급망,3,0,3,1.571,0.634,36,2026-09-07
microled,1,0,1,0.143,0.622,1,2026-09-07
폭스바겐,1,0,1,0.143,0.622,3,2026-09-07
하이센스,2,0,2,0.857,0.593,9,2026-09-07
lcd,2,1,1,0.857,0.593,34,2026-09-07
kaist,2,0,2,1.0,0.5,26,2026-09-07
화웨이,2,0,2,1.0,0.5,19,2026-09-07
생산능력,1,0,1,0.286,0.465,6,2026-09-07
ar,3,2,1,2.143,0.348,66,2026-09-07
메타,1,0,1,0.714,0.155,23,2026-09-07
맥북,1,0,1,1.0,0.0,19,2026-09-07
아마존,1,2,-1,1.0,0.0,17,2026-09-07
구글,2,2,0,2.429,-0.168,82,2026-09-07
모니터,3,3,0,3.714,-0.244,159,2026-09-07
샤오미,1,4,-3,1.857,-0.363,34,2026-09-07
amd,1,0,1,2.0,-0.414,16,2026-09-07
sk하이닉스,1,2,-1,2.143,-0.464,58,2026-09-07
xr,1,1,0,2.286,-0.512,69,2026-09-07
노트북,5,7,-2,7.0,-0.549,122,2026-09-07
tcl,3,1,2,5.0,-0.618,62,2026-09-07
아이폰,3,5,-2,5.0,-0.618,134,2026-09-07
lg전자,11,11,0,15.571,-0.924,329,2026-09-07
폴더블,2,5,-3,5.571,-1.063,234,2026-09-07
oled,2,0,2,5.857,-1.128,305,2026-09-07
애플,6,11,-5,11.429,-1.239,337,2026-09-07
갤럭시,2,4,-2,6.429,-1.253,127,2026-09-07
엔비디아,2,2,0,7.714,-1.513,200,2026-09-07
레노버,1,0,1,6.571,-1.563,94,2026-09-07
tv,3,8,-5,9.714,-1.631,229,2026-09-07
디스플레이,1,1,0,8.143,-1.854,191,2026-09-07
삼성전자,6,6,0,23.429,-2.984,531,2026-09-07
폴더블,22,2,20,7.857,3.719,256,2026-09-08
애플,27,6,21,11.286,3.605,361,2026-09-08
화웨이,11,2,9,2.143,3.595,30,2026-09-08
hp,7,0,7,1.0,3.0,29,2026-09-08
스마트폰,10,3,7,2.571,2.853,94,2026-09-08
인텔,6,0,6,1.0,2.5,37,2026-09-08
oled,16,2,14,7.0,2.469,320,2026-09-08
공급망,9,3,6,2.714,2.374,44,2026-09-08
샤오미,7,1,6,2.571,1.701,41,2026-09-08
레노버,12,1,11,7.857,1.089,106,2026-09-08
하이센스,3,2,1,1.286,0.803,12,2026-09-08
lg디스플레이,4,3,1,2.143,0.754,68,2026-09-08
모니터,6,3,3,3.857,0.723,165,2026-09-08
맥북,3,1,2,1.429,0.716,22,2026-09-08
xr,4,1,3,2.286,0.682,71,2026-09-08
meta,1,0,1,0.143,0.622,2,2026-09-08
sharp,1,0,1,0.143,0.622,8,2026-09-08
패드,1,0,1,0.143,0.622,1,2026-09-08
byd,1,0,1,0.286,0.465,14,2026-09-08
아이폰,6,3,3,4.857,0.357,139,2026-09-08
소니,1,0,1,0.429,0.345,11,2026-09-08
태블릿,1,0,1,0.429,0.345,10,2026-09-08
생산능력,1,1,0,0.429,0.345,7,2026-09-08
kaist,2,2,0,1.286,0.335,28,2026-09-08
woled,1,4,-3,0.714,0.155,5,2026-09-08
lcd,1,2,-1,1.0,0.0,35,2026-09-08
디스플레이,8,1,7,8.143,-0.037,199,2026-09-08
노트북,5,5,0,5.143,-0.044,124,2026-09-08
고효율,1,0,1,1.143,-0.069,11,2026-09-08
아마존,1,1,0,1.143,-0.069,18,2026-09-08
amd,1,1,0,2.143,-0.464,17,2026-09-08
sk하이닉스,1,1,0,2.143,-0.464,58,2026-09-08
모바일,1,0,1,2.286,-0.512,52,2026-09-08
갤럭시,2,2,0,4.286,-0.744,127,2026-09-08
tv,6,3,3,10.0,-0.961,232,2026-09-08
lg전자,8,11,-3,13.429,-1.164,331,2026-09-08
tcl,1,3,-2,4.857,-1.204,63,2026-09-08
삼성전자,12,6,6,21.429,-1.675,542,2026-09-08
엔비디아,1,2,-1,7.429,-1.726,200,2026-09-08
화웨이,13,11,2,3.714,3.172,43,2026-09-09
bmw,7,0,7,1.143,2.831,13,2026-09-09
벤큐,5,0,5,0.714,2.323,11,2026-09-09
샤오미,9,7,2,3.571,1.879,49,2026-09-09
폴더블,16,22,-6,8.857,1.796,271,2026-09-09
인텔,5,6,-1,1.714,1.423,42,2026-09-09
애플,17,27,-10,12.0,1.12,356,2026-09-09
노트북,8,5,3,4.571,1.093,129,2026-09-09
xr,5,4,1,2.286,1.081,76,2026-09-09
tsmc,2,0,2,0.429,0.95,12,2026-09-09
모니터,6,6,0,3.429,0.902,171,2026-09-09
스마트폰,6,10,-4,3.429,0.902,97,2026-09-09
oled,10,16,-6,7.0,0.823,327,2026-09-09
퀄컴,2,0,2,0.714,0.697,23,2026-09-09
etri,1,0,1,0.143,0.622,1,2026-09-09
jdi,1,0,1,0.143,0.622,1,2026-09-09
고성능,1,0,1,0.143,0.622,7,2026-09-09
바이두,1,0,1,0.143,0.622,3,2026-09-09
아이맥,1,0,1,0.143,0.622,4,2026-09-09
주사율,1,0,1,0.143,0.622,5,2026-09-09
증착,1,0,1,0.143,0.622,1,2026-09-09
아이패드,1,0,1,0.286,0.465,8,2026-09-09
필립스,1,0,1,0.286,0.465,3,2026-09-09
올레드,1,0,1,0.429,0.345,11,2026-09-09
카카오,1,0,1,0.429,0.345,34,2026-09-09
lg디스플레이,3,4,-1,2.286,0.284,71,2026-09-09
고효율,2,1,1,1.429,0.26,13,2026-09-09
boe,1,0,1,0.571,0.244,20,2026-09-09
생산능력,1,1,0,0.571,0.244,8,2026-09-09
디스플레이,6,8,-2,5.286,0.217,204,2026-09-09
amd,1,1,0,0.857,0.074,18,2026-09-09
sk하이닉스,2,1,1,2.0,0.0,55,2026-09-09
양산,1,0,1,1.0,0.0,61,2026-09-09
아이폰,5,6,-1,5.143,-0.044,140,2026-09-09
kaist,1,2,-1,1.143,-0.069,22,2026-09-09
hp,1,7,-6,1.143,-0.069,29,2026-09-09
모바일,2,1,1,2.286,-0.114,54,2026-09-09
아마존,1,1,0,1.286,-0.134,19,2026-09-09
삼성디스플레이,1,0,1,1.571,-0.254,74,2026-09-09
공급망,2,9,-7,2.857,-0.319,45,2026-09-09
tcl,3,1,2,4.0,-0.333,66,2026-09-09
갤럭시,2,2,0,4.143,-0.706,129,2026-09-09
레노버,1,12,-11,4.857,-1.204,107,2026-09-09
tv,4,6,-2,9.286,-1.306,232,2026-09-09
lg전자,6,8,-2,12.714,-1.471,329,2026-09-09
삼성전자,12,12,0,20.571,-1.548,549,2026-09-09
엔비디아,1,1,0,6.714,-1.591,200,2026-09-09
아이폰,46,5,41,11.571,7.822,184,2026-09-10
애플,42,17,25,17.429,4.748,376,2026-09-10
폴더블,28,16,12,12.429,3.441,292,2026-09-10
레노버,18,1,17,7.0,3.017,124,2026-09-10
디스플레이,10,6,4,5.143,1.486,213,2026-09-10
고성능,2,1,1,0.429,0.95,8,2026-09-10
tv,10,4,6,7.429,0.69,232,2026-09-10
fmm,1,0,1,0.143,0.622,8,2026-09-10
ppi,1,0,1,0.143,0.622,7,2026-09-10
수율,1,0,1,0.143,0.622,17,2026-09-10
boe,2,1,1,0.857,0.593,22,2026-09-10
삼성디스플레이,2,1,1,0.857,0.593,76,2026-09-10
양산,2,1,1,0.857,0.593,51,2026-09-10
etri,1,1,0,0.286,0.465,2,2026-09-10
oled,9,10,-1,7.571,0.381,332,2026-09-10
벤츠,1,0,1,0.429,0.345,41,2026-09-10
현대모비스,1,0,1,0.429,0.345,7,2026-09-10
아이패드,1,1,0,0.429,0.345,9,2026-09-10
메타,1,0,1,0.571,0.244,19,2026-09-10
tcl,2,3,-1,1.571,0.19,68,2026-09-10
벤큐,1,5,-4,0.857,0.074,12,2026-09-10
모니터,4,6,-2,4.0,0.0,171,2026-09-10
스마트폰,4,6,-2,4.0,0.0,100,2026-09-10
공급망,3,2,1,3.286,-0.102,45,2026-09-10
lg디스플레이,2,3,-1,2.429,-0.168,71,2026-09-10
xr,2,5,-3,2.429,-0.168,74,2026-09-10
갤럭시,3,2,1,3.571,-0.198,119,2026-09-10
ar,1,0,1,1.571,-0.254,64,2026-09-10
노트북,2,8,-6,4.571,-0.819,127,2026-09-10
샤오미,1,9,-8,3.571,-0.89,50,2026-09-10
화웨이,1,13,-12,3.857,-0.964,43,2026-09-10
lg전자,8,6,2,12.714,-1.033,328,2026-09-10
엔비디아,1,1,0,5.857,-1.42,197,2026-09-10
삼성전자,5,12,-7,14.286,-1.943,549,2026-09-10
