org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13
갤럭시Z,1,2,2,4,1,1,2,5,1,3,3,0,5,4
갤럭시워치,7,10,8,7,7,7,4,6,8,4,6,3,8,9
갤럭시의,1,0,1,5,1,1,2,3,1,5,1,0,3,1
거래,5,8,4,4,2,10,4,10,3,5,3,0,5,4
거래량은,5,7,3,1,2,7,2,4,2,5,3,0,4,4
거래소,5,7,3,1,2,7,2,4,2,5,3,0,4,4
거래에서는,0,1,1,3,0,3,2,6,1,0,0,0,1,0
거래일,3,5,4,6,5,3,4,5,7,4,9,0,7,10
건국기념일,1,3,1,4,2,4,3,3,4,9,2,1,3,2
검사,2,5,7,7,2,9,4,5,8,2,9,1,8,13
검사장비,1,2,4,2,0,4,2,2,3,1,4,0,3,6
검색,3,6,3,6,3,4,3,4,5,3,6,1,5,8
검색해,1,0,0,0,1,0,1,1,1,2,2,0,0,1
검출할,0,1,2,0,2,4,3,0,3,2,4,0,2,5
것도,1,0,1,5,1,2,5,3,3,6,2,9,3,2
것으로,54,101,71,131,72,97,60,102,94,93,120,21,136,146
것은,0,3,0,4,1,2,1,0,1,6,2,0,3,2
것이다.,1,1,1,2,2,2,3,2,4,2,2,10,3,1
것이라는,3,5,0,1,0,5,5,3,5,2,3,2,0,4
것이란,0,4,1,4,2,3,2,4,4,1,7,0,5,6
게이밍,8,1,4,4,13,8,4,7,7,3,8,1,10,7
게임,20,14,9,16,19,21,10,19,21,13,21,8,20,17
게임으로,4,4,1,5,4,6,2,5,4,2,5,1,5,2
겨냥한,2,7,3,9,3,4,6,6,4,9,3,0,7,7
격자형,1,3,1,0,1,0,0,2,1,0,0,0,2,1
결과,1,2,1,4,0,2,1,5,3,0,1,1,2,3
결국,3,6,8,5,3,9,5,8,8,3,6,4,9,6
결정,1,4,1,6,2,3,1,2,2,6,1,0,2,3
결합해,2,3,2,2,3,3,0,4,1,2,5,0,8,4
결혼,1,1,1,2,2,2,3,2,4,2,2,10,3,1
경기,8,4,4,9,3,14,20,6,13,7,9,39,11,6
경기도,1,2,2,3,2,2,2,4,2,3,7,1,5,5
경기를,1,0,0,0,0,1,1,0,1,1,0,10,0,0
경기서,1,0,0,0,0,4,1,2,1,1,0,5,0,0
경기에,1,0,0,0,0,4,1,2,1,1,0,5,0,0
경기에서,0,0,1,1,0,3,6,1,1,0,0,9,1,0
경기장,7,3,2,5,1,9,4,4,6,4,6,7,7,4
경기장은,3,0,0,1,0,4,1,1,1,2,1,4,1,1
경기장의,4,3,2,4,1,5,3,3,5,2,5,3,6,3
경량화,2,7,3,4,1,4,2,3,2,1,3,3,5,6
경북오픈,0,0,0,0,0,0,1,0,1,0,0,1,1,0
경영,5,6,5,5,3,3,1,7,7,5,6,1,6,6
경영권,0,1,1,3,0,3,2,6,1,0,0,0,1,0
경영권을,1,2,4,2,0,4,2,2,3,1,4,0,3,6
경영에,3,5,2,3,3,4,0,6,3,0,5,1,5,3
경쟁,3,10,5,10,6,7,3,11,10,3,11,3,13,11
경쟁력을,0,4,2,5,4,3,1,5,4,0,5,2,5,5
경쟁은,2,6,2,3,0,4,7,4,6,2,3,0,4,6
경쟁을,2,6,2,3,0,4,7,4,6,2,3,0,4,6
경쟁이,1,3,0,5,5,3,1,5,1,1,7,0,5,6
경쟁형,3,0,3,2,7,3,3,4,4,1,5,0,5,5
경제,5,12,3,5,3,8,10,8,11,15,7,3,7,11
경제가,2,3,0,1,0,2,5,2,3,1,3,1,0,3
경제계,3,10,2,18,5,5,8,4,11,20,6,0,14,16
경제시장을,2,3,0,1,0,2,5,2,3,1,3,1,0,3
경제의,2,3,0,1,0,2,5,2,3,1,3,1,0,3
경험,1,4,0,1,0,1,1,2,3,2,2,0,3,2
경험을,7,9,8,11,3,15,8,9,14,5,12,7,14,13
계약,2,7,2,9,7,8,4,8,3,1,12,0,10,13
계약도,0,1,1,3,0,3,2,6,1,0,0,0,1,0
계약은,1,4,2,4,2,5,3,3,2,0,5,0,5,7
계약을,1,4,2,4,2,5,3,3,2,0,5,0,5,7
계열사,1,2,2,7,0,4,3,7,3,1,1,0,2,2
계획이,0,1,1,3,0,3,2,6,1,0,0,0,1,0
계획이다.,9,18,9,16,13,9,5,18,16,9,19,8,19,18
고개,0,0,1,1,0,2,5,0,0,0,0,5,1,0
고객,4,7,5,6,5,6,3,9,10,2,11,5,10,8
고객가치,1,2,3,3,2,2,3,3,7,2,6,4,5,5
고객사,1,3,3,5,2,5,2,3,5,1,5,1,5,7
고객사가,0,3,6,5,4,22,1,10,4,4,15,0,15,12
고급,5,7,3,1,2,7,2,4,2,5,3,0,4,4
고명암비,4,3,2,4,1,5,3,3,5,2,5,3,6,3
고성능,3,5,4,6,5,3,4,5,7,4,9,0,7,10
고소득,1,3,1,4,2,4,3,3,4,9,2,1,3,2
고속,1,2,4,2,0,4,2,2,3,1,4,0,3,6
고용,1,2,1,4,0,2,1,5,3,0,1,1,2,3
고지에,0,0,0,1,0,2,5,0,0,0,0,8,0,0
고출력,10,11,12,10,19,19,7,22,5,11,22,0,41,21
고효율,4,3,2,4,1,5,3,3,5,2,5,3,6,3
고휘도,4,3,2,4,1,5,3,3,5,2,5,3,6,3
곡면,4,3,2,4,1,5,3,3,5,2,5,3,6,3
골든,7,4,3,3,5,3,1,5,4,4,7,4,5,6
골프,0,0,0,0,0,0,1,0,1,0,0,1,1,0
공개,3,8,4,11,5,6,9,8,8,11,5,10,10,8
공개가,3,11,3,18,6,6,10,8,9,19,6,0,14,15
공개는,3,11,3,18,6,6,10,8,9,19,6,0,14,15
공개되는,2,6,2,9,2,3,4,2,6,10,3,0,7,8
공개하는,2,7,3,9,3,4,6,6,4,9,3,0,7,7
공공기관의,4,2,2,1,3,6,1,1,1,0,3,0,3,5
공급,11,19,11,21,17,19,9,17,15,5,25,3,26,28
공급망,4,13,5,7,1,8,9,7,8,3,6,3,9,12
공급키로,1,3,0,5,5,3,1,5,1,1,7,0,5,6
공급하고,3,5,4,6,5,3,4,5,7,4,9,0,7,10
공급하는,0,4,8,8,5,27,4,11,6,4,16,0,16,13
공급하며,4,3,2,4,1,5,3,3,5,2,5,3,6,3
공급한다.,4,4,2,6,7,9,2,5,4,1,10,0,10,10
공동연구를,0,1,2,0,2,4,3,0,3,2,4,0,2,5
공동의,1,3,1,4,2,4,3,3,4,9,2,1,3,2
공략을,1,2,0,0,0,3,0,1,2,1,0,1,0,1
공식,12,10,5,4,6,9,4,9,9,11,10,9,10,13
공을,0,0,0,1,0,3,5,0,0,0,0,6,0,0
공장을,1,2,2,3,2,2,2,4,2,3,7,1,5,5
공정,8,18,7,14,6,17,11,16,21,3,20,3,23,24
공정식,0,0,0,1,0,0,5,0,1,0,0,8,0,0
공학,1,4,0,1,0,1,1,2,3,2,2,0,3,2
공헌,5,6,5,5,3,3,1,7,7,5,6,1,6,6
과정에서,1,3,3,5,2,5,2,3,5,1,5,1,5,7
과학기술정보통신부가,1,0,3,1,0,5,2,2,3,2,2,0,3,6
관계자는,4,6,18,11,8,13,1,15,6,4,13,2,19,15
관광,1,6,4,4,2,3,3,1,5,1,4,2,2,5
관광객,1,6,4,4,2,3,3,1,5,1,4,2,2,5
관련,3,6,3,6,3,4,3,4,5,3,6,1,5,8
관련기사,1,3,5,3,3,4,2,5,4,1,4,1,6,3
관련해,6,8,5,7,8,6,5,7,8,6,7,3,8,8
관리,4,3,2,4,1,5,3,3,5,2,5,3,6,3
관리하는,1,2,1,1,0,2,0,0,0,2,2,0,4,1
관세,8,16,12,11,9,10,7,7,13,5,10,5,10,14
관심을,5,11,6,6,6,5,6,8,11,9,11,1,11,16
관심이,1,3,5,3,3,4,2,5,4,1,4,1,6,3
광고,7,9,5,10,4,9,6,7,10,5,11,4,11,11
광원,9,9,11,8,15,15,5,17,4,9,18,0,32,17
광학,0,3,6,5,4,22,1,10,4,4,15,0,15,12
괴물,0,3,0,4,1,2,1,0,1,6,2,0,3,2
교수,0,1,2,0,2,4,3,0,3,2,4,0,2,5
교수는,2,3,3,2,0,5,3,3,4,2,2,3,3,3
교육,5,7,4,5,4,12,5,4,6,2,6,0,7,8
교육을,1,4,0,1,0,1,1,2,3,2,2,0,3,2
교차하는,0,0,0,0,1,3,1,1,0,1,0,1,1,0
구광모,5,6,5,5,3,3,1,7,7,5,6,1,6,6
구글,18,43,17,33,18,25,27,34,36,36,32,5,40,43
구독자,3,0,0,1,0,4,1,1,1,2,1,4,1,1
구동,0,2,1,5,5,4,1,3,2,1,6,0,5,5
구동칩,2,4,1,5,2,5,3,4,5,1,5,1,6,7
구매할,4,2,2,1,3,6,1,1,1,0,3,0,3,5
구미,1,2,1,4,0,2,1,5,3,0,1,1,2,3
구원투수,1,3,5,3,3,4,2,5,4,1,4,1,6,3
구조,0,1,2,3,1,5,3,1,2,0,1,0,1,1
구조를,3,10,2,18,5,5,8,4,11,20,6,0,14,16
구조였다.,0,1,1,3,0,3,2,6,1,0,0,0,1,0
구조적,6,8,5,7,8,6,5,7,8,6,7,3,8,8
구축사업,1,4,2,3,2,6,1,5,4,0,6,1,7,6
구현하는,2,3,3,2,0,5,3,3,4,2,2,3,3,3
국가,2,6,2,0,1,2,2,3,4,5,2,1,4,6
국감,6,8,5,7,8,6,5,7,8,6,7,3,8,8
국경절,1,3,1,4,2,4,3,3,4,9,2,1,3,2
국내외,3,9,5,5,3,7,4,6,9,6,7,2,9,13
국민,1,0,0,0,1,0,1,1,1,2,2,0,0,1
굳혔다.,0,0,1,1,0,3,6,1,1,0,0,9,1,0
권인하,1,0,0,0,0,4,1,2,1,1,0,5,0,0
규모,4,3,2,4,1,5,3,3,5,2,5,3,6,3
규모는,1,2,1,5,4,4,1,4,3,1,7,0,7,6
규모로,3,11,4,10,3,5,2,5,4,5,11,0,12,9
규모의,4,9,0,15,14,9,4,13,5,3,22,0,16,19
그것이,2,3,3,2,0,5,3,3,4,2,2,3,3,3
그는,12,11,12,12,4,15,13,12,17,13,11,21,13,16
그대로,1,0,0,0,0,4,1,2,1,1,0,5,0,0
그래픽,2,1,1,1,0,3,3,0,1,3,2,0,2,1
그러나,6,3,5,4,2,5,1,2,4,6,3,0,4,6
그룹,5,6,5,5,3,3,1,7,7,5,6,1,6,6
그룹의,5,6,5,5,3,3,1,7,7,5,6,1,6,6
그리고,0,0,0,1,1,6,6,1,0,1,0,7,1,0
그의,0,0,0,1,0,2,5,0,0,0,0,8,0,0
글라스,2,4,1,5,2,5,3,4,5,1,5,1,6,7
글라스를,5,2,4,4,1,4,1,2,4,5,2,0,4,6
글래스,0,1,2,1,2,8,0,4,1,1,4,0,5,3
글래스를,0,1,2,1,2,8,0,4,1,1,4,0,5,3
금지,1,1,2,2,2,7,2,4,3,4,8,0,5,6
급격히,2,4,1,5,2,5,3,4,5,1,5,1,6,7
긍정적,1,4,2,4,2,5,3,3,2,0,5,0,5,7
기간,1,3,5,3,3,4,2,5,4,1,4,1,6,3
기기,7,6,5,9,3,9,4,6,9,6,7,1,10,13
기기가,5,2,4,4,1,4,1,2,4,5,2,0,4,6
기꺼이,8,4,1,3,4,3,1,5,5,5,3,1,4,2
기능,8,1,4,4,13,8,4,7,7,3,8,1,10,7
기능과,5,1,1,2,6,5,1,3,3,2,3,1,5,2
기능도,1,4,1,6,2,3,1,2,2,6,1,0,2,3
기능성,1,2,1,1,0,2,0,0,0,2,2,0,4,1
기능은,5,1,1,2,6,5,1,3,3,2,3,1,5,2
기능을,14,9,4,5,13,17,5,8,9,6,13,1,14,14
기능이,0,6,2,10,2,3,3,3,3,12,5,0,5,7
기대되는,1,6,4,4,2,3,3,1,5,1,4,2,2,5
기대된다.,3,5,2,3,3,4,0,6,3,0,5,1,5,3
기대치,1,6,4,4,2,3,3,1,5,1,4,2,2,5
기록했다.,7,5,9,7,4,9,4,7,9,7,6,11,10,9
기반,9,13,12,10,15,23,9,23,10,12,21,0,39,25
기반으로,7,10,8,10,9,11,3,12,9,4,15,2,18,14
기반의,2,3,0,1,0,2,5,2,3,1,3,1,0,3
기사,4,6,4,6,4,5,3,9,7,3,13,2,12,11
기사제휴,1,1,0,1,0,0,0,1,0,2,3,0,5,0
기술개발과,3,5,1,3,2,3,1,4,5,0,6,1,7,5
기술격차,0,4,2,5,4,3,1,5,4,0,5,2,5,5
기술력,3,14,5,14,6,6,4,10,10,11,8,2,11,10
기술력과,1,4,0,9,3,2,4,2,5,10,3,0,7,8
기술로,7,15,7,14,7,12,14,13,18,7,17,1,17,23
기술을,15,30,24,27,22,36,22,33,36,16,42,4,43,51
기술이,7,8,6,7,1,8,8,6,10,7,5,0,8,12
기업들이,2,7,3,4,1,4,2,3,2,1,3,3,5,6
기업으로,6,10,6,9,8,7,4,11,10,4,14,1,12,13
기업의,2,6,2,0,1,2,2,3,4,5,2,1,4,6
기업이,0,3,2,6,1,1,2,3,2,6,3,0,2,5
기업자격,1,2,3,3,2,2,3,3,7,2,6,4,5,5
기업휴지위험담보,1,2,1,4,0,2,1,5,3,0,1,1,2,3
기업휴지위험담보는,1,2,1,4,0,2,1,5,3,0,1,1,2,3
기자,13,17,8,17,15,20,15,19,18,13,21,19,23,21
기자30일,0,0,0,1,0,0,5,0,1,0,0,8,0,0
기존,34,56,32,59,43,53,31,53,39,59,60,2,89,74
기준,2,1,1,1,0,3,3,0,1,3,2,0,2,1
기준으로,0,1,0,4,0,3,2,2,0,0,1,0,2,1
기준을,0,1,0,4,0,3,2,2,0,0,1,0,2,1
기판,3,5,4,6,5,3,4,5,7,4,9,0,7,10
기회,2,3,0,1,0,2,5,2,3,1,3,1,0,3
긱벤치,2,1,1,1,0,3,3,0,1,3,2,0,2,1
김민석,0,1,2,0,2,4,3,0,3,2,4,0,2,5
김보라,1,2,1,1,0,2,0,0,0,2,2,0,4,1
김빛나,6,8,5,7,8,6,5,7,8,6,7,3,8,8
김영재,2,3,3,2,0,5,3,3,4,2,2,3,3,3
김영호,1,2,3,3,2,2,3,3,7,2,6,4,5,5
김재윤이,0,0,0,1,0,3,5,0,0,0,0,6,0,0
김주영,1,2,1,4,0,2,1,5,3,0,1,1,2,3
김주형,2,3,3,2,0,5,3,3,4,2,2,3,3,3
김택연이,1,0,0,0,0,1,1,0,1,1,0,10,0,0
김현기,1,1,1,2,2,2,3,2,4,2,2,10,3,1
까지,1,0,0,1,0,4,4,0,2,0,0,10,1,0
깜깜이,1,1,1,4,0,1,1,1,2,1,1,0,1,2
깜짝,1,6,4,4,2,3,3,1,5,1,4,2,2,5
끝내기,1,0,0,1,0,4,4,0,2,0,0,10,1,0
나라장터,7,4,3,2,6,11,2,2,2,0,6,0,6,9
나선,2,3,3,2,0,5,3,3,4,2,2,3,3,3
나섰다.,1,6,4,7,4,2,2,6,5,3,5,2,6,5
나온다.,6,4,4,4,1,7,1,3,6,6,2,1,4,7
나와,1,0,0,0,0,1,1,0,1,1,0,10,0,0
나왔다.,0,0,0,1,0,3,5,0,0,0,0,6,0,0
나트륨,3,5,4,6,5,3,4,5,7,4,9,0,7,10
남겨놓고,0,0,1,1,0,3,6,1,1,0,0,9,1,0
납품,0,3,4,6,6,4,2,4,4,0,5,2,4,4
낮은,0,1,1,3,0,3,2,6,1,0,0,0,1,0
내년,10,7,18,14,8,17,7,15,8,7,15,6,19,15
내년도,4,2,16,6,4,10,0,10,2,4,8,0,14,10
내란,1,3,1,4,2,4,3,3,4,9,2,1,3,2
내부,1,1,1,0,1,1,0,0,0,1,1,0,0,0
내장,1,2,2,4,1,1,2,5,1,3,3,0,5,4
넘긴,0,1,1,3,0,3,2,6,1,0,0,0,1,0
넘어,5,16,4,21,5,9,15,8,17,22,9,0,18,22
네이버,15,20,14,23,20,17,11,20,21,13,30,7,36,29
네이트온,1,1,1,0,1,1,0,0,0,1,1,0,0,0
네트워크를,3,5,2,3,3,4,0,6,3,0,5,1,5,3
넥사다이내믹스는,1,3,3,5,2,5,2,3,5,1,5,1,5,7
넥사다이내믹스의,1,3,3,5,2,5,2,3,5,1,5,1,5,7
넷마블,4,4,1,5,4,6,2,5,4,2,5,1,5,2
넷마블은,12,8,2,8,8,9,3,10,9,7,8,2,9,4
넷마블이,8,4,1,3,4,3,1,5,5,5,3,1,4,2
노동자의,1,1,1,4,0,1,1,1,2,1,1,0,1,2
노블리스,0,1,2,3,1,5,3,1,2,0,1,0,1,1
노조,0,1,0,4,0,3,2,2,0,0,1,0,2,1
노조는,0,1,0,4,0,3,2,2,0,0,1,0,2,1
노조인,1,1,1,4,0,1,1,1,2,1,1,0,1,2
노트북,20,15,14,13,23,23,9,14,16,8,20,4,23,25
노트북을,5,1,1,2,6,5,1,3,3,2,3,1,5,2
논문,1,4,2,3,2,6,1,5,4,0,6,1,7,6
논의했다.,1,4,2,3,2,6,1,5,4,0,6,1,7,6
높다는,1,6,4,4,2,3,3,1,5,1,4,2,2,5
높아,8,4,1,3,4,3,1,5,5,5,3,1,4,2
높아졌다.,1,6,4,4,2,3,3,1,5,1,4,2,2,5
높은,14,24,22,20,23,31,16,29,20,13,25,4,43,28
높인,2,2,5,2,3,1,1,2,3,0,4,0,4,6
누적,15,8,4,6,9,6,2,10,9,9,10,5,9,8
눈길,1,6,4,4,2,3,3,1,5,1,4,2,2,5
눈에,5,2,4,4,1,4,1,2,4,5,2,0,4,6
뉴로메카,3,5,2,3,3,4,0,6,3,0,5,1,5,3
뉴로메카는,3,5,2,3,3,4,0,6,3,0,5,1,5,3
뉴스1,0,0,0,1,0,0,5,0,1,0,0,8,0,0
뉴스가,1,0,0,0,1,0,1,1,1,2,2,0,0,1
뉴시스,0,1,2,2,1,8,4,3,4,3,7,9,5,6
늘었다.,1,0,1,5,1,1,2,3,1,5,1,0,3,1
능력,2,6,2,9,2,3,4,2,6,10,3,0,7,8
닛토덴코의,1,2,1,4,0,2,1,5,3,0,1,1,2,3
다른,2,6,2,3,0,4,7,4,6,2,3,0,4,6
다만,0,4,2,5,4,3,1,5,4,0,5,2,5,5
다시,3,4,2,6,5,6,7,6,9,13,6,11,6,4
다양한,33,21,22,23,40,43,16,39,23,21,46,9,65,44
다음,1,0,0,1,0,4,4,0,2,0,0,10,1,0
단가를,0,3,4,6,6,4,2,4,4,0,5,2,4,4
단독,4,9,0,15,14,9,4,13,5,3,22,0,16,19
단순한,2,6,2,3,0,4,7,4,6,2,3,0,4,6
단위,3,0,0,1,0,4,1,1,1,2,1,4,1,1
단일,5,16,6,16,4,12,14,9,14,12,11,0,16,21
단자가,5,1,1,2,6,5,1,3,3,2,3,1,5,2
단자는,5,1,1,2,6,5,1,3,3,2,3,1,5,2
단지,0,1,2,3,1,5,3,1,2,0,1,0,1,1
단행했다.,1,3,1,0,1,0,0,2,1,0,0,0,2,1
달구벌,0,0,1,1,0,2,5,0,0,0,0,5,1,0
달러,12,17,11,8,9,14,6,10,10,9,9,3,12,13
달러로,5,7,3,1,2,7,2,4,2,5,3,0,4,4
담보,5,7,3,1,2,7,2,4,2,5,3,0,4,4
당구,0,0,0,0,0,0,1,0,1,0,0,1,1,0
당시,1,1,1,3,0,7,3,8,2,1,0,5,1,0
당신의,1,0,0,0,1,0,1,1,1,2,2,0,0,1
대개편이라면서,1,0,0,0,1,0,1,1,1,2,2,0,0,1
대거,4,4,1,5,4,6,2,5,4,2,5,1,5,2
대구,0,0,0,1,0,0,5,0,1,0,0,8,0,0
대규모,14,28,15,24,17,19,15,23,19,23,18,5,25,24
대규모의,5,2,4,4,1,4,1,2,4,5,2,0,4,6
대로,1,3,5,3,3,4,2,5,4,1,4,1,6,3
대부분,0,4,2,5,4,3,1,5,4,0,5,2,5,5
대비,25,44,31,57,36,38,22,37,38,28,48,12,58,53
대상으로,0,2,4,4,2,14,1,6,3,3,11,0,10,9
대신증권은,1,2,4,6,4,3,1,2,3,0,3,1,5,3
대전,1,2,3,5,3,7,6,3,6,2,3,10,4,2
대죄,12,8,2,8,8,9,3,10,9,7,8,2,9,4
대타,0,0,0,1,0,0,5,0,1,0,0,8,0,0
대통령,1,3,1,4,2,4,3,3,4,9,2,1,3,2
대통령은,1,3,1,4,2,4,3,3,4,9,2,1,3,2
대표,7,8,8,8,8,11,7,9,11,8,9,3,11,14
대표는,1,2,3,3,2,2,3,3,7,2,6,4,5,5
대표이사,5,6,5,5,3,3,1,7,7,5,6,1,6,6
대표적이다.,0,3,2,6,1,1,2,3,2,6,3,0,2,5
대한,21,31,23,26,26,26,18,27,30,18,28,11,27,30
대행은,1,0,0,0,0,1,1,0,1,1,0,10,0,0
대형,14,22,14,25,20,18,12,23,22,21,19,5,27,24
대화면을,3,10,2,18,5,5,8,4,11,20,6,0,14,16
대회는,3,0,0,1,0,4,1,1,1,2,1,4,1,1
댓글,3,4,2,3,2,3,1,5,5,0,6,1,7,6
더욱,4,2,2,1,3,6,1,1,1,0,3,0,3,5
덕분에,3,0,3,2,7,3,3,4,4,1,5,0,5,5
덕분이다.,1,6,4,4,2,3,3,1,5,1,4,2,2,5
덧붙였다.,1,2,1,5,4,4,1,4,3,1,7,0,7,6
데사이,2,1,1,1,0,3,3,0,1,3,2,0,2,1
데이터,3,3,3,2,1,5,4,4,5,4,4,3,3,4
데이터가,2,3,3,2,0,5,3,3,4,2,2,3,3,3
데이터를,2,3,3,2,0,5,3,3,4,2,2,3,3,3
덱스,1,2,2,4,1,1,2,5,1,3,3,0,5,4
덱스를,1,2,2,4,1,1,2,5,1,3,3,0,5,4
도약하는,3,5,2,3,3,4,0,6,3,0,5,1,5,3
도원암귀,4,4,1,5,4,6,2,5,4,2,5,1,5,2
도쿄게임쇼,10,12,6,12,12,12,7,12,12,8,12,4,13,10
도쿄게임쇼는,4,4,1,5,4,6,2,5,4,2,5,1,5,2
동기,7,10,8,7,7,7,4,6,8,4,6,3,8,9
동료,0,0,0,0,0,1,3,0,2,1,1,9,0,1
동부건설,0,0,0,0,0,0,1,0,1,0,0,1,1,0
동시에,17,23,16,23,22,33,21,24,22,16,27,2,36,38
동안,5,2,4,4,1,4,1,2,4,5,2,0,4,6
됐다.,4,3,2,4,1,5,3,3,5,2,5,3,6,3
되었다.,2,6,2,3,0,4,7,4,6,2,3,0,4,6
된다.,1,2,1,5,4,4,1,4,3,1,7,0,7,6
됩니다,1,0,0,0,1,0,1,1,1,2,2,0,0,1
두고,1,3,1,0,1,0,0,2,1,0,0,0,2,1
두께가,0,3,2,6,1,1,2,3,2,6,3,0,2,5
두산,1,0,0,2,0,5,12,0,5,1,1,27,1,1
두산밥캣,10,10,6,9,8,7,4,9,9,7,13,5,10,14
두산에너빌리티,3,6,3,6,3,4,3,4,5,3,6,1,5,8
두산은,2,0,0,1,0,5,5,0,3,1,0,20,1,0
두산의,1,0,0,0,0,1,1,0,1,1,0,10,0,0
드라마를,1,1,1,2,2,2,3,2,4,2,2,10,3,1
들어갈,4,2,16,6,4,10,0,10,2,4,8,0,14,10
들었다.,1,2,3,3,2,2,3,3,7,2,6,4,5,5
들이,3,6,3,6,3,4,3,4,5,3,6,1,5,8
등에서,3,6,3,6,3,4,3,4,5,3,6,1,5,8
등은,3,5,4,6,5,3,4,5,7,4,9,0,7,10
등을,14,18,12,14,14,13,7,15,16,9,20,7,18,21
등의,3,6,3,6,3,4,3,4,5,3,6,1,5,8
등이,14,25,19,21,18,21,15,15,23,11,18,8,19,23
등장한,1,1,1,2,2,2,3,2,4,2,2,10,3,1
등판해,1,0,0,0,0,5,4,2,3,2,1,14,0,1
디렉터는,2,1,1,1,0,3,3,0,1,3,2,0,2,1
디바이스,2,3,1,2,0,2,0,1,0,3,6,0,8,0
디스펜서,1,3,3,5,2,5,2,3,5,1,5,1,5,7
디스플레이가,2,7,3,9,3,4,6,6,4,9,3,0,7,7
디스플레이는,3,5,1,3,2,3,1,4,5,0,6,1,7,5
디스플레이를,1,3,1,4,0,3,2,3,5,1,5,0,5,4
디스플레이의,1,6,4,7,4,2,2,6,5,3,5,2,6,5
디아즈는,0,0,0,1,0,2,5,0,0,0,0,8,0,0
디일렉,4,8,9,14,11,23,7,13,10,7,23,0,22,21
디자인,2,3,1,4,1,3,3,4,6,3,7,0,5,5
디즈니리서치,2,3,3,2,0,5,3,3,4,2,2,3,3,3
따라,11,26,17,27,12,27,15,23,18,6,20,7,26,30
따르면,20,47,27,57,37,41,26,46,44,41,47,10,49,56
따른,4,8,5,12,7,5,4,6,7,3,9,2,9,9
때문에,5,6,7,6,12,14,6,15,3,6,12,0,25,13
또는,5,6,7,6,12,14,6,15,3,6,12,0,25,13
또한,12,6,7,6,7,15,3,4,6,5,8,0,10,15
뛰어난,3,0,3,2,7,3,3,4,4,1,5,0,5,5
라고,2,2,6,4,2,7,5,5,10,4,8,4,8,11
라온텍,0,1,2,2,1,7,1,3,2,2,6,0,5,5
라온텍은,0,3,6,5,4,22,1,10,4,4,15,0,15,12
라온텍의,0,1,2,1,2,8,0,4,1,1,4,0,5,3
라온텍이,0,3,6,5,4,22,1,10,4,4,15,0,15,12
라이온즈의,0,0,0,1,0,0,5,0,1,0,0,8,0,0
라이트,0,1,2,1,2,8,0,4,1,1,4,0,5,3
라인,5,14,5,26,24,17,7,21,12,4,34,2,27,29
라인업,2,1,8,3,2,5,0,5,1,2,4,0,7,5
라인업과,4,3,2,4,1,5,3,3,5,2,5,3,6,3
라인업을,4,2,16,6,4,10,0,10,2,4,8,0,14,10
라인은,0,3,4,6,6,4,2,4,4,0,5,2,4,4
랜드마크,1,0,3,1,0,5,2,2,3,2,2,0,3,6
램프,2,3,2,2,3,3,0,4,1,2,5,0,8,4
램프를,5,6,7,6,12,14,6,15,3,6,12,0,25,13
레버리지,5,7,3,1,2,7,2,4,2,5,3,0,4,4
레버리지를,5,7,3,1,2,7,2,4,2,5,3,0,4,4
레벨업,8,4,1,3,4,3,1,5,5,5,3,1,4,2
레이밴,5,2,4,4,1,4,1,2,4,5,2,0,4,6
레이저,18,27,17,36,42,35,16,44,20,19,60,0,71,56
레이저는,2,2,3,2,4,5,2,5,1,2,4,0,8,5
렌즈에,5,2,4,4,1,4,1,2,4,5,2,0,4,6
로보티즈,3,6,3,6,3,4,3,4,5,3,6,1,5,8
로봇,5,12,6,9,5,12,5,13,11,3,14,4,13,12
로봇으로,2,3,3,2,0,5,3,3,4,2,2,3,3,3
로봇의,2,3,3,2,0,5,3,3,4,2,2,3,3,3
로봇이,2,3,3,2,0,5,3,3,4,2,2,3,3,3
롯데,2,1,1,4,2,6,12,2,7,2,2,28,4,1
롯데는,1,1,1,2,2,2,3,2,4,2,2,10,3,1
루이스,1,1,1,2,2,2,3,2,4,2,2,10,3,1
리그,0,0,0,2,0,2,10,0,1,0,0,16,0,0
리밋,4,4,1,5,4,6,2,5,4,2,5,1,5,2
리본보드,4,3,2,4,1,5,3,3,5,2,5,3,6,3
리뷰,1,3,1,0,1,0,0,2,1,0,0,0,2,1
리얼리티랩스,5,2,4,4,1,4,1,2,4,5,2,0,4,6
리프트,1,2,1,5,4,4,1,4,3,1,7,0,7,6
리프팅,7,8,4,5,0,6,0,3,2,8,13,0,23,3
마무리,0,0,0,1,0,0,5,0,1,0,0,8,0,0
마무리했다.,1,0,0,0,0,1,1,0,1,1,0,10,0,0
마운드로,0,0,0,1,0,3,5,0,0,0,0,6,0,0
마운드에,0,0,0,2,0,3,10,0,1,0,0,14,0,0
마이크로,4,12,5,13,5,9,6,11,9,7,18,2,17,17
마이크로디스플레이,0,3,6,5,4,22,1,10,4,4,15,0,15,12
마지막,2,0,2,4,0,13,24,1,6,2,1,51,3,1
마케톤,1,0,3,1,0,5,2,2,3,2,2,0,3,6
마케톤의,1,0,3,1,0,5,2,2,3,2,2,0,3,6
막대한,5,2,4,4,1,4,1,2,4,5,2,0,4,6
