date,type,title,url,source
,INVEST,"LG디스플레이 , OLED 기술로 중국 추격 따돌린다 …시장 기대감 고조",https://www.econovill.com/news/articleView.html?idxno=713010,
,LAUNCH,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,INVEST,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,ORDER,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,REGUL,"주간 거래소 외국인, 삼성전자·두산에너빌리티 '왕성한 식욕'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380858,
,LAUNCH,"정철동  LG디스플레이  사장 ""韓 디스플레이 미래 OLED…시장기대 부응, 실...",https://www.ziksir.com/news/articleView.html?idxno=106264,
,INVEST,"정철동  LG디스플레이  사장 ""韓 디스플레이 미래 OLED…시장기대 부응, 실...",https://www.ziksir.com/news/articleView.html?idxno=106264,
,LAUNCH,"LGD, OLED 중심 실적 자신감…정철동 ""기술로 中 추격 따돌릴 것""",https://www.ebn.co.kr/news/articleView.html?idxno=1680342,
,INVEST,"LGD, OLED 중심 실적 자신감…정철동 ""기술로 中 추격 따돌릴 것""",https://www.ebn.co.kr/news/articleView.html?idxno=1680342,
,LAUNCH,"[베스트&워스트] DI동일, 1000억 규모 주가조작 연루 의혹에 40% ‘털썩’",https://www.etoday.co.kr/news/view/2510834,
,INVEST,"[베스트&워스트] DI동일, 1000억 규모 주가조작 연루 의혹에 40% ‘털썩’",https://www.etoday.co.kr/news/view/2510834,
,LAUNCH,"""OLED가 답이다""  LG디스플레이 , 중국 추격 따돌리며 실적 반등",https://www.dailian.co.kr/news/view/1554649/?sc=Naver,
,INVEST,"""OLED가 답이다""  LG디스플레이 , 중국 추격 따돌리며 실적 반등",https://www.dailian.co.kr/news/view/1554649/?sc=Naver,
,INVEST,"정철동  LG디스플레이  사장 ""하반기 더 좋은 실적 기대""",https://www.greened.kr/news/articleView.html?idxno=331635,
,INVEST,"정철동 LGD 대표 ""하반기 실적 개선…연간 흑자 위해 최선""",https://news.einfomax.co.kr/news/articleView.html?idxno=4376531,
,LAUNCH,삼성D “8.6세대 2분기 양산” LGD “8.6세대 열려있다”,https://www.etnews.com/20250926000345,
,INVEST,삼성D “8.6세대 2분기 양산” LGD “8.6세대 열려있다”,https://www.etnews.com/20250926000345,
,LAUNCH,"카카오게임즈, 스테이블코인 전략 최대 수혜자 될까",https://www.kukinews.com/article/view/kuk202509260124,
,REGUL,"카카오게임즈, 스테이블코인 전략 최대 수혜자 될까",https://www.kukinews.com/article/view/kuk202509260124,
,LAUNCH,인류 태초의 스포츠 '달리기'… 우리는 왜 달리는가?,http://weekly.chosun.com/news/articleView.html?idxno=44889,
,INVEST,인류 태초의 스포츠 '달리기'… 우리는 왜 달리는가?,http://weekly.chosun.com/news/articleView.html?idxno=44889,
,LAUNCH,"中, '최강 공급망' 미세 조정… '15차 5개년 계획'서 하이테크 취약점 해...",https://www.g-enews.com/view.php?ud=2025092716525277210c8c1c064d_1,
,LAUNCH,"유통업계, 할인 프로모션 통해 추석선물 수요 공략 나선다",https://www.segye.com/newsView/20250927502208?OutUrl=naver,
,PARTNERSHIP,"업홀드, 왜 또다시 ""XRP 1,000달러""를 말했을까?",http://coinreaders.com/189352,
,INVEST,"업홀드, 왜 또다시 ""XRP 1,000달러""를 말했을까?",http://coinreaders.com/189352,
,INVEST,"차라리 관세 낼까...""미국에서 생산할수록 손해""",https://www.ytn.co.kr/_ln/0104_202509280321204959,
,ORDER,"차라리 관세 낼까...""미국에서 생산할수록 손해""",https://www.ytn.co.kr/_ln/0104_202509280321204959,
,LAUNCH,[초점] 머스크·피차이도 H-1B 출신…비자료 465배 폭등에 스타트업·지...,http://www.g-enews.com/ko-kr/news/article/news_all/202509271813026523fbbec65dfb_1/article.html,
,CERT,[초점] 머스크·피차이도 H-1B 출신…비자료 465배 폭등에 스타트업·지...,http://www.g-enews.com/ko-kr/news/article/news_all/202509271813026523fbbec65dfb_1/article.html,
,LAUNCH,"캐나다 총리 ""美 H-1B 비자 전문인력 유치할 것""",https://www.newsis.com/view/NISX20250928_0003346837,
,INVEST,"캐나다 총리 ""美 H-1B 비자 전문인력 유치할 것""",https://www.newsis.com/view/NISX20250928_0003346837,
,REGUL,"캐나다 총리 ""美 H-1B 비자 전문인력 유치할 것""",https://www.newsis.com/view/NISX20250928_0003346837,
,LAUNCH,"트럼프 행정부, 반도체 생산·수입 1대1 비율 의무화 검토… 미준수시 ...",https://www.econovill.com/news/articleView.html?idxno=713033,
,INVEST,"트럼프 행정부, 반도체 생산·수입 1대1 비율 의무화 검토… 미준수시 ...",https://www.econovill.com/news/articleView.html?idxno=713033,
,LAUNCH,"추석 귀향길, 출출함 달래줄 편의점 먹거리 16가지 [푸드 PICK]",https://www.econovill.com/news/articleView.html?idxno=712427,
,LAUNCH,"디지탭(TAP), '제2의 BNB·XRP' 될까… 실생활 결제·글로벌 송금 기능 주...",https://www.tokenpost.kr/news/cryptocurrency/289747,
,REGUL,"디지탭(TAP), '제2의 BNB·XRP' 될까… 실생활 결제·글로벌 송금 기능 주...",https://www.tokenpost.kr/news/cryptocurrency/289747,
,LAUNCH,"로봇·산업용·협동로봇 관련주, '미소천사' 에브리봇·삼현·해성에어...",http://www.finomy.com/news/articleView.html?idxno=239984,
,INVEST,"로봇·산업용·협동로봇 관련주, '미소천사' 에브리봇·삼현·해성에어...",http://www.finomy.com/news/articleView.html?idxno=239984,
,LAUNCH,"핀테크(FinTech) 관련주, '봄바람 살랑' NHN KCP·헥토파이낸셜·다날... ...",http://www.finomy.com/news/articleView.html?idxno=239985,
,PARTNERSHIP,"핀테크(FinTech) 관련주, '봄바람 살랑' NHN KCP·헥토파이낸셜·다날... ...",http://www.finomy.com/news/articleView.html?idxno=239985,
,INVEST,"핀테크(FinTech) 관련주, '봄바람 살랑' NHN KCP·헥토파이낸셜·다날... ...",http://www.finomy.com/news/articleView.html?idxno=239985,
,CERT,"핀테크(FinTech) 관련주, '봄바람 살랑' NHN KCP·헥토파이낸셜·다날... ...",http://www.finomy.com/news/articleView.html?idxno=239985,
,REGUL,"핀테크(FinTech) 관련주, '봄바람 살랑' NHN KCP·헥토파이낸셜·다날... ...",http://www.finomy.com/news/articleView.html?idxno=239985,
,LAUNCH,새벽을 택한 CEO들의 특별함…무엇이 차이를 만드나?,https://www.thedailypost.kr/news/articleView.html?idxno=111172,
,LAUNCH,"넥슨, 中 시장 한걸음 더... '데이브 더 다이버' 재시동",https://www.etnews.com/20250926000216,
,CERT,"넥슨, 中 시장 한걸음 더... '데이브 더 다이버' 재시동",https://www.etnews.com/20250926000216,
,LAUNCH,"스테이블코인도, 밈코인도… 부의 약속은 허상일까",http://coinreaders.com/189338,
,INVEST,"스테이블코인도, 밈코인도… 부의 약속은 허상일까",http://coinreaders.com/189338,
,LAUNCH,"""트럼프 정부, 전자제품 내 반도체 비율에 따라 관세 검토""",https://www.mt.co.kr/world/2025/09/27/2025092721280295017,
,INVEST,"[현장] 이종권 인텔리퀀트 대표 “루민트, 하이브리드 구조로 지속가능...",https://www.news2day.co.kr/article/20250927500046,
,REGUL,"[기고] 국가 전산망 화재, 35년 전 경고 외면한 예고된 재앙",https://zdnet.co.kr/view/?no=20250927205555,
,LAUNCH,"[르포]""첫째도 가격 둘째도 가격""…샤오미 '3호' 마곡 원그로브점 가보...",https://www.newsway.co.kr/news/view?ud=2025092712554280990,
,LAUNCH,AI 붐타고 ‘제2전성기’맞은 이 회사…클라우드 업계 엔비디아 될 수 ...,https://www.mk.co.kr/article/11425941,
,PARTNERSHIP,AI 붐타고 ‘제2전성기’맞은 이 회사…클라우드 업계 엔비디아 될 수 ...,https://www.mk.co.kr/article/11425941,
,INVEST,AI 붐타고 ‘제2전성기’맞은 이 회사…클라우드 업계 엔비디아 될 수 ...,https://www.mk.co.kr/article/11425941,
,LAUNCH,"WSJ ""트럼프 행정부, 반도체 수입에 ‘미국 생산 매칭’ 규제 추진""",https://zdnet.co.kr/view/?no=20250927170622,
,REGUL,"WSJ ""트럼프 행정부, 반도체 수입에 ‘미국 생산 매칭’ 규제 추진""",https://zdnet.co.kr/view/?no=20250927170622,
,LAUNCH,스냅드래곤 X2 엘리트 발표…x86 천하인 PC 시장에서 영역 넓힐 수 있을...,https://nownews.seoul.co.kr/news/newsView.php?id=20250927601011&wlog_tag3=naver,
,LAUNCH,"데뷔 무대서 인기 폭발 '빽다방'… ""'짱구 텀블러' 너무 좋아요"" [2025 청...",https://www.hankyung.com/article/202509271743i,
,LAUNCH,"드론 부대 쉽지 않네…"" 美 '中 겨냥' AI 무기 체계 난항",https://www.jnilbo.com/news/articleView.html?idxno=90000007072,
,LAUNCH,카톡 원성 자자한데…내부선 '탈퇴 없으니 이대로 가자'?,https://www.hankyung.com/article/2025092717747,
,LAUNCH,"""드론 부대 쉽지 않네…"" 美 '中 겨냥' AI 무기 체계 난항",https://www.yna.co.kr/view/AKR20250927041100009?input=1195m,
,LAUNCH,이번엔 웹젠 ... MMORPG 시장이 달아 오른다,https://www.tgdaily.co.kr/news/articleView.html?idxno=342523,
,LAUNCH,"퀄컴, 세계 최초 '삼성 APV 코덱' 탑재한 ‘스냅드래곤 8 엘리트 젠 5’...",http://www.g-enews.com/ko-kr/news/article/news_all/2025092715123247520c8c1c064d_1/article.html,
,LAUNCH,"""커피 마시고 비타민도 충전""…'헬시플레저族' 사로잡은 엔제리너스 [20...",https://www.hankyung.com/article/202509271616i,
,LAUNCH,"스타들의 화려한 무대, 첫 번째 'M:ZINE LIVE' 성대히 열려",https://www.cbci.co.kr/news/articleView.html?idxno=532344,
,LAUNCH,"뉴욕증시, 예상 경로에 있었던 PCE 반등...국제유가, WTI 1.1%↑",https://www.asiatime.co.kr/article/20250927500002,
,INVEST,"뉴욕증시, 예상 경로에 있었던 PCE 반등...국제유가, WTI 1.1%↑",https://www.asiatime.co.kr/article/20250927500002,
,LAUNCH,"경제 호황 美 2분기 성장률 3.8%, 잠정치보다 0.5%P 높아…한국 ‘재도약...",https://www.sedaily.com/NewsView/2GY2CSV2MP,
,PARTNERSHIP,"경제 호황 美 2분기 성장률 3.8%, 잠정치보다 0.5%P 높아…한국 ‘재도약...",https://www.sedaily.com/NewsView/2GY2CSV2MP,
,INVEST,"경제 호황 美 2분기 성장률 3.8%, 잠정치보다 0.5%P 높아…한국 ‘재도약...",https://www.sedaily.com/NewsView/2GY2CSV2MP,
,REGUL,"경제 호황 美 2분기 성장률 3.8%, 잠정치보다 0.5%P 높아…한국 ‘재도약...",https://www.sedaily.com/NewsView/2GY2CSV2MP,
,LAUNCH,[강찬수의 기후신호등] 글로벌 111개 기업의 기후 피해액 28조달러…기업...,https://www.ekn.kr/web/view.php?key=20250926027437027,
,INVEST,[강찬수의 기후신호등] 글로벌 111개 기업의 기후 피해액 28조달러…기업...,https://www.ekn.kr/web/view.php?key=20250926027437027,
,REGUL,[강찬수의 기후신호등] 글로벌 111개 기업의 기후 피해액 28조달러…기업...,https://www.ekn.kr/web/view.php?key=20250926027437027,
,LAUNCH,"[르포]""이런 전시는 처음이야""…아르떼뮤지엄뉴욕, 현지 홀렸다",https://www.news1.kr/life-culture/performance-exhibition/5926568,
,PARTNERSHIP,"[르포]""이런 전시는 처음이야""…아르떼뮤지엄뉴욕, 현지 홀렸다",https://www.news1.kr/life-culture/performance-exhibition/5926568,
,REGUL,"다윗과 골리앗 싸움?…개보위, 불복소송 대응 인력·예산 '바닥'",https://www.yna.co.kr/view/AKR20250927050100530?input=1195m,
,PARTNERSHIP,오를수록 안 믿는 개미…코스피 급등에 ‘9조원’ 던지고 서학개미 변신,https://www.mk.co.kr/article/11430798,
,INVEST,오를수록 안 믿는 개미…코스피 급등에 ‘9조원’ 던지고 서학개미 변신,https://www.mk.co.kr/article/11430798,
,ORDER,오를수록 안 믿는 개미…코스피 급등에 ‘9조원’ 던지고 서학개미 변신,https://www.mk.co.kr/article/11430798,
,REGUL,오를수록 안 믿는 개미…코스피 급등에 ‘9조원’ 던지고 서학개미 변신,https://www.mk.co.kr/article/11430798,
,CERT,[칼럼] 두나무와 네이버의 결합 'K-혁신금융' 지키고 성장하는 지렛대 ...,https://www.socialvalue.kr/news/view/1065557441133744,
,INVEST,"""서울 집값 폭등 전조?""…'강남 대체 투자처' 서울 재개발 유망구역 6곳",https://realty.chosun.com/site/data/html_dir/2025/09/26/2025092602036.html,
,INVEST,상법 개정안 기대에 주목받는 우선주...'주식수·유동성 함정' 경계,https://www.mt.co.kr/stock/2025/09/28/2025092614254472963,
,REGUL,상법 개정안 기대에 주목받는 우선주...'주식수·유동성 함정' 경계,https://www.mt.co.kr/stock/2025/09/28/2025092614254472963,
,REGUL,"이마트·홈플러스·롯데마트·코스트코 휴무일, 9월 28일(일) 대형마트 ...",https://www.lecturernews.com/news/articleView.html?idxno=187725,
,LAUNCH,"국내 최대 게임쇼 위상 흔들… 부스 축소된 지스타, 흥행 '경고등'",https://it.chosun.com/news/articleView.html?idxno=2023092148078,
,INVEST,"국내 최대 게임쇼 위상 흔들… 부스 축소된 지스타, 흥행 '경고등'",https://it.chosun.com/news/articleView.html?idxno=2023092148078,
,LAUNCH,"한채영·한예슬·채정안, 왜 홈쇼핑에 뛰어들었나",http://www.atstar1.com/news/articleView.html?idxno=6027280,
,INVEST,구금사태 조만간 한달…배터리업계 美사업 정상화 '시동',https://www.yna.co.kr/view/AKR20250926137300003?input=1195m,
,CERT,구금사태 조만간 한달…배터리업계 美사업 정상화 '시동',https://www.yna.co.kr/view/AKR20250926137300003?input=1195m,
,INVEST,소버린AI·K방산·나스닥·머니마켓 [이주의 상장ETF],https://it.chosun.com/news/articleView.html?idxno=2023092148128,
,INVEST,"[도전기업 백서] '공존과 혁신' 에이딘로보틱스, 국가 로드맵 핵심 파트...",http://www.hansbiz.co.kr/news/articleView.html?idxno=779905,
,ORDER,"[도전기업 백서] '공존과 혁신' 에이딘로보틱스, 국가 로드맵 핵심 파트...",http://www.hansbiz.co.kr/news/articleView.html?idxno=779905,
,REGUL,"[도전기업 백서] '공존과 혁신' 에이딘로보틱스, 국가 로드맵 핵심 파트...",http://www.hansbiz.co.kr/news/articleView.html?idxno=779905,
,LAUNCH,"[1년전 오늘]  삼성 전자, 국내 '갤럭시 AI' 적용 단말기 2천만대 돌파",https://www.jeonmae.co.kr/news/articleView.html?idxno=1189033,
,LAUNCH,"MZ세대부터 외국인까지… 카드사, 고객 세분화 경쟁",https://it.chosun.com/news/articleView.html?idxno=2023092148106,
,LAUNCH,"""폰세? 우린 승리 주지 않았어""…'우승 눈 앞' LG, '외인 괴물' 잡고 대...",https://www.xportsnews.com/article/2058995,
,CERT,"""폰세? 우린 승리 주지 않았어""…'우승 눈 앞' LG, '외인 괴물' 잡고 대...",https://www.xportsnews.com/article/2058995,
,INVEST,"평택시 정장선 시장, 30년 정치 마무리 선언",http://www.metroseoul.co.kr/article/20250926500295,
,REGUL,"평택시 정장선 시장, 30년 정치 마무리 선언",http://www.metroseoul.co.kr/article/20250926500295,
,LAUNCH,"[TGS2025] '경계 없는 놀이터' 도쿄게임쇼, 일본 IP 세대계승의 현장",http://www.biztribune.co.kr/news/articleView.html?idxno=340940,
,PARTNERSHIP,"韓 축구 역대급 대결 떴다!…""메시보다 흥민이형"" SON, MLS 첫 코리안더...",https://www.spotvnews.co.kr/news/articleView.html?idxno=772893,
,INVEST,"韓 축구 역대급 대결 떴다!…""메시보다 흥민이형"" SON, MLS 첫 코리안더...",https://www.spotvnews.co.kr/news/articleView.html?idxno=772893,
,PARTNERSHIP,"삼성 물산 카타르 태양광 단독 수주, 이게 얼마나 '큰 건'이냐면[기후로...",https://www.nocutnews.co.kr/news/6406906?utm_source=naver&utm_medium=article&utm_campaign=20250928050043,
,INVEST,"삼성 물산 카타르 태양광 단독 수주, 이게 얼마나 '큰 건'이냐면[기후로...",https://www.nocutnews.co.kr/news/6406906?utm_source=naver&utm_medium=article&utm_campaign=20250928050043,
,ORDER,"삼성 물산 카타르 태양광 단독 수주, 이게 얼마나 '큰 건'이냐면[기후로...",https://www.nocutnews.co.kr/news/6406906?utm_source=naver&utm_medium=article&utm_campaign=20250928050043,
,LAUNCH,"'여제' 안세영, 세계챔피언 日 야마구치 나와!…28일 코리아오픈 결승 ...",https://www.xportsnews.com/article/2059001,
,CERT,"'여제' 안세영, 세계챔피언 日 야마구치 나와!…28일 코리아오픈 결승 ...",https://www.xportsnews.com/article/2059001,
,INVEST,"[조용한 바다의 게임체인저 [상]] K-잠수함, “방산수출 新성장동력 부...",http://www.g-enews.com/ko-kr/news/article/news_all/202509271754358928fbbec65dfb_1/article.html,
,ORDER,"[조용한 바다의 게임체인저 [상]] K-잠수함, “방산수출 新성장동력 부...",http://www.g-enews.com/ko-kr/news/article/news_all/202509271754358928fbbec65dfb_1/article.html,
,LAUNCH,"SEMI ""중국, 2028년 반도체 주류 공정 42% 장악""",http://www.g-enews.com/ko-kr/news/article/news_all/202509271747431272fbbec65dfb_1/article.html,
,INVEST,"SEMI ""중국, 2028년 반도체 주류 공정 42% 장악""",http://www.g-enews.com/ko-kr/news/article/news_all/202509271747431272fbbec65dfb_1/article.html,
,INVEST,"'ERA 1.13' 진작 이랬다면…KIA 우승 승부수는 실패했지만, FA 주가 다시...",https://www.sportschosun.com/baseball/2025-09-27/202509280100200770029337,
,LAUNCH,"'이대호 또 경남고 후배들에 크게 쐈다' 회식비 1294만원 레전드 경신, ...",https://www.spotvnews.co.kr/news/articleView.html?idxno=772890,
,INVEST,"'이대호 또 경남고 후배들에 크게 쐈다' 회식비 1294만원 레전드 경신, ...",https://www.spotvnews.co.kr/news/articleView.html?idxno=772890,
,INVEST,"미국·유럽 본격 진출…코스맥스, K-뷰티 침투 사이클 수혜 '톡톡'",https://www.pinpointnews.co.kr/news/articleView.html?idxno=380910,
,LAUNCH,[스타트UP] 여성 탈모 케어 제품으로 美 진출 나선 ‘레이어스코스메틱...,https://biz.chosun.com/industry/business-venture/2025/09/28/2ZPMZVJQ6NA37CZQI2JEVQAOSQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,
,INVEST,"""서구 배터리의 꿈 무너져""…글로벌 배터리 '빅5' 쏠림 강화",https://www.yna.co.kr/view/AKR20250926144200003?input=1195m,
,ORDER,"""서구 배터리의 꿈 무너져""…글로벌 배터리 '빅5' 쏠림 강화",https://www.yna.co.kr/view/AKR20250926144200003?input=1195m,
,INVEST,"두산 차기 감독 조성환 확정? 결정된 건 없지만, ‘지옥 마캠’ 구상 전...",http://www.osen.co.kr/article/G1112666587,
,INVEST,국가 전산망 셧다운  LG 엔솔 배터리···폭발로 끝나는 '시한폭탄',https://www.womaneconomy.co.kr/news/articleView.html?idxno=242411,
,LAUNCH,"창원상의, ‘MEET-UP-DAY’로 대·중소기업 상생협력 강화",https://www.kukinews.com/article/view/kuk202509280006,
,INVEST,"창원상의, ‘MEET-UP-DAY’로 대·중소기업 상생협력 강화",https://www.kukinews.com/article/view/kuk202509280006,
,LAUNCH,"""열흘이면 될 줄 알았는데, 6주가 걸렸다""…'PS 탈락' 이범호 감독이 꼽...",https://www.xportsnews.com/article/2059000,
,CERT,"""열흘이면 될 줄 알았는데, 6주가 걸렸다""…'PS 탈락' 이범호 감독이 꼽...",https://www.xportsnews.com/article/2059000,
,REGUL,알뜰폰협회 이대로 좋은가?…정책 대응력·대표성에 물음표,https://www.etnews.com/20250926000230,
,LAUNCH,"인하대, '제조혁신 리더스 포럼 2025' 성료",https://www.cstimes.com/news/articleView.html?idxno=669840,
,LAUNCH,"4달 쉰 거 맞아? '0.448 불방망이' 폭발…돌아온 출루머신 ""잘해야 한다...",https://www.xportsnews.com/article/2058971,
,CERT,"4달 쉰 거 맞아? '0.448 불방망이' 폭발…돌아온 출루머신 ""잘해야 한다...",https://www.xportsnews.com/article/2058971,
,LAUNCH,정부 전산망 마비시킨 '11년 묵은 배터리'…작업자 실수설까지 제기,https://www.pointdaily.co.kr/news/articleView.html?idxno=272220,
,LAUNCH,[국정자원 화재] 정부 행정시스템 마비..436개 인터넷망 '먹통',http://www.4th.kr/news/articleView.html?idxno=2096502,
,CERT,[국정자원 화재] 정부 행정시스템 마비..436개 인터넷망 '먹통',http://www.4th.kr/news/articleView.html?idxno=2096502,
,LAUNCH,"인하대, ‘제조혁신 리더스 포럼 2025’ 성황리 개최",https://www.naeil.com/news/read/562842?ref=naver,
,LAUNCH,"와, 꿈의 '1200만 관중' 진짜 해냈다…프로야구 최초? 국내 전체 스포츠...",https://www.spotvnews.co.kr/news/articleView.html?idxno=772885,
,LAUNCH,"'DNB 스타디움 PC방' 1호점, 88만 유튜버 '두치와뿌꾸' 손잡았다",https://www.gametoc.co.kr/news/articleView.html?idxno=102435,
,INVEST,"충남TP, 유기 반도체 선도기업 클랩(CLAP) 충남에 불러들였다",https://www.gukjenews.com/news/articleView.html?idxno=3388864,
,LAUNCH,90Hz 화면 내장한 저가형 갤럭시탭A11 출시,https://www.betanews.net/article/view/beta202509270008,
,LAUNCH,메르세데스-벤츠 'CLE' 라인업 완성…고성능 AMG 쿠페 등장,https://view.asiae.co.kr/article/2025092622321715369,
,CERT,메르세데스-벤츠 'CLE' 라인업 완성…고성능 AMG 쿠페 등장,https://view.asiae.co.kr/article/2025092622321715369,
,LAUNCH,"아스크텍, 써멀테이크 'View 390 Air 미들타워 케이스' 출시",https://www.ilovepc.co.kr/news/articleView.html?idxno=56191,
,LAUNCH,"안정적인 DDR5 오버클럭 메모리, 바이윈 DDR5-6000 CL28 Black Opal DW100 RG...",https://www.ilovepc.co.kr/news/articleView.html?idxno=56148,
,LAUNCH,"삼성D·LGD 사장, '하반기 실적 개선' 한목소리…전통적 성수기 기대",https://www.mt.co.kr/industry/2025/09/26/2025092618155981728,
,INVEST,"삼성D·LGD 사장, '하반기 실적 개선' 한목소리…전통적 성수기 기대",https://www.mt.co.kr/industry/2025/09/26/2025092618155981728,
,LAUNCH,"박준면, 제철 음식 사랑과 폭풍 먹방…""폭식의 셰프"" [RE: TV ]",https://www.news1.kr/entertain/broadcast-tv/5927287,
,LAUNCH,"사이버에이전트, 애니메이션 '빛이 죽은 여름' 두 번째 시즌 제작 발표",https://www.cbci.co.kr/news/articleView.html?idxno=532458,
,LAUNCH,"'폭군의 셰프' 이채민, 어머니 죽음 진실에 서이숙에 칼 빼 들었다 [RE:T...",https://www.news1.kr/entertain/broadcast-tv/5927282,
,LAUNCH,"홈쇼핑 업계, FW 앞두고 자체 브랜드 강화…4050 여성 정조준",https://www.pointdaily.co.kr/news/articleView.html?idxno=271554,
,LAUNCH,"""부산에 무슨 영화제고?""...어느덧 30돌 맞은 BIFF",https://www.ytn.co.kr/_ln/0106_202509280338128900,
,INVEST,"""부산에 무슨 영화제고?""...어느덧 30돌 맞은 BIFF",https://www.ytn.co.kr/_ln/0106_202509280338128900,
,REGUL,핵 관련 분야 과학자 및 기술자 만난 김정은 국무위원장,https://www.newsis.com/view/NISI20250928_0020996363,
,REGUL,핵 관련 분야 과학자 및 기술자 만난 북한 김정은,https://www.newsis.com/view/NISI20250928_0020996365,
,LAUNCH,"손태진, '서울대→5개국어 능통' 다 이유있다…""뭐든 시작하면 끝까지""",https://www.mydaily.co.kr/page/view/2025092615284198010,
,PARTNERSHIP,"미국 GPS 의존 벗어난다...독자 위성항법 시스템, 제주서 시작",https://www.ytn.co.kr/_ln/0115_202509280554385306,
,INVEST,"미국 GPS 의존 벗어난다...독자 위성항법 시스템, 제주서 시작",https://www.ytn.co.kr/_ln/0115_202509280554385306,
,LAUNCH,"시진핑, '기술 주도권' 위해 마윈과 '화해'… 알리바바, 국영 방송에 등...",https://www.g-enews.com/view.php?ud=2025092717172629450c8c1c064d_1,
,INVEST,"시진핑, '기술 주도권' 위해 마윈과 '화해'… 알리바바, 국영 방송에 등...",https://www.g-enews.com/view.php?ud=2025092717172629450c8c1c064d_1,
,REGUL,"시진핑, '기술 주도권' 위해 마윈과 '화해'… 알리바바, 국영 방송에 등...",https://www.g-enews.com/view.php?ud=2025092717172629450c8c1c064d_1,
,LAUNCH,"아름덴티스트리, ApexMill 1.8 업데이트… 'Smart Link'로 디지털 덴티스...",https://www.ccdailynews.com/news/articleView.html?idxno=2370662,
,INVEST,"[경제야 놀자!] 변화하는 소비시장, 소상공인이 놓치지 말아야 할 두 시...",https://www.ccdailynews.com/news/articleView.html?idxno=2370657,
,LAUNCH,쏠퀴즈 정답 9월 28일,https://www.bntnews.co.kr/article/view/bnt202509270092,
,INVEST,오늘의 운세 띠별 운세 9월28일,https://www.bntnews.co.kr/article/view/bnt202509270059,
,LAUNCH,"""도시에 물든 저녁빛""…정연정, 선선한 강변→여운 남긴 가을 감성",https://www.topstarnews.net/news/articleView.html?idxno=15821863,
,LAUNCH,"지역난방공사, 집단에너지 분야 최초 '생성형 AI 기반  스마트  안전관리...",https://www.cstimes.com/news/articleView.html?idxno=669759,
,CERT,"지역난방공사, 집단에너지 분야 최초 '생성형 AI 기반  스마트  안전관리...",https://www.cstimes.com/news/articleView.html?idxno=669759,
,LAUNCH,"김우빈, 가을 패션으로 세련미 극대화",https://www.cbci.co.kr/news/articleView.html?idxno=532390,
,LAUNCH,"한난, 집단에너지 분야 최초 '생성형 AI 기반  스마트  안전관리 플랫폼'...",http://www.globalepic.co.kr/view.php?ud=2025092619232466345f69d33b22_29,
,CERT,"한난, 집단에너지 분야 최초 '생성형 AI 기반  스마트  안전관리 플랫폼'...",http://www.globalepic.co.kr/view.php?ud=2025092619232466345f69d33b22_29,
,LAUNCH,[찾아라! 성공 레시피] 디지털 혁신 선도기관의 성공 비법은?,http://www.yonhapnewstv.co.kr/MYH20250925142610ZCs,
,INVEST,[찾아라! 성공 레시피] 디지털 혁신 선도기관의 성공 비법은?,http://www.yonhapnewstv.co.kr/MYH20250925142610ZCs,
,CERT,"""장거리 비행인데 어쩌나""…해외여행 가려다 '날벼락' [차은지의 에어톡...",https://www.hankyung.com/article/202509269921g,
,REGUL,"""장거리 비행인데 어쩌나""…해외여행 가려다 '날벼락' [차은지의 에어톡...",https://www.hankyung.com/article/202509269921g,
,LAUNCH,"""갑자기 가을""…김우빈, 달라진 표정→여운 속 미소",https://www.topstarnews.net/news/articleView.html?idxno=15821669,
,CERT,"국정자원 화재, 이통사에도 직격탄…PASS 앱 일부 서비스 중단",https://www.mt.co.kr/tech/2025/09/27/2025092718523092428,
,LAUNCH,서울관광 캠페인X제니 영상 6억 뷰 돌파 신기록,http://www.newsroad.co.kr/news/articleView.html?idxno=46505,
,CERT,인터뷰/김학동 예천군수,http://www.newsroad.co.kr/news/articleView.html?idxno=46504,
,LAUNCH,"AI 새로운 중심축 ‘엣지’…퀄컴, 6대 트렌드 전망 [스냅드래곤 서밋]",https://www.ddaily.co.kr/page/view/2025092717501293467,
,LAUNCH,"NCSOFT, '리미트 제로 브레이커스' 출시일 확정…성우 정보도 공개",https://www.cbci.co.kr/news/articleView.html?idxno=532366,
,CERT,제주 가려다 공항서 돌아선 가족…정부전산망 먹통에 시민 불편(종합),https://www.yna.co.kr/view/AKR20250927030551004?input=1195m,
,REGUL,제주 가려다 공항서 돌아선 가족…정부전산망 먹통에 시민 불편(종합),https://www.yna.co.kr/view/AKR20250927030551004?input=1195m,
,LAUNCH,실패담 속에서 길어 올린 글쓰기의 힘,https://www.mediaus.co.kr/news/articleView.html?idxno=314755,
,ORDER,실패담 속에서 길어 올린 글쓰기의 힘,https://www.mediaus.co.kr/news/articleView.html?idxno=314755,
